MSOA11CD,Proportion,Extent,Score
S02001901,0.16666666666666666,0.17320574162679425,0
S02001902,0,0,0
S02001903,0,0,0
S02001904,0.4,0.8787680941898471,0
S02001905,1,1,0
S02001906,0.4,0.2891384150291514,0
S02001907,1,1,0
S02001908,0.625,0.7269469187615091,0
S02001909,0.3333333333333333,0.6413924478446554,0
S02001910,0.6,0.8285106101380862,0
S02001911,0.4,0.7307885644516028,0
S02001912,0.8,0.7996715954490186,0
S02001913,0.5,0.6930883501562124,0
S02001914,0.7777777777777778,0.8854692995840227,0
S02001915,0.7142857142857143,0.8450211746865407,0
S02001916,0.42857142857142855,0.520300431494622,0
S02001917,0.5714285714285714,0.6811454031732231,0
S02001918,0,0,0
S02001919,0.4,0.7980150288486555,0
S02001920,0.25,0.6761621080259704,0
S02001921,0.5,0.5930971155387776,0
S02001922,0.6,0.8237305921777345,0
S02001923,0.8,0.811340206185567,0
S02001924,0.5,0.667036630323947,0
S02001925,0,0.9026315789473685,0
S02001926,0.6666666666666666,0.8449819551368876,0
S02001927,0,0,0
S02001928,0,0.18561859193438138,0
S02001929,0.3333333333333333,0.7912949949806396,0
S02001930,0.16666666666666666,0.14054782218230805,0
S02001931,0.4,0.31758279078243296,0
S02001932,0.14285714285714285,0.14326696246624573,0
S02001933,0.16666666666666666,0.26374207188160675,0
S02001934,0,0.2606417183643519,0
S02001935,0,0.2134976359672716,0
S02001936,0,0.03385657857189344,0
S02001937,0,0.009081743888623681,0
S02001938,0,0.5472290631313502,0
S02001939,0.125,0.3324601058374697,0
S02001940,0.6666666666666666,0.9257329060288645,0
S02001941,0.125,0.22311395213242505,0
S02001942,0.5714285714285714,0.768919604253161,0
S02001943,0.8,0.8569362880886426,0
S02001944,0.8,0.9279476162934809,0
S02001945,0.16666666666666666,0.33295023432269577,0
S02001946,0.25,0.40951569780765407,0
S02001947,0.75,0.7556745329100012,0
S02001948,0.5,0.7631055036416106,0
S02001949,1,1,0
S02001950,0,0,0
S02001951,0,0,0
S02001952,0,0,0
