WD20CD,Proportion,Extent,Score,Income_Proportion,Income_Extent,Income_Score,Employment_Proportion,Employment_Extent,Employment_Score,Education_Proportion,Education_Extent,Education_Score,Health_Proportion,Health_Extent,Health_Score,Crime_Proportion,Crime_Extent,Crime_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Housing_and_Access_Score,Environment_Proportion,Environment_Extent,Environment_Score
E05008642,0,0.00845439650464226,18.092848607318405,0,0.08462646238753625,0.11399803386127799,0,0.15237747563885135,0.09759584926269799,0,0.21367989881859206,19.89565232113599,0,0.17059530311305296,0.2597622064445658,0,0.05099859150881025,-0.11044533042053523,0,0,14.533642818132169,0,0,16.292766575641725
E05008643,0,0,8.698179304566402,0,0,0.048255131964809385,0,0,0.045657624633431086,0,0,4.848719417679096,0,0.033600313099464194,-0.323824780058651,0,0.033600313099464194,-0.6120489107666527,0,0.07872081229466626,21.943393171344784,0,0.06110538442881396,15.178989107666526
E05008644,0,0,11.196372796474359,0,0,0.060102363782051284,0,0,0.055409054487179484,0,0,8.116326822916667,0,0,-0.44668018830128214,0,0,-0.5855032051282051,0.16666666666666666,0.3536758814102564,23.03822345753205,0,0.30930040696693656,21.96915204326923
E05008645,0,0,7.401673268846921,0,0,0.04831690465223399,0,0,0.04681360356210656,0,0,2.3823351758022415,0,0,-0.47152326116996773,0,0,-1.110496545370797,0.2,0.2785914001955603,23.489848610471363,0,0,13.308469522493475
E05008646,0,0,8.674423356082764,0,0.052741334975397534,0.05475484779547178,0,0.017796155973293638,0.050616726248510456,0,0,5.103396706748998,0,0.11680749647925469,-0.3620633734156646,0,0,-0.9195511862203445,0.14285714285714285,0.26874518926500524,23.432608926443507,0,0,10.20014256310259
E05008647,0,0,3.051655660377359,0,0,0.024175707547169807,0,0,0.023357311320754717,0,0,1.7818561320754716,0,0,-1.0918879716981131,0,0,-1.1464103773584906,0,0,19.762622641509434,0,0,8.031158018867924
E05008648,0,0,7.914527027027027,0,0,0.05802702702702703,0,0,0.04901351351351352,0,0,4.855824324324324,0,0,-0.3987297297297297,0,0,-0.5921621621621621,0,0,20.985972972972974,0,0,10.341256756756756
E05008649,0,0,10.45325376078915,0,0,0.049963748458692975,0,0,0.05396892725030826,0,0,4.485918372379778,0,0,-0.05768951911220714,0,0,-0.6335237977805178,0,0.45365305990005833,28.852552404438967,0,0,16.862950678175093
E05008650,0,0.05093485190080073,15.579496676514033,0,0.06349413045168312,0.10244553175775481,0,0.05093485190080073,0.08615066469719351,0,0.06349413045168312,13.057792466765141,0,0.2142054730622716,0.3254207902511078,0,0.13884980175697736,-0.2209213441654358,0,0,16.14528914327917,0,0,10.052063700147711
E05008651,0,0,10.01188967032967,0,0,0.0638356043956044,0,0.09349161364950835,0.06833978021978022,0,0,4.965979560439561,0,0.21700347021399652,-0.11876241758241761,0,0,-0.8441125274725275,0,0,13.602891648351646,0,0.07805263157894736,13.786193186813188
E05008652,0,0,8.677368886921885,0,0,0.04874485505642842,0,0,0.05473533967691967,0,0,13.330507191856604,0,0,-0.29010267758353614,0,0,-0.899507855720292,0,0,19.98352157556982,0,0,9.029846647488382
E05008653,0,0,9.820410623946037,0,0,0.04447512647554806,0,0,0.04844013490725127,0,0,2.5892679173693085,0,0,-0.9757369308600337,0,0,-0.7631142495784148,0,0.731040871571847,33.3594660623946,0,0.02587478920741986,26.108429173693086
E05008654,0,0,5.658435424354243,0,0,0.0331712953971645,0,0,0.04380967178092834,0,0,4.232779763060789,0,0,-0.41762711206059433,0,0,-1.0425913769664013,0,0,17.216506506117693,0,0,11.58345212662653
E05008655,0,0,7.107921016949152,0,0,0.03518271186440678,0,0,0.033818983050847455,0,0,3.181637627118644,0,0,-1.056819152542373,0,0,-0.5530952542372881,0,0.5539999999999999,31.56016796610169,0,0,11.468978813559323
E05008656,0,0,2.5645406381697766,0,0,0.013571342564720049,0,0,0.021047561709813367,0,0,1.0582775436484047,0,0,-1.2237098133654425,0,0,-1.056719446116797,0,0,20.852862131246237,0,0,5.584298615291993
E05008657,0,0,18.309160572337042,0,0,0.10158437429025664,0,0,0.0833002498296616,0,0,17.76434521916875,0,0.03414418398938522,0.15355780149897796,0,0.1764413019830976,0.21782920735861913,0,0.3343611413270856,26.21670315693845,0,0,16.464510788099023
E05008658,0,0,4.01005101666972,0,0,0.03404909324052024,0,0,0.02889164682176223,0,0,2.334597270562374,0,0,-1.0312573731452648,0,0,-0.543755999267265,0,0,14.122255724491666,0,0,11.196873420040301
E05008659,0,0,9.207268141778522,0,0.02165892131755562,0.05681732382550336,0,0.02874729556693747,0.059280620805369125,0,0.050012418315083,11.222392093120805,0,0,-0.2090500209731544,0,0,-0.8485084941275168,0,0.00783871644295301,14.103636849832217,0,0,13.409829383389262
E05008660,0,0,17.954827338129498,0,0,0.06581534772182256,0,0,0.05680575539568345,0,0,7.170877697841727,0,0,-0.8109064748201439,0,0,-0.5923093525179857,1,1,43.51773860911271,1,1,49.370904076738604
E05008661,0,0,10.080298609288901,0,0,0.034257412752558385,0,0,0.04219260036735765,0,0,6.88526580949882,0,0,-0.7999832065074783,0,0,-1.6011235896090266,0.5,0.8156479166954385,41.23253634216741,0,0,14.697933875623194
E05008714,0.8571428571428571,0.8608931512157318,48.120170589944784,0.8571428571428571,0.8608931512157318,0.27713494139300593,0.8571428571428571,0.8608931512157318,0.2224722464399884,0.8571428571428571,0.8608931512157318,58.618113436016664,0.8571428571428571,0.8608931512157318,1.345452291000678,0.14285714285714285,0.5818491666539205,0.7346817785527463,0,0,15.307738738738736,0,0.006068972198004448,19.63841644870677
E05008715,0.18181818181818182,0.2651023498833801,23.8225220451602,0.18181818181818182,0.2606906505522774,0.13239523621825552,0.18181818181818182,0.26519540870307423,0.1151609887944141,0.2727272727272727,0.292819948965832,30.33086778534828,0.18181818181818182,0.35455276938898284,0.6830793963624078,0.18181818181818182,0.24058742639017724,0.07008592826172644,0,0,11.764480263528352,0,0.016907513166044788,16.09707325862943
E05008716,0.8571428571428571,0.9716200510655101,56.07676451530395,0.8571428571428571,0.9603928185199977,0.3123279051922585,0.8571428571428571,0.9660064347927538,0.24468974337113136,0.8571428571428571,0.9603928185199977,71.78291124563049,1,1,1.7226124989342655,0.42857142857142855,0.8125911483457556,1.057104271463893,0,0,16.595549236934094,0,0,12.547155682496378
E05008717,0.375,0.5899986863621745,36.50378165074447,0.375,0.5222339996647959,0.19959049832171444,0.375,0.5903370613468865,0.1690016352526035,0.25,0.4886411096162818,36.0293614768913,0.375,0.660865823220587,1.0655689818400895,0.25,0.4534170437713183,0.5516683879851967,0,0,11.58792279886393,0.25,0.44842091673801077,30.30861468284706
E05008718,0,0.44100025113909513,30.06319529652352,0,0.39033832023822335,0.16508350374914793,0,0.5141718688336383,0.15644137695978189,0.25,0.40902979585979266,36.320856509884116,0.5,0.5853738384816848,0.8874541581458759,0.25,0.22426721199727334,0.2604096796182686,0,0,14.131910361281525,0,0,14.227800102249489
E05008719,0.5,0.6970912390694605,42.136068338558,0.5,0.7928318759280646,0.2528041379310345,0.75,0.8930321729087608,0.21257266457680252,0.5,0.6384434911730738,45.232028213166146,0.5,0.8645527140735852,1.3827811912225705,0,0.3396855304405213,0.46744150470219437,0,0,14.579196739811913,0,0,13.270244012539184
