MSOA11CD,Proportion,Extent,Score,Income_Proportion,Income_Extent,Income_Score,Employment_Proportion,Employment_Extent,Employment_Score,Education_Proportion,Education_Extent,Education_Score,Health_Proportion,Health_Extent,Health_Score,Crime_Proportion,Crime_Extent,Crime_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Housing_and_Access_Score,Environment_Proportion,Environment_Extent,Environment_Score
E02002756,0.6,0.8948394457760119,45.51730557288417,0.6,0.8537405194208227,0.2594114160948222,0.4,0.7244913594028739,0.1757477646080266,0.6,0.9569039957973536,62.92945841131212,0.4,0.7195220584211621,0.9956370347265544,1,1,1.4375970056144727,0,0,11.049113121231025,0,0.40660466668855544,27.784613225202747
E02002757,0,0,15.326286553323028,0,0,0.10524111282843894,0,0,0.07397897990726429,0,0,20.531009582689336,0,0,0.04965502318392582,0,0.08352680387212233,0.2495471406491499,0,0,8.352635548686244,0,0,13.72342457496136
E02002758,0.25,0.3663342272879651,30.5892148089172,0,0.35244091518605425,0.1699718152866242,0,0.45082886356017426,0.14066226114649683,0.25,0.7236569728461281,45.93086242038216,0.25,0.3114230640295005,0.5215138535031847,0.25,0.423313359034529,0.5542589171974522,0,0,10.943820063694268,0,0.011592356687898073,24.188995541401273
E02002759,0,0.06732100024813212,19.262863383970668,0,0.09239226930605718,0.11251629125196438,0,0.13677924512696088,0.09810728129910948,0,0.16361721485484265,20.456696699842848,0,0.09239226930605718,0.21325636458878994,0,0,-0.20042304871660555,0.3333333333333333,0.33797441482175844,22.31919371398638,0,0.04925146811502302,16.942673651126245
E02002760,0.25,0.26479015675037926,26.386954491825385,0.25,0.26479015675037926,0.1365312658014495,0.25,0.26479015675037926,0.12276723411427609,0.25,0.26479015675037926,26.948159278611158,0.25,0.26479015675037926,0.37347513905275576,0.5,0.5439655095939748,1.0737325130625317,0,0,11.622197707736388,0,0,13.284629192651273
E02002761,0,0,13.549023827591439,0,0,0.08407360752769769,0,0,0.07131613294885415,0,0,16.25955243587798,0,0,-0.07711154955228412,0,0,-0.6058875398391258,0.25,0.30945515252693884,17.34221551069965,0,0.030131159588149298,14.420435877978449
E02002762,0,0.29565108114264166,27.303491568422622,0,0.2733559013187348,0.1607160125354425,0,0.4240356898813217,0.13492866736308015,0.5,0.5599164303835249,40.49783286076705,0,0.48028102639825937,0.6244909714967916,0,0.26859816680935283,0.41950619310550663,0,0,8.586305476794507,0,0,13.273791374421728
E02002763,0.25,0.6186743932060562,37.72506780814152,0.25,0.4407165151795465,0.20185905431454812,0.25,0.46436044186893133,0.15338178931851684,0.5,0.812664641533531,50.14889352534301,0.75,0.865586264106803,1.1116212722530898,0.5,0.8663334546821755,0.9722741807461163,0,0,17.58577287674339,0,0,18.646444608232226
E02002764,0.5,0.7387858207719066,45.722838992877264,0.5,0.7402600629451714,0.2928679807851582,0.25,0.7151155593140545,0.20715769421898295,0.75,0.8464447311752963,60.05972486334272,0.25,0.4396929461304412,0.7338580420738778,0.5,0.9026904265799499,1.3041101540500248,0,0,11.586227099552758,0,0,9.815173099221466
E02002765,0.25,0.36160968837543694,29.802435233160626,0.25,0.36160968837543694,0.17461658031088084,0,0.3177702853459602,0.13469806877060764,0.25,0.45388394443480345,40.000641701994034,0.25,0.49756551057341897,0.691466007222484,0,0.6874656023006173,0.7795821950070654,0,0,7.567232532579682,0,0,16.104013659915214
E02002766,0,0.1522901629141923,15.065023980550338,0,0.1807457642891625,0.1002800309426456,0,0.1522901629141923,0.08078572217924632,0.16666666666666666,0.20024312078682727,20.933466018344568,0,0.16177536337251572,0.1526074704387225,0,0.028982556955988135,-0.23660603381589124,0,0,11.622482042214608,0,0,8.150240026522267
E02002767,0,0,9.68312526507119,0,0,0.05612041805513481,0,0,0.0657802181157225,0,0,12.545853377764313,0,0,-0.2076207209936383,0,0.03821210478483392,-0.21886186004241137,0,0,11.39494956073917,0,0,9.143868221750985
E02002768,0,0,11.472295602393963,0,0,0.07700039032006244,0,0.03655141953243763,0.07154865990111892,0,0,11.266856492323706,0,0,-0.23538550611501433,0,0,-0.09907403070517826,0,0.09100106824438144,13.762061670569867,0,0,11.10595094977882
E02002769,0,0,11.247823549965059,0,0,0.06931813417190777,0,0,0.06513032844164919,0,0,9.424317959468903,0,0,-0.20767243186582812,0,0.12581926514399203,-0.43743466107617057,0,0.22591857000993049,18.27019881201957,0,0,10.764550489168412
E02002770,0,0,16.73694374380048,0,0,0.09985858013320108,0,0,0.0874635114071135,0,0.10289708613321598,18.739225449907895,0,0,0.052890888479523876,0,0,-0.3376584951112371,0.25,0.24511123706957627,24.06507836191016,0,0,13.812781493552501
E02002771,0,0,10.871882199670873,0,0,0.07635449808008778,0,0,0.06526467361492046,0,0,11.983938425671969,0,0,-0.23200342841470106,0,0,-0.6442364234777839,0,0,15.783329676357651,0,0.013624520021941837,14.620520021941854
E02002772,0,0,4.755225649117774,0,0,0.03994477119495052,0,0,0.03616166977478124,0,0,5.388388466504088,0,0,-0.8718401950939607,0,0,-1.5422026968871037,0,0,20.62140969731746,0,0,6.060333094247597
E02002773,0,0,6.845125174094707,0,0,0.04793610724233983,0,0,0.05927350278551532,0,0,6.26376827994429,0,0,-0.2960598885793872,0,0,-1.4367329387186627,0,0,11.662229282729806,0,0,10.532933669916435
E02002774,0,0,3.726575504181013,0,0,0.029953271028037385,0,0,0.03914904082636497,0,0,4.0405027053615346,0,0,-0.6905046728971963,0,0,-1.7310327922610262,0,0,13.124879324479423,0,0,9.262439908181669
E02002775,0,0.10365730912817507,17.118362482614742,0,0.09221048971524777,0.11290611961057025,0,0.18932773955054533,0.10588404033379693,0,0.2066786838445209,19.50872305285118,0,0.19523186443159357,0.1402041029207232,0,0,-0.7398376216968011,0,0,15.119364221140472,0,0,8.2050592837274
E02002776,0,0,8.887682479627474,0,0,0.05933163562281723,0,0,0.05613620488940628,0,0,15.671262223515715,0,0,-0.21228084982537831,0,0,-1.1737018335273575,0,0,12.04963227590221,0,0,11.248949214202561
E02002777,0,0,7.225107780912082,0,0,0.061065350258580155,0,0,0.04194134931828867,0,0,13.911079689703808,0,0,-0.503465326751293,0,0,-0.9103936295251528,0,0,14.450508110014106,0,0,8.362513281617302
E02002778,0,0,7.169758772451529,0,0,0.04145438325205186,0,0,0.04821803259188771,0,0,6.349335910550732,0,0,-0.6599238729630069,0,0,-0.9332509813250862,0,0,14.45206684905436,0,0.23770604696587427,18.612360413940763
E02002779,0,0.028312953008872065,10.13595382083719,0,0.035294229093251486,0.06204021392574308,0,0.18259552769613013,0.07005409852926052,0,0.035294229093251486,8.982181939730536,0,0.04227550517763089,-0.2907502828345161,0,0,-1.1894580890671604,0,0,17.100783297336214,0,0,15.019384654941891
E02002780,0,0.3164497210265252,24.43312654285385,0,0.29872412892885114,0.14132287461068177,0,0.2391160881786887,0.09795224362671588,0.4,0.5296592213027667,41.98728826854309,0,0.37374644073559143,0.47179859268658436,0,0,-0.1136667435690391,0,0,15.845398431191601,0,0.2494120004128443,23.756122736186413
E02002781,0,0.030131854890634475,15.837454037049984,0,0.04499139976820764,0.08848680531282768,0,0,0.05964610276127229,0,0.27105700068066,24.04556492485145,0,0.0672807170845674,-0.03651354421530935,0,0,-0.2834400559245019,0,0,16.835514680181756,0.2,0.370138339557387,29.106261010136315
E02002782,0,0,5.786398964543458,0,0,0.032170693442108565,0,0,0.0325814245371823,0,0,3.647786319422654,0,0,-0.6837663947285849,0,0,-1.2807132099152807,0,0.1437934536686869,19.625740978977095,0,0,20.262734546595546
E02002783,0,0.059119405161102194,11.726495653835133,0,0.08113628708316785,0.0872196962460598,0,0.08113628708316785,0.06465182921004872,0.16666666666666666,0.15493361352564716,18.56208682777725,0,0.037102523239036546,-0.39208577705607034,0,0,-0.5600749832839813,0,0,10.239079854809438,0,0,16.980458305473302
E02002784,0,0.06897588126159553,20.350549016697588,0,0.052350746997363515,0.10415005565862709,0,0.09477355726979785,0.08514812615955472,0,0.12294209549848648,20.408401929499068,0,0.27720964749536176,0.40436979591836736,0,0.1668051948051948,0.3652341372912801,0,0,17.087918812615957,0.14285714285714285,0.36321765452592514,31.068755918367344
E02002785,0,0,6.617963831052945,0,0,0.04985056513979774,0,0,0.03945151695419394,0,0,11.040510410469958,0,0,-0.8040528256989887,0,0,-1.243488280785247,0,0,15.90615229030339,0,0,12.166228673408686
E02002786,0,0.09186980365229008,15.597974171368124,0,0.13759302390319947,0.09544137870239776,0,0.023284973275926046,0.053190409026798315,0.16666666666666666,0.336933505307698,31.717943846967557,0,0.13759302390319947,0.09557404795486601,0,0,-0.5304158145275034,0,0,18.13273342736248,0,0.0471601031846188,17.941924894217205
E02002787,0,0.1065358320553224,17.960354253388836,0,0.15043087224946772,0.10836620770626533,0,0.18457820022358165,0.08693852065321807,0,0.1805183387543466,22.818603372825276,0,0.15612883473493208,0.017753121998078752,0,0.007722275589710738,-0.14766645319671257,0,0,10.665733696232254,0.16666666666666666,0.40116060243468094,28.247301312840218
E02002788,0,0,9.487093079546705,0,0,0.05737660908790846,0,0,0.04496358235229398,0,0.04910620704032056,11.302618989987897,0,0.03288764324718716,-0.6009306854439431,0,0,-0.5589051600836176,0,0,11.772687204312906,0.2,0.21983137511508993,30.230204973044337
E02002789,0.16666666666666666,0.4230027202582249,30.208597789576334,0,0.35723463225188334,0.17088286921659984,0.16666666666666666,0.37152311649206443,0.13125560732473723,0.6666666666666666,0.800398914177849,50.83924271318669,0.16666666666666666,0.34532138396701473,0.5324950698883952,0,0.24173828492566338,0.3199293531260158,0,0.22439592588579477,21.88642626503413,0,0,12.565799869975077
E02002790,0,0,10.21582737145895,0,0,0.060448773448773446,0,0,0.047572339940760995,0,0,8.654324675324675,0,0.099899869290451,-0.11656930204298625,0,0,-0.8872436394015341,0,0,14.99593620414673,0,0.12887262014685835,26.83938140806562
E02002791,0,0,3.341977774347893,0,0,0.035061737922518904,0,0,0.03448325358851675,0,0,3.4123319956783456,0,0,-0.950564901991048,0,0,-1.869328754437413,0,0,11.166609816329682,0,0,7.680224108658743
E02002792,0,0,7.464683245737726,0,0,0.044297782335598,0,0,0.03430034610947314,0,0,2.711807204204589,0,0,-0.8963300858864248,0,0,-0.9936882450967824,0,0.23508794419069082,18.6869362902192,0.25,0.42827808850417287,29.41279515446738
E02002793,0,0,12.368671697709269,0,0,0.07723945621922501,0,0,0.06737465210875615,0,0.04129652165094817,18.112480839220723,0,0.07452168475137746,-0.3800338257332476,0,0,-0.46755073859987156,0,0,17.271733889959325,0,0,12.734022586169985
E02002794,0,0,5.387658915537018,0,0,0.023509906152241918,0,0,0.02208237747653806,0,0,3.0608800834202294,0,0,-0.9998603753910323,0,0,-1.9484629822732011,0,0.13284259919872668,26.417454118873827,0,0,15.184180604796662
E02002795,0,0,4.595614030858245,0,0,0.03214742044358727,0,0,0.03802772420443587,0,0,2.7419268322082933,0,0,-0.7409591369334618,0,0,-1.4728487222757956,0.16666666666666666,0.1796046287367406,13.662587391513982,0,0,13.005521215043395
E02002796,0,0,5.597078882090293,0,0,0.0411331238630726,0,0,0.04650272862576484,0,0,3.729882586406483,0,0,-0.3282970067802216,0,0,-1.0538235488672067,0,0,15.405751943112286,0,0,6.325471473457914
E02002797,0,0,4.470299400381576,0,0,0.034256200599618425,0,0,0.03882910874897792,0,0,3.05977977650586,0,0,-0.359183701281003,0,0,-1.1442964022894522,0,0,13.88987857726901,0,0,8.17522281275552
E02002798,0,0,5.967397407755827,0,0,0.038974913766070866,0,0,0.03733416954113097,0,0,7.180151249085397,0,0,-0.18260071077662798,0,0,-1.2526002926727293,0,0,18.196066269467963,0,0,5.584619316400126
E02002799,0,0.24703886626083416,28.193336243075372,0,0.23442743168143623,0.1667911700520396,0,0.22537041781893033,0.12259006211180125,0.75,0.7542471042471043,47.11527782440825,0,0.44489852716397327,0.7093625986234682,0,0,-0.10584992445862011,0,0,21.578651670303845,0,0,14.338981030720161
E02002800,0,0,11.20484284906727,0,0,0.07077939513849632,0,0,0.054665912945166754,0,0,2.8527628603730926,0,0,-0.019242792538157163,0,0.022305569605188768,0.09352345958168458,0,0,17.35759525155455,0,0,20.435571368004524
E02002801,0,0.06337164670005,21.35753847183193,0,0.045408030312634254,0.1246407065435568,0,0.08133526308746573,0.10049565101030375,0.2,0.45136561797911073,37.10535394085374,0,0.17386345228788544,0.4038964271376957,0,0,-0.41057393282483606,0,0,11.683712029974576,0,0.09908864896082034,22.201632543824434
E02002802,0.6,0.7652672460404331,48.05660486093711,0.6,0.7233110023869496,0.2910509897268855,0.6,0.7317022511176463,0.19864958656978202,0.8,0.8663750016484458,68.06907203708343,0.8,0.8473611678909124,1.2063509145577551,0,0.14993834812538737,0.3625364570283137,0,0,18.305186670007515,0.2,0.21570441387859526,25.654333500375845
E02002803,0,0.32201120719646137,29.995580264400374,0,0.19604393419810145,0.1564438149197356,0,0.2075729337508076,0.11138975448536355,0,0.18105772575915707,25.620618744098206,0.75,0.7854225684608122,1.1665781397544854,0,0.27875851100839916,0.5150944287063267,0,0.17020401570498478,26.12534915014164,0,0.17668729188410115,27.34011850802644
E02002804,0,0.24204190977271214,28.694188581909895,0,0.14487561618709158,0.1582557606328098,0,0.2695897717468036,0.13000217814971912,0,0.7883402619813318,43.547825633383006,0.2,0.4708842925840337,0.6916049524246245,0,0,0.08867499713401353,0,0.0913239047406433,21.179360541098248,0,0,20.083096526424395
E02002805,0,0,6.74361204379562,0,0,0.04880711678832117,0,0,0.050356386861313863,0,0,6.318822810218978,0,0,-0.1124463503649635,0,0,-1.0707290145985402,0,0,9.380576459854014,0,0,11.21593394160584
E02002806,0,0.387144456886898,30.48118439716312,0.25,0.2899693086143254,0.15551804570527974,0,0.12623242503421675,0.0983470449172577,0.25,0.4843249968893865,39.48928999211978,0,0.6298469578200822,0.8441407407407407,0,0.1527419020364149,0.4957577620173365,0,0.0543847206669155,22.263665878644602,0.25,0.7468392020239725,39.486889204097714
E02002807,0,0.30540725011375697,25.411058674351587,0,0.31760564234794475,0.14322962536023057,0,0.338393144243895,0.12332126801152736,0.16666666666666666,0.4446103443045655,36.89279458213257,0.16666666666666666,0.42019869558622774,0.6259845533141211,0,0,-0.1097571181556196,0,0,15.72120599423631,0,0,19.884015216138327
E02002808,0.3333333333333333,0.5728370501160991,38.79709053308824,0.16666666666666666,0.4384715234778121,0.19798299632352942,0.3333333333333333,0.4071691176470588,0.13964070159313724,0.16666666666666666,0.5402799277605779,38.67434520526961,0.3333333333333333,0.7429167472910216,1.3014276960784312,0.16666666666666666,0.8224020817208462,0.9870526960784313,0,0.012588082107843119,24.226474954044118,0.3333333333333333,0.5251753579721361,34.67984941789216
E02002809,0,0.3150249332356486,26.127994312228708,0,0.2205433318365514,0.14830803771890436,0,0.2835310661026162,0.11165349498578057,0.25,0.4926846753164905,37.877228558599015,0.5,0.5631070829295961,0.7948941775183356,0,0,-0.5154595120490945,0,0.08523739749013302,23.28197635084568,0,0,19.12835832959138
E02002810,0,0,6.763715962998103,0,0,0.04645576375711575,0,0,0.04603640891840607,0,0,6.588490275142315,0,0,-0.318969995256167,0,0,-0.9319705882352941,0,0,17.74606712523719,0,0,7.979205645161292
E02002811,0.6,0.8795455284288547,48.66574393364511,0.6,0.9117960125762212,0.29206009000264715,0.2,0.6431578482958477,0.17503441277684637,0.8,0.8803320066689267,62.31436556957557,0.4,0.5949142467038504,1.024760522368305,0.2,0.6923688158010839,0.8991071207976705,0,0.0322602367561894,24.21108514956322,0.4,0.7089078471348228,39.71396214594547
E02002812,0,0.024448150078165705,19.718606864686468,0,0.06012923397602918,0.12317240924092408,0,0.11959770713913495,0.10535617161716171,0,0,13.00747590759076,0,0.15903005037345835,0.3458240264026403,0,0,-0.19477676567656765,0,0.05218690290081637,21.97438521452145,0,0,21.76510693069307
E02002813,1,1,51.75126951312126,1,1,0.3194047759682727,0.5,0.7975560578942926,0.19445742975276348,1,1,72.7460944224116,0.5,0.7229960607366023,1.0420788119146063,0.16666666666666666,0.3749610292713473,0.6043183697578264,0,0.061555320670252094,25.90380010125728,0.16666666666666666,0.4802939125723345,35.086653531347565
E02002814,0,0,7.584052714285714,0,0,0.05421628571428572,0,0,0.055608,0,0,5.159153428571429,0,0,-0.09224028571428572,0,0,-1.029655142857143,0,0.022046992481203002,14.708396714285714,0,0,8.784133142857144
E02002815,0.5,0.7194576354414309,39.60357845033565,0.5,0.738180800162883,0.2564501080896575,0,0.4465471193058308,0.14533155080213903,0.75,0.7574240527932643,58.137892593013994,0,0.44667646759406193,0.6817591307315963,0,0.1781661885969902,0.18216748207987254,0,0,20.035130504039138,0.25,0.7778290446790546,39.55538070315167
E02002816,0,0,8.952736609491739,0,0,0.06595853940860781,0,0,0.05861412185625592,0,0,4.894970430390403,0,0,-0.27885236241186995,0,0,-0.995706934652215,0,0.07259757306556931,21.984001894138693,0,0,5.001829843207408
E02002817,0,0,11.393882060333762,0,0,0.07185911424903722,0,0,0.06450224646983312,0,0,9.989384627727857,0,0,-0.05837628369704748,0,0,-0.775349646983312,0,0.20683061955273288,24.314632862644412,0,0,10.675433408215662
E02002818,0.25,0.725139539670432,39.16095422130205,0.5,0.7283023379705302,0.2405683229813665,0,0.529819112999891,0.15440533701403267,0.75,0.8508980785296575,53.338491488382786,0.5,0.6162761977407286,0.9337453416149069,0.25,0.2485622268230964,0.2672777777777778,0,0,22.90687623648493,0,0.46142288087368183,29.860989763054977
E02002819,0,0.22918675378833148,26.35131516527883,0,0.12454115037783707,0.13887332828665153,0,0.19564159262653222,0.11016527882916984,0.2,0.6052844070812914,38.460461897552356,0,0.35443111943370914,0.5386071158213475,0,0,-0.012649129447388338,0,0,21.617275296492558,0.2,0.3197889690160298,29.034667676003025
E02002820,0,0.5606058713643374,34.4252301898473,0.16666666666666666,0.4999793644242674,0.20557831200990506,0,0.4055735060929252,0.14071264960792407,0.3333333333333333,0.7761637378630231,46.88027548493603,0.16666666666666666,0.5317668397158807,0.8044613082955014,0,0.31292655907205075,0.4871351630210483,0,0,14.069414775072225,0.16666666666666666,0.4302878662814693,33.72700732562939
E02002821,0.6666666666666666,0.9174786043449638,49.083697662936146,0.6666666666666666,0.9415837982051904,0.31395729098090847,0.3333333333333333,0.8053625567374658,0.18817898288347598,1,1,68.80336166886109,0.5,0.7774355964796784,1.1260433673469388,0,0.2800381570285159,0.4843350065832785,0,0,21.208428406846608,0.16666666666666666,0.32040231627455734,30.184621132323898
E02002822,0,0,19.343954229607252,0,0.09263992685641594,0.12780317220543808,0,0.03564239147718236,0.09752688821752264,0,0.10576999522976625,22.699402870090633,0,0.0699666083638098,0.32191827794561934,0,0,-0.5313244712990937,0,0,22.489446978851962,0,0,14.72590317220544
E02002823,0.2,0.351525734898631,30.068965935413544,0.2,0.3138840082902446,0.174383294726802,0.2,0.3797570298549207,0.14218435754189945,0.2,0.4266564353382434,36.16287695871372,0.4,0.549478273965333,0.8430457828041968,0,0.0862382656464024,0.22421774083662627,0,0.0764821680854268,19.255098651042374,0,0,16.424998228641506
E02002824,0.3333333333333333,0.6507375194190154,36.99154396895108,0.5,0.6613893532728767,0.23401225615361046,0.16666666666666666,0.6566879357519526,0.16871810846695945,0.5,0.6397927204898161,49.208477989990804,0.16666666666666666,0.6101903466663798,0.8328790726177101,0.16666666666666666,0.17851114611162772,0.1132827086099479,0,0.028752237554359784,23.671643243795323,0,0,12.690451537125933
E02002825,0,0.15870598699546065,16.735825524475526,0,0.12193749233222917,0.09483974358974359,0.16666666666666666,0.21097104649736229,0.09256899766899768,0,0.15992056189424605,16.684347435897436,0.16666666666666666,0.33071616979511714,0.5034597902097903,0,0,-0.4436329836829837,0,0.03686204146730461,17.58568811188811,0,0,8.305784731934732
E02002826,0,0,11.359568559456727,0,0,0.09097601502673024,0,0,0.0680307758994365,0,0,9.168777199826614,0,0,-0.03350151712180321,0,0,-0.3802363820257188,0,0,16.474316283774023,0,0,6.19680580840919
E02002827,0.25,0.284004438807863,28.816372859860493,0.25,0.33919751026265726,0.1971017755231452,0.25,0.3833519674264927,0.13347669625871908,0.25,0.3451544404765878,30.39996417247939,0.25,0.41396680906451283,0.6500275840202917,0,0.4501914861662717,0.42107006975269495,0,0,16.820742073557387,0,0,10.236641090678503
E02002828,0,0,19.765970751908892,0,0.0334387962918815,0.12780898149346448,0,0,0.08489193736249515,0,0.04909510738149887,24.101596221043092,0,0.11995736072418653,0.3203696130451663,0,0,-0.2512087485440663,0,0.03645113171176937,20.367434580044,0,0.12915375341420715,22.112764332858806
E02002829,0.6666666666666666,0.8883297424848671,47.20667189438242,0.6666666666666666,0.8568179486462034,0.2834467481835903,0.16666666666666666,0.7183870095227436,0.1819447988658515,0.8333333333333334,0.9282807297350233,59.90836142122984,0.6666666666666666,0.8871109525541657,1.1962775119617226,0.5,0.8854806140817221,1.2098446748183591,0,0.08593506626747624,17.522520379230905,0,0.03211967318615517,24.307825181640972
E02002830,0.6,0.5315011409862089,39.84065740648874,0.6,0.5315011409862089,0.2567874789165592,0.6,0.5315011409862089,0.17993779144756425,0.4,0.5239160631014982,37.784432284948906,0.6,0.5315011409862089,0.8539592221450542,0.6,0.7142247298969718,0.8147628733009226,0,0.14542874449741772,24.66958616926282,0,0,10.909887191189602
E02002831,0,0.1503188504378879,26.034714201791747,0,0.2695364494361178,0.17963004846526653,0,0.14305331179321484,0.1202551035394331,0,0.3061764228459237,30.80448685563225,0,0.1901600822440887,0.38446893817006905,0,0.016573652518725196,0.3466279923630489,0,0,13.873953297106771,0,0.09508042760742356,24.36735629314143
E02002832,0,0.42017859913458716,31.17162910798122,0.4,0.6849670442073084,0.2355539906103286,0.2,0.4079343872291275,0.13777977945190523,0,0.6354655472615374,38.77052549404957,0.2,0.29704087437723026,0.4832707719183317,0,0,-0.036403428321869186,0,0,17.84257975761546,0,0.029266870090391382,24.337362048258544
E02002833,0,0.168067020068156,26.647402757793767,0,0.5239508393285371,0.2013925659472422,0,0.09726460936513945,0.10957565947242207,0,0.5873359207370945,38.855369664268586,0,0.044477786192098946,0.16717841726618704,0,0.037231162438470265,0.1895149880095923,0,0,14.31916402877698,0,0.09072794396062096,26.82637242206235
E02002834,0,0,17.430431147832266,0,0,0.09903518123667378,0,0,0.06685545486851457,0,0,17.58806130063966,0,0,-0.10770238095238095,0.2,0.36451670220326937,0.546555170575693,0,0,16.258324271499646,0,0.24425429244753674,28.53053358208955
E02002835,0,0,18.339436670603764,0,0.0830394526579075,0.13634773848398526,0,0.07126709986945405,0.09225526297505732,0,0,14.247351768220662,0,0.11021713771679942,0.24829486555964705,0,0.07127057378038297,0.028848051135968875,0,0.03963933491061077,18.323814771069266,0,0.06611090186384463,12.607434308344335
E02002836,0,0.15204776369540168,27.030397716560177,0.16666666666666666,0.5152161329268494,0.2224747040955274,0,0.09360201330812103,0.10477511260081701,0,0.6881464554861543,40.94323976118152,0,0.1007715292210835,0.1520431549177752,0,0,-0.40602859537027336,0,0,16.418824552215355,0,0.16663983725943116,27.08542170315282
E02002837,0.75,0.8540207868970526,43.266020172230746,0.75,0.8540207868970526,0.2946292320396367,0.25,0.6713841788616877,0.17067547481420314,1,1,62.61229833667571,0,0.4973709045528768,0.7461064055680076,0,0.5431675803877986,0.714087412999882,0,0,17.717674059219064,0,0.06675431352948845,25.00983708859266
E02002838,0.8,0.9435153762154175,55.69344142129457,0.8,0.9248599041397755,0.34121369114175676,0.6,0.8712164309394432,0.2313133308485526,0.8,0.9155321681019545,60.412777860603796,0.4,0.843098848500304,1.2989582556839359,1,1,1.57706522549385,0,0,17.952553484904957,0,0,20.43082581687166
E02002839,0,0.19901637917762735,25.439449828309805,0.2,0.3054248077270628,0.17492865318580694,0,0.2156311706393033,0.11457204629276357,0,0.3349588679826235,30.892951290855905,0,0.17528832573612585,0.5147593793717411,0,0.09734800564937716,0.18630573572427828,0,0,15.990201704184152,0,0,20.1628096146509
E02002842,0,0.5906179689176347,35.274862085032034,0.25,0.6284495601262912,0.2195104251601631,0,0.0378573399135579,0.11388223645894001,0,0.6134552309720135,38.47950728013978,0,0.5090846948471937,0.7554507862550961,0.75,0.874096189804739,1.1625357018054747,0,0,14.737091904484565,0.25,0.8396631211108727,40.80183051834595
E02002843,0,0.36884941468934934,31.504402678886148,0.2857142857142857,0.6491061721982078,0.23007832217130772,0,0.10637441329796112,0.10437144871342968,0.7142857142857143,0.9651928464092907,60.37946528022559,0,0.10637441329796112,0.16656616143813888,0,0,-0.14504469510045825,0,0,16.801579696862884,0,0.39230488098992633,32.96749467747621
E02002844,0.5,0.7897767707588255,41.143217271632544,0.8333333333333334,0.9571192517678163,0.32449191467400657,0.16666666666666666,0.6075144639510353,0.16433012214003095,1,1,53.86013375193532,0,0.32489768848406925,0.5322766213659039,0,0.09058756688728528,0.09357440220196112,0,0,19.948249612936518,0,0.11103085642887535,27.35782083261655
E02002845,0.3333333333333333,0.46274433321381153,32.97665835021175,0.3333333333333333,0.5135055577629398,0.21470889338979926,0.3333333333333333,0.473037096977391,0.1517086171975695,0.3333333333333333,0.5588509918692883,38.897724912539125,0.16666666666666666,0.3865685780461095,0.6561443564721046,0,0.17885045886673964,0.33747284109740383,0,0.007305284477996676,18.648952863192783,0,0.09593319055325664,22.345913920088382
E02002846,0,0,17.39435467635957,0,0,0.0931695791975395,0,0,0.0699380679435202,0,0.08130596658008785,12.309069061932057,0,0.14503226471042696,0.1924305885642388,0.4,0.5288862972473825,0.8242392003355236,0,0,10.132001118411855,0.2,0.23726408499930096,26.20224059835034
E02002847,0,0.013560953037003535,23.49237696073534,0,0.25099357946269407,0.17622519732240982,0,0,0.0901724447996803,0,0.6257186952795115,38.9392414826656,0,0,0.14491747427315416,0,0,-0.25238335498051756,0,0,13.043921470676391,0,0.26623696567825794,30.14097672095114
E02002848,0,0.5505652433673754,34.70124077687123,0.3333333333333333,0.7943674035212187,0.2505046115643845,0,0.26026026399805824,0.1299929939694927,0.8333333333333334,0.9398326207501726,50.50268499467897,0,0.28477016859281934,0.524204505143668,0,0.1684427568566681,0.08344040439872298,0,0,17.147250798155373,0.16666666666666666,0.4058431041242695,34.3358862185172
E02002849,0,0.2559997071658655,28.83570470891573,0,0.10317689324410224,0.14192699145067172,0,0.057776531843926546,0.08220850861718007,0,0.15230017641471025,24.185517845026464,0.14285714285714285,0.5151332752426595,0.7724034468720316,0.8571428571428571,0.9735795758904657,1.2179942325960103,0,0,14.31829108427195,0.7142857142857143,0.9693450871717223,46.06927127154295
E02002851,0,0,14.598743688386632,0,0,0.1013764125991825,0,0,0.08632808367396008,0,0,15.693084635729743,0,0,-0.09652801154123589,0,0,-0.04243652320269297,0,0,12.480299711469103,0,0,14.851482808367397
E02002852,0.75,0.989189382046525,60.81441929499072,0.75,0.9072562775570294,0.34956629085200513,0.75,0.9379811917405902,0.238141144569716,1,1,79.395569287855,0.75,0.989189382046525,1.6340292564578278,0.75,0.9646575229281996,1.1992868560011418,0,0.06103896103896103,19.494244041672612,0,0,24.26276823176823
E02002853,0,0.08771558245083207,20.925878441754918,0,0.1528776176447169,0.16224523449319214,0,0.013831913368898793,0.08840748865355523,0,0.1993860976192372,26.432625794251138,0,0.0427406640656103,0.040355824508320724,0,0.06540011147384343,-0.07928320726172465,0,0,15.756468532526474,0,0.10884146826976668,24.371007413010588
E02002854,0.4,0.789624887791027,42.98674936494496,0.4,0.7589713063352708,0.2429060118543607,0.6,0.6860128729953588,0.1792089028668199,0.6,0.870783966690647,54.200251360832226,0.8,0.8024676424337728,1.2154240958025886,0.2,0.678119409446563,0.939866819886295,0,0,12.666817588000482,0.2,0.19753235756622717,27.27594992137414
