ltla22_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E07000029,25.011872994981122,0.061224489795918366,0.2299382784185329,0.1297355327673238,0.08163265306122448,0.18144759489084153,0.12656792837616976,0.14285714285714285,0.3144928865648986,29.57698096588033,0.16326530612244897,0.34171592543168183,0.7369885448155166,0.2653061224489796,0.48530629753486676,-0.8096109720996832,0.02040816326530612,0.023098966917140983,18.845006494163933,0.08163265306122448,0.1634078869341015,19.0533045893056,0.12244897959183673,0.15947066207586394
E07000030,16.327965782866706,0,0.004592900102508247,0.0704910415398661,0,0.0011954123554473509,0.06074754640900791,0,0.023023813146682892,18.83821667681071,0,0.07391455376877983,-0.543782429245283,0,0.005199440609283401,-1.2189222458916615,0,0,27.48184945602556,0.2777777777777778,0.41575038240381845,41.66668854610468,0.5,0.656604524377743
E07000031,12.501561459296946,0,0,0.06323981460067839,0,0.0019290536702533385,0.06041585723095899,0,0.012847154600191498,12.030170087496147,0.01694915254237288,0.04957398120648522,-0.48487400747764414,0,0.005188122798902899,-1.1600029582947888,0,0,20.42792959836571,0.13559322033898305,0.2362681970884658,32.563906307816836,0.23728813559322035,0.4186623364899297
E07000032,17.969648798595678,0.038461538461538464,0.10986269967604292,0.10869334396237962,0.038461538461538464,0.11565845416033077,0.094167850355912,0.038461538461538464,0.1518400794720398,25.728603955293586,0.11538461538461539,0.2466533125499031,0.11446782297806551,0.05128205128205128,0.15833456236978571,-0.7477168567011305,0,0.008890913267321362,16.684649209263377,0.02564102564102564,0.07955936500348368,16.482953610654814,0.038461538461538464,0.09295552328981696
E07000033,25.046826546196595,0.041666666666666664,0.21742187874681762,0.14684506590346139,0.08333333333333333,0.20575821910359404,0.13210630542757035,0.14583333333333334,0.3356623073270274,35.81351843628477,0.20833333333333334,0.46838045612639084,0.6338662037809464,0.16666666666666666,0.4163154719968549,-0.5090181988526252,0,0,14.935482282428739,0,0.03746885180789544,14.062160452789506,0,0.010140176152356453
E07000034,24.925672218871753,0.08695652173913043,0.28143820249627544,0.15293310550146944,0.10144927536231885,0.3020188714513373,0.13520105683352,0.18840579710144928,0.3739442119269628,25.625236093162172,0.10144927536231885,0.2581285894728781,0.9044670457482553,0.34782608695652173,0.5897305618660246,-0.6426515991307927,0,0.009375341659625645,15.128636512449384,0,0.027326623327221872,8.632157328432076,0,0.023043313749466564
E07000035,11.89506290124589,0.023255813953488372,0.023238751005319375,0.0679418819578683,0.023255813953488372,0.023238751005319375,0.061129456915891806,0.023255813953488372,0.026044733834501593,12.391122331494364,0.023255813953488372,0.03993685517534329,-0.5682637111452881,0,0.021215524878823274,-1.1709682812918885,0,0,22.87492520423857,0.13953488372093023,0.2461516040181585,24.184966080171574,0.13953488372093023,0.21392048935568217
E07000036,18.81849783753619,0.0547945205479452,0.1629930022817848,0.1204529838512783,0.0684931506849315,0.16269965617192506,0.10045797146942904,0.0958904109589041,0.1928103585320946,26.859020491088557,0.1232876712328767,0.28864901541810994,0.00670848592654599,0.0273972602739726,0.1370985536458075,-0.40626572146070944,0.0273972602739726,0.07072085033657702,9.04571033448432,0,0.01291227703033874,20.28307992396498,0.0684931506849315,0.14931401893349044
E07000037,15.642041432208297,0.05084745762711865,0.06670313530622443,0.09720340242343455,0.03389830508474576,0.07769280888266797,0.08663311954372124,0.05084745762711865,0.10581064753927254,17.582923155928018,0.0847457627118644,0.11597593817372336,0.00822675174546289,0.01694915254237288,0.09638051867318942,-0.7071185166570152,0,0,15.569261628224599,0.01694915254237288,0.05519415021935814,19.450300886116057,0.03389830508474576,0.12509222588282382
E07000038,17.39950295501751,0.047619047619047616,0.10679400536238902,0.11176979962071422,0.031746031746031744,0.1356795061574527,0.10137515176448159,0.047619047619047616,0.2068853941176377,23.38038825618848,0.07936507936507936,0.23100442077590397,0.14311987638093135,0.07936507936507936,0.2029885786500447,-0.9717681038721264,0,0,13.615193194930816,0,0.06125497013824231,12.547960375673535,0.015873015873015872,0.01862313241890007
E07000039,14.494147838186658,0,0.0530303649439805,0.08288614180850207,0,0.05165654466488071,0.07120856860530773,0.017241379310344827,0.07474285480782701,20.836715132693396,0.08620689655172414,0.18487359526710623,-0.17632085383560536,0.017241379310344827,0.07400628547653718,-0.6620029845930467,0,9.074776155521486e-4,20.4699233080584,0.08620689655172414,0.17641319737797345,18.191554388158426,0.017241379310344827,0.08118276174626289
E07000040,12.76445906200318,0,0.0077446923422155615,0.08117368116779881,0,0.02165908520397684,0.0718676326058679,0,0.0300794342048212,14.51984718890013,0.012345679012345678,0.05402666950654566,-0.6718011779158838,0,0,-0.9382612660789131,0,0.017526414678117462,18.94201131666426,0.04938271604938271,0.18279337598223044,21.90301584043937,0.16049382716049382,0.2561570541833699
E07000041,16.2149470342696,0,0.08554436499903988,0.09545222808163525,0,0.080878717696946,0.07889692035623815,0,0.10660123111960441,18.084922323832586,0.05405405405405406,0.13969465600847913,-0.09002431213854413,0.04054054054054054,0.10667118490859678,-0.35204879156244523,0.013513513513513514,0.07107956913329415,17.539781119059377,0,0.030281563476617358,23.48527225293546,0.12162162162162163,0.25220225512400496
E07000042,16.927565844035083,0,0.01957990368094345,0.0935149782614159,0,0.026762961473700077,0.07606089316679651,0,0.05909211154598566,19.625268163655097,0.046511627906976744,0.1532576462014023,-0.7574861777788947,0,0.007303456613436784,-0.9113044783996381,0,0.006310174609704124,25.4927645447463,0.20930232558139536,0.3472213036801498,35.03498959563721,0.46511627906976744,0.4876270949923878
E07000043,20.55942097661477,0.05172413793103448,0.1134518450285566,0.10962830016354792,0.034482758620689655,0.11262834823300046,0.0904254688727937,0.06896551724137931,0.13483839161847608,20.60025765170663,0.017241379310344827,0.12725714027001614,0.09903157324610777,0.06896551724137931,0.18569324534760362,-0.7278494934262228,0,0.03681334743370607,26.96624729721119,0.1724137931034483,0.3421855559120396,28.634745449332,0.2413793103448276,0.3979557906362942
E07000044,13.72366664703249,0,0.0012434013667866621,0.08711824093490092,0,0.030980714692274584,0.073712649906934,0,0.04105289199012421,8.380793994298235,0,0.009107074875653662,-0.598109947458945,0,0,-1.0256005583959664,0,0,22.37438605894965,0.1836734693877551,0.3117269663213945,28.758714499446317,0.32653061224489793,0.393074302749074
E07000045,15.892973082319926,0,0.0400619327786257,0.10134942313688805,0,0.06135552574138808,0.08338955410040536,0,0.08815502272988363,15.698180994699095,0,0.06784972839019905,-0.26805215933894605,0,0.02850667946761196,-0.6483715622076708,0,0.02988403246188436,18.93145212036171,0.07142857142857142,0.1524411443716869,25.046537324602433,0.21428571428571427,0.3149251226757258
E07000046,23.269302871275187,0,0.10250665117371784,0.12141389190493425,0,0.10653672273336252,0.10074318373748341,0.02702702702702703,0.14588274091852868,24.53484930329352,0.05405405405405406,0.15138793645351162,0.11582598926287851,0,0.098595157818542,-0.8942839003498613,0,0.0058575569397616364,28.344975600193028,0.32432432432432434,0.4294075931323059,36.78851983049825,0.4864864864864865,0.5233788756182893
E07000047,18.05185322087311,0,0,0.09774655667809806,0,0.01446380572805635,0.08337469645008805,0,0.047278514666497545,13.316560367040505,0,0.008058841607680334,-0.18573643525813327,0,0.0136515749471928,-0.9677270182593382,0,0,25.59191975159885,0.22580645161290322,0.31376036021093606,37.42907190657151,0.45161290322580644,0.5462779829358362
E07000061,22.10972695784901,0.06557377049180328,0.1823121816223075,0.1407904289460295,0.04918032786885246,0.200192262533756,0.11584701185863568,0.11475409836065574,0.24450490144581835,24.883616345739892,0.09836065573770492,0.24129311037367987,0.03746245743806504,0.01639344262295082,0.10706486922954915,-0.045072981488004385,0.06557377049180328,0.13665277803526074,22.70325346366091,0.06557377049180328,0.16124343160943336,14.178247661539666,0,0.03555718799758583
E07000062,34.28096148449482,0.3018867924528302,0.4376234469485111,0.2021438702589817,0.2641509433962264,0.4256096423008204,0.15705332999771585,0.24528301886792453,0.4494311035646263,33.11451888793413,0.18867924528301888,0.3686264278227138,0.6327342636805638,0.20754716981132076,0.37538113914391036,0.46034346345867283,0.18867924528301888,0.3523953473860532,27.20835550431274,0.03773584905660377,0.2797484032257787,22.811442128849105,0.1320754716981132,0.2719570552603814
E07000063,15.758048875320698,0,0.05693494665244482,0.09854261052882798,0,0.0631636780242406,0.08167420099043377,0,0.07681773171617613,20.56749587319266,0.04838709677419355,0.18759500554253514,-0.40381082317376343,0,0.011635450871366075,-0.5167508502217538,0,0.008563452345188459,24.272033034346972,0.0967741935483871,0.23299703037351138,14.585200970545534,0.06451612903225806,0.09932853678118447
E07000064,19.767791323289554,0.034482758620689655,0.11099874170360229,0.11326302686925917,0.05172413793103448,0.1096432210128721,0.09904217100180274,0.05172413793103448,0.14771439608550088,19.527628766417717,0.06896551724137931,0.1100070143811757,-0.082233153060348535,0.017241379310344827,0.08123760340846965,-0.41870810799210234,0,0.05447313638848602,26.616910936561077,0.1724137931034483,0.29757811829341574,22.9698299639454,0.13793103448275862,0.21268532763146597
E07000065,12.311432049237835,0,0.024752400965421396,0.07300936284201799,0,0.028347840389928193,0.06060854646342241,0,0.033435554093474,14.303792167867849,0.042105263157894736,0.06090217891178612,-0.9702045219720645,0,0.00268023605157418,-0.745587275974233,0,0.0018033507776073245,26.133300038267745,0.17894736842105263,0.33895772421039205,20.913544122711908,0.14736842105263157,0.2220588047707124
E07000066,23.24338964886151,0.10909090909090909,0.26269681050624094,0.13807425075981994,0.07272727272727272,0.2621967770964363,0.10191911558606438,0.07272727272727272,0.22535185152509246,32.30350266280482,0.19090909090909092,0.4008012567871801,-0.09199581205929068,0.01818181818181818,0.10340390949674419,0.4098089265791339,0.3181818181818182,0.42117888014384436,24.424908997477342,0.05454545454545454,0.2146206367301318,10.264796164901538,0,0
E07000067,14.723522473925463,0,0.027305468047984834,0.09240308908523218,0,0.041443041603876823,0.0744321597023849,0,0.03481766180548028,21.593498113332892,0.04597701149425287,0.14142676577845995,-0.38241818242210857,0,0.011780638236127084,-0.28990312894439646,0,0.04106149499837416,20.72670754666844,0.08045977011494253,0.1275677518382417,13.819130186673751,0.011494252873563218,0.05911066861999881
E07000068,10.007034579793986,0,0,0.06430505346648692,0,0.0030726955472263743,0.050970433098176775,0,0,12.1232192322291,0,0.03252410865652147,-1.058977082051752,0,0,-0.060783398557648256,0,0.06422863665452651,22.326436448830542,0.08695652173913043,0.17063149215000514,9.719687734774812,0,0
E07000069,16.841585867420164,0.017543859649122806,0.07343030021906218,0.10727037360961607,0.05263157894736842,0.09309833130323117,0.08649483091137423,0.017543859649122806,0.0885678986554114,29.411299347416577,0.14035087719298245,0.3019162925141163,-0.31101737979906713,0,0.025708322710705715,-0.20404048932543956,0,0.05250236648537381,19.566778424381056,0,0.07866212136234017,8.886777045209904,0,0.016214732876324287
E07000070,12.220971938065414,0,0.023292937894492664,0.07677682672233821,0.009345794392523364,0.03996387759586858,0.06312447807933194,0.009345794392523364,0.04745200466371216,13.338543655764322,0.009345794392523364,0.05663461890634728,-0.8502674553467873,0,0.007336876899974361,-0.2272549292507539,0.009345794392523364,0.03397564675432491,25.407848874971005,0.12149532710280374,0.25685263524154855,12.47584564486198,0.009345794392523364,0.06199839150764872
E07000071,16.777951859222565,0.009523809523809525,0.08451437694042585,0.09930393800428301,0.009523809523809525,0.08480749723060597,0.07648532306560817,0.009523809523809525,0.05976739367291663,17.448867053148458,0.05714285714285714,0.1268710202413386,-0.13017086136407882,0.02857142857142857,0.09279023989270803,-0.10532301693742023,0.05714285714285714,0.17975218619891134,26.591405535486384,0.13333333333333333,0.3276737602621275,12.819397126262736,0.02857142857142857,0.07387472377215941
E07000072,15.068371528690998,0,0.021061160993825434,0.09103653480204836,0,0.041224249920405694,0.06523832325138852,0,0.02095154070953332,19.60814802667203,0.01282051282051282,0.10688097822413915,-0.7782429413493819,0,0.0015540227489062388,0.30790926249671247,0.01282051282051282,0.1618295655983252,23.282378072930367,0.08974358974358974,0.21912453597133139,16.876238872472424,0.01282051282051282,0.07688166220585732
E07000073,21.413385140915214,0,0.08118224459020638,0.1345166578777758,0,0.1090253274247316,0.09763523759301576,0,0.08413740891162691,26.764551297826213,0,0.20369851945737077,0.2031711958750806,0,0.0926080185522692,0.22230045116306324,0.018518518518518517,0.20512836406361304,26.75431897814496,0.09259259259259259,0.23611555695355455,3.885170234956348,0,0
E07000074,14.168959060231758,0,0.008085495318584244,0.08555657073729785,0,0.029809886600494606,0.07130821023812556,0,0.033849743979840086,20.52575875461607,0,0.10630985811657628,-0.5553070482618108,0,0,-0.6283176493059978,0,0,23.09945262956832,0.2,0.2671156514104566,17.555732984209854,0.025,0.12403904474991118
E07000075,10.449120621654615,0,0.016306108554793877,0.0731983050051648,0.018867924528301886,0.027374914125863067,0.058620351676213725,0,0.02311852237175717,20.451048220490186,0.018867924528301886,0.1091501055201625,-0.9533907291764485,0,0,-0.5892215583622875,0,0.028729038061394443,19.737115069490095,0.03773584905660377,0.09395724085780231,6.550827542492253,0,0
E07000076,30.48435388250229,0.1797752808988764,0.31390737228146887,0.1732474081387968,0.14606741573033707,0.29683551657195034,0.15083699837788278,0.1797752808988764,0.3832651512058233,35.78096604838141,0.20224719101123595,0.42861446319798363,0.6928084773256223,0.16853932584269662,0.41399456572173077,0.20548492841526203,0.12359550561797752,0.2343425785353432,19.156977551308273,0.0449438202247191,0.09939384040890717,19.78243576415826,0.06741573033707865,0.16157111517774617
E07000077,9.257571703538524,0,0,0.053638906167478434,0,0,0.04098944897599906,0,0,9.793157772431195,0,0.005275295803619133,-1.3080405609999415,0,0,-0.5507475500264069,0,0.011948273359297545,29.161226348219003,0.2391304347826087,0.4381536171277322,14.46373846605246,0,0.022765960732474926
E07000078,14.260484055509812,0.02666666666666667,0.0974457035961662,0.09136970804171814,0.04,0.115249714704629,0.07259280225058323,0.02666666666666667,0.10155560460950647,15.212411915054206,0.09333333333333334,0.16508065914064698,-0.16719793810896116,0.02666666666666667,0.11307864853054826,-0.14888619287772747,0,0.13126288794753452,17.267882804995196,0.02666666666666667,0.04127806457787119,13.496209259640455,0.013333333333333334,0.05071759459888915
E07000079,11.060759269649788,0,0,0.06374094075840464,0,0.0022011342355045967,0.04932743021461636,0,0.003641876644198516,11.074028825922289,0,0.023760529638024077,-0.8912825431336793,0,0.007243732665933313,-1.042437462009632,0,0,28.297664340487213,0.3333333333333333,0.45664025490152654,21.07541208444382,0.13725490196078433,0.22460606910740166
E07000080,18.013265595440785,0.02,0.04234525285261963,0.10656174328414682,0.02,0.07865081172710436,0.09198335225122967,0.02,0.11835804483541428,23.96812431422626,0.06,0.1872918720254097,-0.4316108706961786,0,0.015003509767608574,-0.8220634813658722,0,0,22.883062653707906,0.12,0.2901720906266802,24.987973396708284,0.16,0.30763106866200685
E07000081,21.806558091987828,0.11538461538461539,0.23702489145194686,0.12640261384456905,0.08974358974358974,0.2145644771917684,0.09909067461409621,0.10256410256410256,0.19568206170735913,26.92820833693746,0.11538461538461539,0.27325918555953926,0.37807961846047383,0.15384615384615385,0.2758023616314966,-0.23048183126390867,0.07692307692307693,0.16770191013947042,21.97478642593714,0.02564102564102564,0.10840917866858482,14.194518624822088,0.01282051282051282,0.10079080427992422
E07000082,10.796690376282392,0,0.007370129255521009,0.0778512768253207,0,0.018075333099563433,0.0663880401459229,0,0.032494390874681,11.740820747769195,0.014492753623188406,0.03580717769727039,-0.5906592306506586,0,0.008531707220334734,-1.0203375751451522,0,0.007083520754890461,18.68003326082861,0.014492753623188406,0.0943500626040584,14.930985698871323,0.014492753623188406,0.050273627961523515
E07000083,12.14215585716259,0,0.021204404504838556,0.07712312934567389,0,0.03027627519551745,0.06116754155730534,0,0.025604183479835098,15.88326601280103,0.06,0.08414969596944426,-0.5919609982962656,0,0.016814622548912684,-0.8452742667035043,0,0.0055209295167743914,23.88545247962426,0.1,0.23752632548355276,15.408196884928858,0.02,0.08822487476461563
E07000084,12.823105477801995,0,0.025101676699492217,0.07121177010439371,0,0.02553873858099418,0.05828140988872319,0,0.019706517210773863,16.647946047952278,0.027522935779816515,0.1395720099261576,-0.5204144659860044,0,0.02653219963410878,-0.1490911437421131,0.045871559633027525,0.15740504036275152,23.84818653206378,0.10091743119266056,0.24621919962807098,11.39443370999197,0.045871559633027525,0.05351551414960482
E07000085,10.283877154700322,0,0.0024520150444353583,0.06002978246583652,0,0.0031192105662238043,0.05217377458001247,0,0.007004167283762844,10.781885537600889,0.013888888888888888,0.04727825110656061,-0.9091297622457749,0,0.0030663324444192177,-0.39183100240955737,0.027777777777777776,0.04073060935993749,23.296506512544866,0.1111111111111111,0.2139774280258923,17.532727248218105,0.05555555555555555,0.10596358792578528
E07000086,10.192133171030495,0,0.013814825409507934,0.06571320467990417,0,0.026058032378681956,0.05565425618521132,0,0.02248891377205972,14.989787876908286,0.025974025974025976,0.07423228866182996,-0.78560418524233,0,0.016785387684381096,-0.23347362708079739,0,0.06504601187563837,15.604410794172605,0,0.027698512545892506,14.07455004380626,0,0.019531348510525945
E07000087,9.019535387473738,0,0.008771587117504653,0.05629963015054435,0,0.011954033387892296,0.050190828428052996,0,0.010487452809238284,10.645690672153634,0,0.04592073505637302,-0.8381829365699501,0,0.010676215856095933,-0.5276165459880884,0,0.012322237849664009,19.960621815908738,0.0273972602739726,0.1204731596402581,16.235159417270058,0,0.030857846026745767
E07000088,20.541237844661797,0.018867924528301886,0.17020404462789285,0.10721965147421451,0,0.09739707883155745,0.08757105607796406,0.018867924528301886,0.11405830165867373,30.357218400840047,0.18867924528301888,0.3527044808595222,0.06242541618981324,0,0.10748557951741912,0.33730063593567494,0.09433962264150944,0.24510902064912504,18.609649409488302,0,0.07102229718023599,22.557171525655697,0.05660377358490566,0.18021445829967156
E07000089,5.544381111287674,0,0,0.041666285290534455,0,0,0.035760411038720276,0,0,6.428683012871445,0,0.006027164685908319,-1.529227925207903,0,0,-0.6594805339265851,0,0.0097437698807642,19.53526164521426,0.03508771929824561,0.09942707157214505,8.232644080724615,0,0.006548378733262521
E07000090,21.8062772453339,0.07692307692307693,0.25538513789061595,0.12576520037036434,0.038461538461538464,0.21193696196925768,0.10075482854404574,0.05128205128205128,0.2267905859742027,30.68000160816101,0.28205128205128205,0.3333987726337334,0.05576566332580691,0.038461538461538464,0.18628987166345062,0.26679125582755314,0.15384615384615385,0.2738843115814096,18.152814517308034,0.02564102564102564,0.07639925397060168,16.93887731680772,0,0.06232502378898464
E07000091,13.014539997210989,0,0.02894002891764343,0.07654237344861246,0,0.031078393235913652,0.06757588063031655,0,0.03818474997981636,15.074062323246409,0.017543859649122806,0.07531419680144441,-0.6280930469948403,0,0.007386094576840929,-0.19199029424069167,0,0.07089960293286555,23.814062819690417,0.11403508771929824,0.24863279730493432,13.985991024961653,0.06140350877192982,0.0709740695344553
E07000092,15.903380440493452,0,0.07072575123579075,0.10403047306811257,0.034482758620689655,0.11318673630675263,0.06576294054599331,0,0.03576896658138631,19.016530294432886,0.034482758620689655,0.10599420735180742,-0.1257260155938045,0.034482758620689655,0.06757906129677008,-0.007431960994472815,0.017241379310344827,0.13046446818136065,23.201181556438222,0.06896551724137931,0.17844481166980244,13.062885484311625,0.017241379310344827,0.020447041568361985
E07000093,11.930777943503196,0,0.015722313686847476,0.0665100781198497,0,0.01867234422003323,0.05542380842507746,0,0.007057980090975013,13.46622879721801,0.04225352112676056,0.07180138856601587,-0.7356982249983519,0,0.007967318214780143,-0.4531030390928868,0.04225352112676056,0.08167117580522602,25.39378533522315,0.18309859154929578,0.31138258949172654,16.491188188080955,0.056338028169014086,0.14022593256329566
E07000094,9.615210265868539,0,0.0030858232191540097,0.05761571333294909,0,0.003006930670328816,0.047283859334217096,0,0.004916971063487158,8.773573819894443,0.02857142857142857,0.06344655349417504,-1.0614655787107556,0,0,-0.5342465027047945,0,0.011050135445570642,24.28437480136022,0.12857142857142856,0.2562769954007876,17.47277849503092,0.1,0.13236637777678587
E07000095,17.989346097538185,0,0.07053755132085801,0.1079415020091163,0,0.08971965272590056,0.07657814787511291,0,0.05020036515476998,25.10420673650985,0.017857142857142856,0.17026931393856196,-0.6933784510595882,0,0,0.06807693825212073,0.017857142857142856,0.169208332217613,30.802988516368845,0.19642857142857142,0.45952957223555924,14.492392063211888,0,0.02767738723619589
E07000096,13.004143354896303,0,0.02019110035670243,0.08494645676635376,0,0.044508718048694274,0.06492525132742184,0,0.032679507439978925,16.57880703916644,0.02127659574468085,0.11776825527173095,-0.7424969587549882,0,0.006616439167911714,-0.04994677654677122,0.010638297872340425,0.10297604416896887,22.74628667648215,0.0425531914893617,0.12492167658909302,9.536534679520063,0.010638297872340425,0.013648768196715445
E07000098,13.937791754316237,0.016129032258064516,0.023121654626596246,0.0888076039435036,0.016129032258064516,0.03826433698659631,0.06735089232916816,0.016129032258064516,0.024003116353560207,13.77017150556918,0,0.0480795751799888,-0.6676864972808438,0,0.01688175356622991,0.012057039270238566,0.03225806451612903,0.09953808272826856,25.875695483583275,0.0967741935483871,0.2449388846739997,12.905371143015016,0.016129032258064516,0.010740909487480249
E07000099,11.627403530100068,0,0.025327710169802634,0.07873075958696463,0,0.039342456177675116,0.06368339272553206,0,0.04764439382566406,12.868058186625738,0.012195121951219513,0.08297350765353559,-0.7123258694182097,0,0.00843354558829469,-0.36251105150785273,0,0.012606129146939803,21.440697654451377,0.04878048780487805,0.1495441110545471,13.088548540775468,0.012195121951219513,0.050758095327978106
E07000102,9.870606697386625,0,0.01584804112965508,0.07065784284889484,0,0.0203446334388866,0.053135451049598575,0.018867924528301886,0.020278039128672362,12.195512010196412,0,0.08714067596521614,-1.1061293833131802,0,0.007948402166565468,-0.42923138011046114,0,0.0053650417425635385,22.132570704924998,0,0.14352125943801625,9.18142121202218,0,9.079817423227327e-4
E07000103,15.409594521941298,0,0.03097546066561346,0.09206220160252418,0,0.05206040384308635,0.0679003715697264,0,0.03805260208061566,12.577544380786316,0,0.042964511321896715,-0.4063562398804334,0,0.018344957861086888,0.16842647486195875,0.03773584905660377,0.10971003139933529,25.051706688255077,0,0.1906383493607602,22.087948852077883,0.05660377358490566,0.14888796752124425
E07000105,18.545545478729835,0.01282051282051282,0.1102438464537847,0.1098575539916322,0.038461538461538464,0.11520839087731177,0.0826948011640749,0,0.10973690786980995,22.783662458584246,0.08974358974358974,0.16420174780951025,-0.47273240787765924,0,0.006768147726689329,0.12180381629543642,0.11538461538461539,0.17901094788774882,28.453710883777923,0.20512820512820512,0.34915042812719965,15.134540867574387,0.02564102564102564,0.0975188945785829
E07000106,16.797480217708546,0.022222222222222223,0.1068844180687151,0.09958757508001227,0,0.10307990810908634,0.07999624834808315,0.022222222222222223,0.12077670501388285,18.27087648985676,0.07777777777777778,0.1469068897417818,-0.17733533755472464,0.011111111111111112,0.10686523292316018,0.09069887199914821,0.13333333333333333,0.19883493094171703,23.400681360114742,0.06666666666666667,0.20402415020848186,11.947150636027132,0.022222222222222223,0.05490762286486965
E07000107,18.81152114825511,0.017241379310344827,0.09211154147067062,0.09473224444852267,0.017241379310344827,0.0740248407672454,0.07164032029054099,0.017241379310344827,0.06888574945007571,19.59498837063295,0.017241379310344827,0.12127971840623376,-0.24653002482348282,0,0.04542717690963652,0.5792809110314785,0.1724137931034483,0.4354128359215063,25.27423343732795,0.08620689655172414,0.28137338981611915,26.216852720441217,0.10344827586206896,0.21262505153554312
E07000108,22.161402949420868,0.07462686567164178,0.17835775332943007,0.13361396611603757,0.07462686567164178,0.18012669139131346,0.11099831637959912,0.07462686567164178,0.22007224397046773,24.744749017153534,0.11940298507462686,0.2474178069417678,-0.03343937203603477,0,0.08718650746889083,0.1514794792235954,0.14925373134328357,0.2155218527340158,23.48823994675881,0.14925373134328357,0.25704754499474364,16.13296102110255,0.04477611940298507,0.07578746020596862
E07000109,21.414084037270015,0.03125,0.18636253880219159,0.12209902095256113,0.03125,0.17878416895476165,0.09355252329376154,0.015625,0.16613685753901375,27.216510334389632,0.078125,0.2830243430076397,-0.1521367450219931,0,0.07859647463263938,0.8260869223856595,0.390625,0.5850358336839118,15.903486439956486,0,0.04183405233037188,18.84237110154661,0.015625,0.05850076048561549
E07000110,16.502573454870465,0.021052631578947368,0.08243668500184297,0.09473723615260296,0.021052631578947368,0.08172229296243694,0.07170195651109261,0.010526315789473684,0.07238010070599879,18.88543752754787,0.06315789473684211,0.11893318529439816,-0.48996578554287673,0,0.018313583710733806,0.0026350641559332055,0.042105263157894736,0.16921315866801043,24.750730336941086,0.14736842105263157,0.2217350777526607,22.246879315833294,0.1368421052631579,0.22130371996154252
E07000111,12.43710195066221,0,0.027382963607979028,0.07549371641348962,0,0.04408505501896322,0.0569609359793509,0.013513513513513514,0.03443841907056814,13.178969094063385,0,0.07464217073806251,-1.0365594719248508,0,0,0.12795372572250666,0.04054054054054054,0.15307288871270547,23.139307595311642,0.12162162162162163,0.23554253975818826,17.287621698472474,0.06756756756756757,0.10702659305565143
E07000112,24.14902074873905,0.05970149253731343,0.2091219029748117,0.1446782989493618,0.05970149253731343,0.21969742999498781,0.12117562228008522,0.07462686567164178,0.27449463851547873,25.87573761357636,0.07462686567164178,0.27271337884214164,0.12770166973178682,0.029850746268656716,0.14917754472855238,-0.010714652488209905,0.1044776119402985,0.16150296944495288,23.80418333363681,0.1044776119402985,0.2258905220223851,19.51672994774122,0.07462686567164178,0.12573771324467325
E07000113,27.07550628850467,0.18823529411764706,0.2566683215363167,0.14944611475456376,0.15294117647058825,0.24383178156617163,0.1201645302785112,0.17647058823529413,0.24176799474625582,34.11119297050223,0.25882352941176473,0.37068684188112727,0.2300809485279505,0.058823529411764705,0.2029672223741365,0.4612285793373648,0.09411764705882353,0.3287148835166017,24.11104983959345,0.1411764705882353,0.21409121507029644,19.251625812679215,0.08235294117647059,0.1911145266923377
E07000114,31.31361993820715,0.21428571428571427,0.3647283877471281,0.18482912560255182,0.20238095238095238,0.36229265931345794,0.1505752528214444,0.25,0.4147373465059711,32.475183240119584,0.20238095238095238,0.3568433248588995,0.3793434438071262,0.07142857142857142,0.2842454955887523,0.6747215817253365,0.32142857142857145,0.46097255984864965,21.56884125531032,0.011904761904761904,0.09945682819283765,18.633279376636008,0.023809523809523808,0.11654735456885407
E07000115,13.332679191279944,0,0.0391115829309637,0.08039051829001662,0,0.04652119569788446,0.0645689821035308,0,0.04961069980303798,17.261526415379354,0.041666666666666664,0.1265806860069102,-0.7341451275650148,0,0.0012703358982609845,-0.19199775002186376,0.027777777777777776,0.08378270826734108,23.71171019804578,0.1111111111111111,0.23394255421267293,14.997633889600012,0.041666666666666664,0.08342908049666059
E07000116,11.310038092787925,0,0.014341078448629934,0.07292759626104107,0,0.01757046655744068,0.058325195094760314,0,0.02655649285291953,12.294501955235399,0.04411764705882353,0.07214471088965016,-0.8765740073750107,0,0,-0.3920254695137639,0.014705882352941176,0.018709756769077306,20.7409199725581,0.04411764705882353,0.13676542140016879,19.70517085155647,0.08823529411764706,0.15684542266394053
E07000117,37.793384038871444,0.38333333333333336,0.5356799668029371,0.20257022529852628,0.25,0.47025735564645604,0.16106624876807774,0.3,0.5269420945271891,35.59803495221287,0.23333333333333334,0.45171775500036787,1.0872135064518347,0.4666666666666667,0.6969832229378194,0.77424994843116135,0.4,0.5179710466604502,10.585452109738489,0,0.012920557450098855,37.221024053998306,0.38333333333333336,0.4860609730647813
