ward_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E05010270,19.260510574018127,0,0.3000747336619494,0.10033413897280967,0,0.2626951820639211,0.07274199395770392,0,0.1879360788678645,22.758295468277947,0,0.3187645094609636,0.28408277945619337,0.5,0.3945619335347432,-0.19932809667673718,0,0.11317697567180787,31.76868036253776,0,0.6184210526315789,6.638670090634441,0,0
E05010271,11.122190997958963,0,0,0.053120313674938226,0,0,0.04374497797830057,0,0,14.066268879578901,0,0,-0.026134386077989045,0,0,-0.30258534751315935,0,0,31.21091588785047,0,0.5355810166731685,4.733727790310452,0,0
E05010272,25.616737278761065,0,0.1310855263157894,0.15901050884955753,0,0.1671882277596646,0.1182466814159292,0,0.15836778062412665,40.08384292035398,0,0.6817710759198882,0.7236681415929204,0,0.5059719958081043,-0.3914109513274336,0,0,22.040109513274338,0,0,6.105714601769912,0,0
E05010273,10.273,0,0,0.051000000000000004,0,0,0.045,0,0,7.444,0,0,-0.12,0,0,-0.269,0,0,33.404,0,0.7605263157894736,5.78,0,0
E05010274,20.11941883767535,0,0.23299230039025418,0.11010821643286572,0,0.16160742537706987,0.08803807615230462,0,0.16160742537706987,26.85407214428858,0,0.34006961291003057,0.3343246492985972,0.5,0.37675350701402804,-0.24879158316633262,0,0,26.52047094188377,0,0.32638434764265367,9.763845691382764,0,0
E05010275,11.0971466395112,0,0,0.06655338958393947,0,0,0.06772330520803026,0,0,14.130759965085831,0,0,0.0060581902822228655,0,0,-0.4704372999709049,0,0,16.38158917660751,0,0,10.059760837940065,0,0
E05010276,6.184496377607026,0,0,0.0473602634467618,0,0,0.04641690450054885,0,0,3.6031088913282106,0,0,-0.9200307354555435,0,0,-0.4768452250274423,0,0,14.59690647639956,0,0.23234386735224447,11.18451481888035,0,0
E05010277,10.862411211184298,0,0,0.07700645248017207,0,0.027842239689828123,0.06906197069498589,0,0.05517825683984121,11.593771877940585,0,0,-0.4745619034816508,0,0,-0.5610793117354482,0,0,18.98616722677779,0,0.14292455833763731,7.827128243043419,0,0
E05010278,7.011683223517486,0,0,0.04549619868220984,0,0,0.04668271667511404,0,0,3.606702483527623,0,0,-0.9325620881905728,0,0,-0.8090861632032438,0,0,19.795968575772932,0,0,23.39978661936138,0,0.18606316856510255
E05010279,13.736505676855895,0,0,0.09484890829694324,0,0,0.07689927219796215,0,0,16.393159534206696,0,0,-0.32235167394468706,0,0,-0.034178457059679805,0,0,14.63604861717613,0,0,13.194042212518195,0,0
E05010280,13.484959621451104,0,0,0.08131545741324922,0,0,0.08589400630914826,0,0.034544800487021965,20.457717770767612,0,0,-0.16491587802313357,0,0,-0.7735890641430074,0,0,17.26943364879075,0,0,10.228086014721345,0,0
