lsoa_code,Education_decile,Children_and_young_people_decile,Adult_skills_decile,Housing_and_Access_decile,Geographical_barriers_decile,Wider_barriers_decile,Environment_decile,Indoors_decile,Outdoors_decile,Education_rank,Children_and_young_people_rank,Adult_skills_rank,Housing_and_Access_rank,Geographical_barriers_rank,Wider_barriers_rank,Environment_rank,Indoors_rank,Outdoors_rank
E01009842,1,2,1,8,7,5,3,3,4,2763,3853,2191,25029,22499,14725,8740,7202,12039
E01009843,4,6,2,7,3,8,4,3,4,10109,16841,6035,20319,9187,25606,11095,9123,12940
E01009844,1,2,1,7,6,5,1,2,2,2942,3671,2598,20154,16869,13893,2757,3805,4900
E01009845,10,10,9,4,2,10,10,9,9,31140,32463,28435,12329,3915,31671,30295,27921,26746
E01009846,8,8,7,6,2,10,7,5,9,23398,23890,21297,17319,6209,30300,21989,15775,28930
E01009847,4,5,4,9,5,9,6,4,9,13045,14840,11097,26526,14039,26442,18999,13105,27120
E01009848,5,4,5,10,6,8,4,2,8,14458,12441,16173,29718,19188,25921,11057,6393,25620
E01009849,5,5,5,6,3,7,3,2,9,14329,15067,13147,16916,9356,19845,8677,4692,26812
E01009850,9,10,9,9,5,10,5,3,6,29438,29853,27114,27557,13604,29674,13166,9760,17374
E01009851,9,10,8,10,6,10,7,6,8,28266,30412,24449,31206,19646,30651,22808,18651,23135
E01009852,10,10,9,5,2,10,9,8,9,29773,29982,27691,15494,5105,31763,29140,25595,27295
E01009853,8,8,8,9,5,10,9,8,8,25715,25962,23609,28429,13992,31239,27694,24749,24186
E01009854,10,10,8,8,4,10,6,4,7,29836,32015,26056,24609,10280,31048,16532,12084,20964
E01009855,9,10,8,5,2,10,10,10,9,29173,31018,25617,15769,5268,31539,31894,30327,29000
E01009856,6,7,5,4,2,6,4,3,6,18927,21815,15470,11049,6545,17534,10254,7116,17440
E01009857,3,3,3,8,5,7,4,3,8,7659,7152,8298,24155,14635,21200,11234,6713,24238
E01009858,9,8,9,6,3,8,5,4,5,26976,23676,28565,16934,7623,24243,13481,10498,15979
E01009859,10,10,9,10,6,10,6,5,6,30129,31573,26976,30148,16948,30737,17449,14141,17996
E01009860,8,9,7,9,5,10,8,7,7,24746,27546,20628,28449,13800,31721,24249,20707,22512
E01009861,4,5,3,10,9,7,1,1,6,12149,16223,8857,31608,28186,22771,2946,1998,17651
E01009862,2,3,2,10,9,7,5,4,6,6420,7466,5671,31668,28734,22584,14724,11249,17582
E01009863,3,3,3,7,4,8,7,6,7,8106,8951,7394,21908,11377,23268,20865,17650,19720
E01009864,2,1,2,8,5,7,4,3,6,3498,3021,4264,23291,13763,21111,11174,7515,19299
E01009865,2,2,1,8,5,6,3,2,5,3538,4167,3163,24271,16140,19404,8846,6431,15319
E01009866,4,6,3,10,9,7,3,2,4,11896,17605,7870,31723,29044,22532,7373,5911,12490
E01009867,2,3,2,7,4,7,2,2,5,5758,7596,4405,22011,12220,21820,4977,3935,13154
E01009868,3,3,3,10,7,7,4,3,6,8467,8878,8166,29682,22915,21624,12733,9510,16815
E01009869,4,4,4,7,3,9,2,2,7,10423,10588,10248,20990,9048,27287,6283,3882,20414
E01009870,5,6,4,5,2,8,5,4,7,13944,17541,10683,13607,5750,24628,15734,10978,22056
E01009871,3,3,3,9,5,9,4,3,5,6986,6996,7075,27283,14785,26733,11845,9373,14462
E01009872,1,2,1,9,9,6,2,2,4,1583,3347,977,29400,27196,17681,4898,4145,11541
E01009873,3,5,2,10,7,8,3,3,5,9061,13967,5848,30486,21458,25290,9311,6710,15773
E01009874,1,1,1,7,4,8,2,1,7,850,1479,1007,20800,10220,23876,4422,2783,20225
E01009875,2,2,2,7,4,7,3,3,4,4504,6171,3349,22921,12906,21971,8435,7333,10780
E01009876,2,3,1,9,6,8,5,4,6,4447,7036,2855,27462,16883,23821,14941,11879,16478
E01009877,1,1,1,10,9,6,1,1,6,819,1607,861,30356,27123,19694,2952,2031,17238
E01009878,4,5,3,10,7,9,2,2,7,10774,16190,7079,31809,22856,29019,6215,3722,21630
E01009879,5,5,5,10,8,8,2,2,5,15438,15439,14765,30561,23756,23066,6477,4615,15695
E01009880,8,9,7,9,5,9,6,5,6,25686,29115,21007,29249,16363,28942,16695,13369,17710
E01009881,2,2,2,9,10,4,5,4,4,5027,6469,3974,26811,30484,12442,13542,12457,11462
E01009882,6,7,4,6,3,8,5,4,6,16969,22859,11906,19134,8577,25276,14340,10595,18442
E01009883,2,3,2,10,8,7,3,2,7,5652,8936,3573,30163,25060,20854,6966,4157,21815
E01009884,4,6,3,7,4,7,6,5,8,11613,16857,7871,20889,12460,19805,18368,13149,24165
E01009885,3,4,2,6,4,6,4,4,3,6977,12925,3732,18580,11356,18498,10875,11998,7097
E01009886,1,2,1,7,5,6,4,3,6,1875,3754,1170,21240,14236,17802,12966,9161,18931
E01009887,2,3,2,10,9,7,4,3,4,5850,7194,4813,30765,26355,21357,10656,8649,13053
E01009888,4,4,4,8,4,8,2,2,5,11764,12889,10584,23797,11966,25174,5038,3838,14039
E01009889,2,2,1,9,9,5,2,1,4,3565,4732,2829,27032,28533,13527,3413,3003,11073
E01009890,1,1,1,6,4,7,3,2,7,2370,2676,2510,18826,10527,20277,6784,4159,20818
E01009891,2,3,1,8,7,5,4,4,4,4462,7674,2609,25918,22278,15909,12024,10975,11019
E01009892,1,2,1,7,7,4,3,3,3,2217,3749,1559,20026,20100,11529,7677,8347,6872
E01009893,1,1,1,8,8,4,2,2,4,2156,3101,1843,23803,25318,11900,4890,4330,10590
E01009894,3,5,2,7,4,7,4,4,4,9000,13763,5874,21515,12438,20747,11110,10410,9977
E01009895,5,7,4,9,5,8,7,7,6,16042,22620,10805,27015,16307,23692,22600,21389,17119
E01009896,8,8,7,10,7,10,8,7,6,23925,26182,20302,31983,21784,31455,23183,21402,18396
E01009897,9,10,8,7,3,10,8,7,7,28618,29995,25427,20998,7613,32272,25072,21600,22973
E01009898,7,7,7,10,7,9,8,7,6,22492,21708,21689,31246,20807,29126,23053,20827,19109
E01009899,6,8,5,9,4,10,9,7,9,19164,23922,14439,26873,12081,31533,26891,22187,27157
E01009900,7,8,6,9,5,10,9,7,8,21532,24945,17358,28301,13768,31335,26333,22646,24351
E01009901,9,10,7,8,4,10,7,6,8,26403,31272,20692,25749,11002,31644,22068,17580,23584
E01009902,8,9,6,10,5,10,7,6,8,23205,26737,18717,30089,16166,31980,22914,18070,24933
E01009903,9,10,8,9,5,10,6,4,9,28705,31091,24697,29385,15559,30820,18503,12438,27527
E01009904,8,9,7,10,7,10,4,3,8,26165,28075,22635,31930,22787,29817,13053,8113,24359
E01009905,5,4,6,10,7,9,3,2,7,14889,12828,16535,31426,22333,27921,8653,5317,21113
E01009906,3,3,3,7,5,6,4,3,7,7755,7785,7796,21136,13996,17969,11066,7126,20840
E01009907,7,7,8,8,4,8,1,1,6,22939,20611,23775,24626,12236,26225,2891,1917,18395
E01009908,10,10,9,9,6,9,3,2,7,31530,32633,29116,29209,17215,27412,7319,4301,22528
E01009909,5,5,5,9,5,9,4,3,8,15132,15045,14517,27222,13957,28131,11320,6857,23713
E01009910,3,3,3,8,5,7,5,3,9,7320,7185,7554,23090,13588,21092,13723,8072,27764
E01009911,6,7,5,10,9,9,2,2,8,18150,22541,13819,32293,26853,27556,5943,3307,24642
E01009912,8,8,8,8,4,10,9,8,9,24347,23276,23640,26044,11826,30118,29049,25896,26318
E01009913,4,4,3,10,9,8,4,2,7,10286,11966,8830,31439,26876,23234,10096,6485,20173
E01009914,8,8,6,9,5,10,9,7,9,23157,25417,19619,29148,14824,31563,26306,21512,26920
E01009915,6,7,5,8,5,8,8,6,8,18931,21235,15901,26060,13648,26204,23003,18450,24170
E01009916,5,5,5,10,9,8,2,2,7,14763,14785,14113,32186,28869,24948,6547,3966,21273
E01009917,6,7,5,9,5,10,5,3,9,18909,22088,15241,28713,14746,30488,14807,9211,26477
E01009918,2,2,2,6,3,6,4,2,9,4435,4828,4215,17306,9801,19487,10968,6213,26475
E01009919,7,7,6,10,7,10,7,6,8,20475,22880,17139,31180,19900,30148,22425,17278,25608
E01009920,6,6,6,7,3,9,6,5,7,18546,19506,16663,21501,9249,27698,17495,13236,20753
E01009921,5,5,6,7,10,3,1,1,2,16394,13766,18608,20096,32402,7089,282,779,4694
E01009922,4,5,3,7,9,3,2,2,2,11548,13702,9618,22218,28073,9576,3460,4535,5218
E01009923,5,8,4,7,8,4,2,2,2,16126,23368,10568,20824,24533,9968,3348,4856,4237
E01009924,9,8,9,10,10,5,1,1,2,27657,25762,27648,29962,31471,16189,931,1475,5378
E01009925,10,10,9,6,5,6,1,1,2,30933,32085,28284,19335,13322,16619,1713,2621,4551
E01009926,8,8,8,9,10,4,1,1,2,25431,25912,23146,27473,32799,12214,1616,2266,5501
E01009927,8,7,9,7,9,3,1,1,2,24939,20806,27676,20980,28948,8507,668,1519,3339
E01009928,3,3,4,6,10,3,1,1,2,9305,6805,12727,19283,31820,6815,1296,2053,4725
E01009929,1,3,1,6,8,3,2,3,2,2226,7493,627,17901,26175,7570,6160,8348,4446
E01009930,2,3,1,6,7,3,3,3,2,4896,8268,2899,19003,22804,9453,8137,9512,5911
E01009931,6,7,5,5,4,5,4,5,3,18137,20573,15132,16351,11841,15072,11730,13218,7075
E01009932,3,5,2,6,10,2,2,3,2,7591,13853,4133,17407,31399,6015,5688,7957,4177
E01009933,2,3,2,3,4,4,2,2,2,5151,7981,3340,9721,10090,10089,5049,6367,5293
E01009934,2,4,1,5,7,3,5,7,1,4748,10108,2175,16166,22624,7711,13309,22857,3069
E01009935,2,4,1,5,9,2,5,5,3,5832,10580,3186,14853,29082,5332,13274,14950,7547
E01009936,4,7,2,5,4,5,3,3,2,11546,21642,5999,13949,11049,13429,6924,9437,4325
E01009937,2,3,1,6,8,3,2,2,2,5324,9779,2868,18929,23375,9161,4049,4875,6063
E01009938,2,3,2,5,5,4,2,2,2,6235,8968,4355,15658,15956,10590,5168,6195,5870
E01009939,5,6,4,8,9,4,2,2,3,13227,16759,10069,24785,29047,11157,4356,4709,7435
E01009940,2,3,1,6,8,3,2,2,2,4433,7323,2716,19499,25517,8711,4079,5012,5821
E01009941,3,6,2,8,9,4,1,2,2,8969,16582,4795,23021,28721,9878,2791,3908,4779
E01009942,2,3,1,7,10,3,1,2,2,4137,7338,2378,19767,29971,7510,2968,3602,6216
E01009943,2,4,1,5,8,3,1,2,2,5228,10462,2551,15848,23077,7365,2863,4176,4387
E01009944,2,3,2,6,9,3,2,2,2,5298,8017,3518,19215,26444,8228,4162,5557,4916
E01009946,6,7,4,8,6,5,1,2,1,17249,22052,12760,23680,19577,15275,2825,4981,2997
E01009947,4,7,3,8,8,4,2,2,2,12775,21916,7116,23874,24423,12412,4126,5842,4367
E01009948,5,9,3,4,3,6,2,2,2,14695,28859,7064,11308,6891,17052,3966,5710,4251
E01009949,7,10,5,4,2,6,3,5,1,22858,31402,15479,12192,6515,19428,8602,14343,2792
E01009950,3,4,3,9,10,4,1,2,2,9247,12160,7034,26848,32011,11873,2704,4396,3566
E01009951,2,2,1,2,4,2,1,1,3,3385,5474,2160,4985,11303,4832,1983,2408,6706
E01009952,2,4,2,5,9,2,6,8,2,6541,11629,3681,15645,26583,6247,18351,25014,6557
E01009953,2,3,2,7,8,3,2,3,2,5802,7749,4372,19793,23398,9717,5087,7478,3859
E01009954,3,4,2,6,8,3,2,2,2,7110,11353,4468,19179,23717,9184,5051,5941,6096
E01009955,3,7,1,7,10,3,2,2,2,8688,22344,3239,21785,30753,8465,4319,5215,5988
E01009956,4,6,2,8,9,4,4,4,3,10579,18223,6044,24856,28179,11567,10165,11440,6670
E01009957,1,1,1,4,6,2,3,3,2,1653,2173,1722,10483,16755,6479,6790,9347,4256
E01009958,7,8,6,5,3,6,5,5,3,20537,23197,16987,14457,9351,16451,13224,14737,7694
E01009959,8,10,6,4,2,8,5,7,2,25228,30577,19294,10656,4662,23240,14252,20062,4942
E01009960,2,4,1,7,10,3,3,3,2,4625,11240,1815,19745,29768,7551,7826,9345,5660
E01009961,4,7,3,8,6,5,2,2,2,11787,19782,6846,23611,19202,15492,4050,5711,4425
E01009962,1,1,1,6,10,2,2,2,2,98,417,184,16811,30276,5980,4736,6255,4899
E01009963,1,1,1,6,10,2,3,3,2,178,953,136,17889,31144,6301,6892,8517,5313
E01009964,1,1,1,4,7,2,2,2,2,12,93,44,12225,19822,6401,3468,5010,4291
E01009965,1,1,1,6,10,2,2,3,2,184,1185,66,17627,31053,6196,5092,6766,4759
E01009966,1,1,1,5,5,3,3,3,2,1362,1770,1616,13880,15927,9246,7594,8856,5950
E01009967,4,5,3,6,6,4,2,3,2,9989,13832,7205,17423,17159,11247,5398,8214,3531
E01009968,8,10,7,5,4,4,2,3,2,25399,29725,20106,13342,12623,11175,5213,7715,3786
E01009969,3,4,3,3,4,3,5,6,3,9422,12620,7052,7836,11674,7060,13885,16892,6585
E01009970,3,4,2,6,7,4,3,3,2,7184,9920,5250,19120,20053,10861,8046,9039,6394
E01009971,2,3,2,5,6,3,4,5,3,5807,7966,4257,13653,19594,7326,12302,13392,7803
E01009972,7,9,5,2,2,5,2,3,1,20611,26651,14863,5497,4124,14288,5441,8655,3215
E01009973,6,9,3,2,2,4,6,9,2,16796,29370,9023,6108,5172,12605,17900,27304,5067
E01009974,7,10,4,8,9,4,1,3,1,20405,29893,12993,25619,26700,12956,3036,7134,1528
E01009975,6,8,5,8,7,5,3,4,2,19223,24874,13956,23679,20166,14823,7223,10059,4124
E01009976,5,6,4,7,7,4,6,9,2,14330,17439,11348,20580,19973,12074,18817,27417,5871
E01009977,3,4,2,6,8,3,3,4,1,7637,11815,4950,19500,25780,8620,7597,12460,2883
E01009978,1,2,1,8,9,3,2,2,3,2574,4762,1528,23361,29511,9836,4806,5404,6711
E01009979,1,1,1,6,10,2,2,3,1,700,2268,411,16702,30423,5898,5627,9743,2660
E01009980,2,4,2,5,6,3,3,4,2,6246,11143,3473,13380,18715,7508,7379,10499,3930
E01009981,1,3,1,4,5,3,2,3,2,2454,7538,770,12463,16107,8117,5301,7784,3821
