msoa_code,Children_and_young_people_Proportion,Children_and_young_people_Extent,Adult_skills_Proportion,Adult_skills_Extent,Geographical_barriers_Proportion,Geographical_barriers_Extent,Wider_barriers_Proportion,Wider_barriers_Extent,Indoors_Proportion,Indoors_Extent,Outdoors_Proportion,Outdoors_Extent
E02004215,0,0.1185435579569037,0,0.09236215865353846,0,0.16463207262554508,0,0,0.25,0.2388396734410283,0,0
E02004216,0,0.23661402572100299,0,0.10367222112943865,0.25,0.5103455381646856,0,0,0,0,0,0
E02004217,0,0.2609153376201489,0,0,0.2,0.30935657660789007,0,0,0.2,0.6199470609467534,0,0
E02004218,0,0,0,0,0.25,0.24662151635400534,0,0,0.25,0.18962214870276858,0,0
E02004219,0,0,0,0,0,0,0,0,0.25,0.32945622937372426,0,0
E02004220,0.25,0.3188305987641168,0,0,0,0.20776731301939055,0,0,0.25,0.27711272107393986,0,0
E02004221,0,0,0,0,0,0.5414605565837037,0,0,0,0,0,0
E02004222,0,0.3881491062817172,0,0,0.3333333333333333,0.34012673402979965,0,0,0.3333333333333333,0.5012421016576378,0,0
E02004223,0.3333333333333333,0.6352282055491708,0,0.18396145304979736,0.16666666666666666,0.2297777566556351,0,0,0.16666666666666666,0.3162772511643581,0,0
E02004224,0,0.2611925589274951,0,0,0.75,0.931507680529085,0,0,1,1,0,0
E02004225,0,0.16399386624455872,0,0.014123376623376606,0,0.09690164406230885,0,0,0,0.1617867935388711,0,0
E02004226,0,0.2262244612370557,0,0,1,1,0,0,1,1,0,0
E02004227,0,0.20564752724224641,0,0.1338702739665593,0.8,0.7835289186923722,0,0,1,1,0,0
E02004228,0,0.01426131511528606,0,0,1,1,0,0,1,1,0,0
E02004229,0,0,0,0,0.5,0.4962690850648605,0,0,1,1,0,0
E02004230,0,0,0,0,0,0.12421384091341844,0,0,0,0.24623228982277476,0,0
E02004231,0,0.08226071648037732,0,0,0.5,0.7492899968444304,0,0,1,1,0,0
E02004232,0,0,0,0,0.75,0.9501533609304159,0,0,1,1,0,0
E02004233,0,0.07456799095607235,0,0,0,0.3600335322317421,0,0,0.14285714285714285,0.14446059431524547,0,0
E02004234,0,0.06180094579210088,0,0,0.5,0.6208989403625537,0,0,0.75,0.7419301164725458,0,0
E02004235,0,0.1049331767508022,0,0,0.5,0.6540437162989182,0,0,0.5,0.8548835555261503,0,0
E02004236,0,0.0975287760302258,0,0,0,0.1582549863808101,0,0,0,0,0,0
E02004237,0,0.03132110283140029,0,0,0,0.3655221759340752,0,0,0,0,0,0
E02004238,0,0,0,0,0,0.32971774543560656,0,0,0,0,0,0
E02004239,0,0,0,0,0.25,0.7321548962640145,0,0,0,0,0,0
E02004240,0.25,0.7869746428154644,0.25,0.5974726172415518,0,0,0,0.09263041195005249,0,0,0,0
E02004241,0,0.09822080981128274,0,0,0,0,0,0,0,0.0511763356515025,0,0
E02004242,0,0,0,0,0,0.2713206890128845,0,0,0,0,0,0
E02004243,0,0,0,0,0.5,0.5557620817843866,0,0,0.5,0.5557620817843866,0,0
E02004244,0,0,0,0,0.2,0.5313998439494964,0,0,0,0,0,0
E02004245,0.4,0.355285289170656,0,0,0,0.3607037064779947,0,0,0,0,0,0
E02004246,0,0,0,0,0.75,0.9460537536279585,0,0,0,0,0,0.1289204392447862
E02004247,0,0.09183542523643776,0,0,0.75,0.9557593256688816,0,0,0.75,0.7697060788243153,0,0
E02004248,0,0.08092044961165516,0,0,0,0.20482450397303983,0,0,0,0,0,0
E02004249,0,0,0,0,0,0.43521330544652315,0,0,0,0,0,0
E02004250,0.2,0.3869670028605579,0,0.06890587018707779,0,0.5384416003008285,0,0,0,0,0,0.025335410483340252
E02004251,0,0.025980130984680185,0,0,0.2,0.6101328699415569,0,0,0,0,0,0
E02004252,0,0.21926005075464136,0,0.03340527089059631,0,0,0,0,0,0.02456644148102324,0,0
E02004253,0,0,0,0,0,0.28088129174532245,0,0,0,0,0,0.042394485720718376
E02004254,0,0,0,0,0.14285714285714285,0.2980310845627623,0,0,0,0,0,0
E02004255,0,0.34227267696054015,0,0.034529096795616776,0,0.09715327356245498,0,0,0,0,0,0
E02004256,0,0.039568261043488186,0,0,0.4,0.7166618092462426,0,0,0.4,0.38946796959826274,0,0
E02004257,0,0.22409559957300437,0,0,0.5,0.6698293890342033,0,0.03589665957088187,0,0,0,0
E02004258,0,0.19938376796194848,0,0,0.4,0.6319518441852655,0,0.013108275402342615,0.2,0.31163072188613616,0,0
E02004259,0.25,0.368050115052216,0,0,0.5,0.7409304992265722,0,0,0.5,0.8010550942350759,0,0
E02004260,0.2,0.2581507215392838,0,0,0.8,0.9870924639230358,0,0,0.2,0.2944797322006245,0,0
E02004261,0,0.05547861176733007,0,0,0.2,0.39476269656997426,0,0.05547861176733007,0,0,0,0
E02004262,0,0.05420224900571334,0,0,0.8,0.8117887738140903,0,0,0.4,0.7374191616363502,0,0
E02004263,0,0.06820130500431404,0,0,0,0.42926732815645663,0,0,0,0.15228510569456424,0,0
E02004264,0.2,0.2835867259319123,0,0.008487284069097876,0,0.16312632589150416,0,0,0,0,0,0.0969337180523285
E02004265,0,0.11956851082931207,0,0,0.5,0.5773625606304319,0,0,0,0.028513136074015875,0,0
E02004266,0.2,0.3862490860492155,0,0,0.4,0.47594960984789453,0,0,0.4,0.3584604873605101,0,0
E02004267,0,0,0,0,0.6666666666666666,0.9336851422419148,0,0,0.6666666666666666,0.9021822849807445,0,0
E02004268,0.14285714285714285,0.12880345394736842,0,0.012541388936980605,0,0.03830397333795013,0,0.016064588382963985,0,0.20367820507271467,0,0
E02004269,0.3333333333333333,0.33873984993318945,0,0.05411709971815136,0,0.19294242389816663,0,0,0,0.13406987249189886,0,0
E02004270,0,0,0,0,0.5,0.7648401154643797,0,0,1,1,0,0
E02004271,0,0.22060682442346033,0,0.06881204082400424,0.6666666666666666,0.7013172674359236,0,0,0.6666666666666666,0.7013172674359236,0,0
E02004272,0,0.008588537211291691,0,0,1,1,0,0,0.8,0.828229255774166,0,0.09809013551843679
E02004273,0,0,0,0,0.25,0.28663084867769023,0,0,0.25,0.3842190958069107,0,0
E02004274,0.25,0.2539414275998263,0,0.15488950072518987,0.25,0.38003515327318765,0,0,0,0.22920630628415972,0,0
E02004275,0,0,0,0,1,1,0,0,0.75,0.9514073211384098,0,0
E02004276,0,0.25865240432527076,0,0.1010734010747981,0.3333333333333333,0.38807290745000883,0,0,0,0,0,0
E02004277,0,0,0,0,0,0,0,0,0,0.11233192644675896,0,0
E02004278,0,0.04096729121120687,0,0,0,0.14122264982745225,0,0,0,0,0,0
E02004279,0,0,0,0,0.75,0.8766873881075224,0,0,0,0.13915394423047703,0,0.050588281926103054
E02004280,0,0.11095970437192619,0,0,0.2,0.32289249517702356,0,0,0.2,0.27361899845121324,0,0
E02004281,0.25,0.4727829848594088,0,0.20249416434073111,0.5,0.48962430489624303,0,0.2048994553384682,0,0,0,0
E02004282,0,0,0,0,0,0.09765038679136358,0,0.041211358843940456,0,0.10218158836648251,0,0
E02004283,0.4,0.42057557217312486,0,0.1618352475341992,0,0.14875785657208965,0,0.10490297804334084,0,0,0,0
E02004284,0.6666666666666666,0.639035180113756,0,0.05445794019491534,0,0.13985176233188823,0,0.3987022274455888,0.5,0.6255826394509552,0,0
E02004285,0,0.4512874777044817,0,0.10708041958041953,0,0,0,0.1609761190226777,0,0.40132463690156,0,0
E02004286,0.3333333333333333,0.48479110146500265,0,0,0,0,0,0.046147585458491555,0,0.18207320080895767,0,0
E02004287,0,0.4899954587168982,0,0,0,0,0,0,0,0,0,0
E02004288,0.6666666666666666,0.975697251414713,0,0.31745149555375907,0.3333333333333333,0.7773443815683104,0,0.20333468067906219,0.3333333333333333,0.5582558609539208,0,0
E02004289,0.25,0.4161146463976903,0,0.04185668832029695,0.25,0.2783375314861461,0,0,0.25,0.29904841869577387,0,0
E02004290,0,0,0,0,0.25,0.420816315611122,0,0,0,0,0,0
E02004291,0,0.4803190599330696,0.25,0.43535860967447515,0,0,0,0,0,0,0,0
E02004292,0,0.15813501144164757,0,0.10888881410687845,0.2,0.3694053708439898,0,0,0,0,0,0
E02004293,0.16666666666666666,0.5172370762560121,0.16666666666666666,0.5134132567889943,0,0.09876726517434585,0,0,0,0,0,0
E02004294,0,0,0,0,0.2,0.45229788452678893,0,0,0,0,0,0
E02004295,0,0.05732200647249189,0,0.08447347129960822,0,0.01945792880258899,0,0,0,0,0,0
E02004296,0,0.13362308916490717,0,0.10822221799529538,0.2,0.16925671605830622,0,0,0,0,0,0
E02004297,0,0.06328836156241491,0,0,0,0.2458446482043382,0,0,0,0,0,0
E02004298,0,0,0,0,0.3333333333333333,0.4688314041482808,0,0,0,0,0,0
E02004299,0.2,0.2560270370618346,0,0.034102183294479976,0,0.2096903093862794,0,0,0,0,0,0
E02004300,0.2,0.27737166991552953,0,0.4896320662768031,0,0.08986050194931773,0,0,0,0,0,0
E02004301,0.2,0.686965554291854,0.4,0.8363143035131536,0,0,0,0,0,0,0,0
E02004302,0,0.37160375823639463,0.2,0.46794347731771463,0,0,0,0,0,0,0,0
E02004303,0,0.05584717265668172,0,0,0,0.006611496707599208,0,0,0,0,0,0
E02004304,0,0.10613036981269817,0,0.15372864052198112,0,0.16405447950174523,0,0,0,0,0,0
E02004305,0,0.25750085626213026,0,0.17928701906610342,0,0.12512073296038356,0,0,0,0,0,0
E02004306,0,0.24438152342882521,0,0.08196180324228289,0,0.18342482789251607,0,0,0,0,0,0
E02004307,0,0.16190629996285588,0,0,0.5,0.48634550475606014,0,0,0,0,0,0
E02004308,0,0,0,0.07122897829352337,0,0.3806412540865314,0,0,0,0,0,0
E02004309,0,0,0,0,0,0.0789943609022556,0,0,0,0,0,0
E02004310,0,0.34820188967174254,0,0.26448228838598653,0,0.2591694535536868,0,0,0,0,0,0
E02004311,0,0.21464962110322777,0,0.19288059289582923,0.16666666666666666,0.22984487655669653,0,0,0,0,0,0
E02004312,0,0,0,0,0,0.15888268591791768,0,0,0,0,0,0
E02004313,0.25,0.6117521463232548,0.25,0.3249189996267263,0,0,0,0,0,0,0,0
E02004314,0,0,0.2,0.2205681178079987,0,0.3274235217882962,0,0,0,0.27205469415068206,0,0
E02004315,0,0,0,0,0.4,0.440395617744149,0,0,0,0,0,0
E02004316,0.3333333333333333,0.36297491741534516,0,0.13625889287590487,0,0.04495632585100033,0,0,0,0,0,0
E02004317,0,0.36525905406791825,0,0.3846003898635478,0.2,0.26036558257241543,0,0,0,0,0,0
E02004318,0,0.11119981601944937,0,0.0780241803009396,0.25,0.4822853012681516,0,0,0,0,0,0
E02004319,0,0.029457421643997613,0,0.255061219826891,0,0.16415212891780012,0,0,0,0,0,0
E02004320,0,0,0,0.10494661880025533,0,0.10085503622191115,0,0,0,0,0,0
E02004321,0,0.048645410412088246,0.3333333333333333,0.5338911237754683,0,0,0,0,0,0,0,0
E02004322,0.3333333333333333,0.7006016624396023,0.6666666666666666,0.9671785425575898,0,0,0,0,0,0,0,0
E02004323,0,0.328641355949601,0,0.15833611332084474,0,0,0,0,0,0,0,0
E02004324,0.25,0.19038359554534207,0.25,0.4578728729194384,0.25,0.2989105253854098,0,0,0,0,0,0
E02004325,0.16666666666666666,0.6289853268065154,0.8333333333333334,0.9680663694778141,0,0.10007166543175386,0,0,0,0,0,0
E02004326,0.25,0.43786520570935233,0.5,0.7431239258655606,0,0,0,0,0,0,0,0
E02004327,0,0.3298500585988172,0.5,0.8508333556992941,0,0,0,0,0,0,0,0
E02004328,0,0.015573604793877694,0.3333333333333333,0.6083755685510072,0,0.08075806800952998,0,0,0,0,0,0
E02004329,0,0.09364480212710394,0,0.27128726190758806,0.2,0.5020910982915113,0,0,0,0,0,0
E02004330,0,0.3845080978482607,0.2,0.7095431323505932,0,0.030366930977595633,0,0,0,0,0,0
E02004331,0,0.2864633033309341,0.2,0.6699177098251055,0,0,0,0,0,0,0,0
E02004332,0,0.11684457418380387,0,0.26522670500755197,0.25,0.27828366445916114,0,0,0,0,0,0
E02004333,0,0.07885822583786536,0.2,0.15058354682607458,0,0.4157913464275547,0,0,0,0,0,0
E02004334,0.2,0.2235833686220187,0.2,0.37485986205114585,0,0,0,0,0,0,0,0
E02004335,0.5,0.8174907292954263,0,0.7621145338624682,0,0,0,0,0,0,0,0
E02004336,0,0,0,0.53981427833195,0,0,0,0,0,0,0,0
E02004337,0.2,0.434531576768909,0,0.1600900792959219,0.2,0.19246688741721854,0,0,0,0,0,0
E02004338,0,0.572589613065479,0,0.25423862982153134,0,0,0,0,0,0,0,0
E02004339,0,0,0,0,0.25,0.2364460032149642,0,0,0,0,0,0.1499592360998946
E02004340,0.16666666666666666,0.44915565971844973,0.16666666666666666,0.5336253860839063,0,0.023888052481542976,0,0,0,0,0,0
E02004341,0,0,0,0,0,0.6132633462009227,0,0,0,0,0,0.0407547939616483
E02004342,0.75,0.9478542020739986,0,0.8336197729689445,0,0.1613379200029083,0,0,0,0,0,0.13318943187705054
E02004343,0,0.12817531734027682,0,0.09163523577951789,0,0,0,0,0,0,0,0
E02004344,0,0.08069604220063178,0,0.1586889789592895,0.2,0.21167968051499075,0,0,0,0,0,0
E02004345,0,0.05281126870749685,0.125,0.1681158652612021,0.375,0.6021191982821495,0,0,0.125,0.4367463522163774,0,0
E02004346,0,0,0,0,1,1,0,0,0.75,0.9172226894203552,0,0
E02004347,0.25,0.2560083594566353,0,0,0,0.14029313094648843,0,0,0,0,0,0
E02004348,0,0,0,0,0.4,0.45507111037782544,0,0,0.4,0.5172054116482429,0,0
E02004349,0.16666666666666666,0.3810501296456353,0,0.39584252604285125,0,0.11580340490378926,0,0,0,0.02737285629804849,0,0
E02004350,0,0,0,0,0,0.3966474442844106,0,0,0,0.027831682297450307,0,0
E02004351,0.2,0.413482236021219,0.6,0.6072646610286981,0.4,0.4019132122556495,0,0,0,0,0,0
E02004352,0.2,0.21991982124079915,0,0.39196240799158777,0,0.25889057225081624,0,0,0,0,0,0
E02004353,0,0.16055277431573378,0,0,0.2,0.2627098404829377,0,0,0,0,0,0
E02004354,0.2,0.3299134168866204,0,0.22788488990659975,0,0.06885775548136364,0,0,0,0,0,0
E02004355,0.4,0.565885409181063,0.4,0.7797795280117279,0,0.1579971399005433,0,0,0,0,0,0
E02004356,0.6,0.9440842188223745,0,0.5648368096123666,0,0.3014763527760686,0,0.19441156747115387,0,0,0,0
E02004357,0.4,0.812815866371557,0.2,0.4073337167082361,0.2,0.37366114116443433,0,0.1269159272211783,0,0,0,0
E02004358,0.4,0.487267792037821,0,0.28681940196850914,0,0.37119953525020366,0,0.11536278529360698,0,0,0,0
E02004359,0.2,0.4152638121095155,0,0.19127604592587746,0,0.11077524451277353,0,0.07329364430342479,0,0,0,0
E02004361,0,0.13860697905246291,0,0,0,0.15251188800301008,0,0,0,0,0,0
E02004362,0,0.21515872544947484,0,0,0,0,0,0.03725152791787811,0,0.18035067940426033,0,0
E02004363,0,0.08222267386869071,0,0,0,0,0,0.28854385704347,0,0.24515934869105035,0,0
E02004364,0,0,0,0,0,0,0,0.1102563856838016,0,0.04646151978635588,0,0
E02004365,0.5,0.6500755461425282,0,0,0,0,0,0.45465944854614904,0,0.534046238197977,0,0
E02004366,0.25,0.4155415144422879,0,0,0,0,0,0.26536062906724506,0,0.04755644194542752,0,0
E02004367,0,0.019251189838885907,0,0,0,0,0,0.07518718420685956,0,0,0,0
E02004368,0,0.18520715619088185,0,0.0252865859006001,0.25,0.33039752439895265,0,0.2417951866097044,0,0,0,0
E02004369,0,0.12207522662697874,0,0,0.16666666666666666,0.6012144500067649,0,0.08147395480990392,0,0,0,0
E02004370,0.6,0.9178296110599573,0.8,0.79205452015942035,0,0,0,0.7166359744335938,0,0,0,0
E02004371,0.25,0.44779494495635486,0.25,0.3631703962995374,0,0,0,0.4512450085672473,0,0.23432745269629288,0,0
E02004372,0.5,0.7201088775350839,0.5,0.73984739296312,0,0,0,0.6865319827759309,0,0.20556770263938778,0,0
E02004373,0.2,0.32628995433789953,0,0.16000570776255707,0,0.022463650564768078,0,0.5206164383561643,0,0.23162220620043258,0,0
E02004374,0.2,0.3051762452368455,0,0.012019168501489427,0,0,0,0.5317517501823461,0.4,0.7609537215659274,0,0
E02004375,0,0.33761541879447077,0,0.028271137540856865,0,0,0,0.7835011229936758,0.2,0.6381833066533571,0,0
E02004376,0.25,0.7017985198564245,0,0.16538270206561914,0,0,0,0.8697760651446852,1,1,0,0
E02004377,0.16666666666666666,0.35375199471611146,0,0.019833866061140747,0,0.38337093764915164,0,0.3175566354743688,0.16666666666666666,0.2818298838605169,0,0
E02004378,0.4,0.7975363434086746,0,0.20690032630027969,0,0,0,0.8655228261064085,0.4,0.8686280475074118,0,0
E02004379,0,0,0,0,0.2,0.7985246644965247,0,0,0.4,0.6539719009494934,0,0
E02004380,0,0,0,0,0.4,0.5936488998719068,0,0,0.2,0.4231310291667139,0,0
E02004381,0.16666666666666666,0.1813480839656792,0,0.09607241987061094,0.16666666666666666,0.2859566451721845,0,0.048257574958048804,0,0.18930429643388597,0,0
E02004382,0.25,0.247333130143249,0,0,0.5,0.6613464283995573,0,0,0.5,0.47256933861627554,0,0.03579821620494391
E02004383,0,0,0,0,0,0.17532202169632205,0,0,0,0.1078238038437921,0,0
E02004384,0.2,0.3596913971676178,0,0,0,0.1160748256182625,0,0.009580256509910597,0,0,0,0
E02004385,0,0.33484514129495185,0,0.06684224582018539,0,0.1388123633961389,0,0.059460893521023815,0,0.06684224582018539,0,0
E02004386,0.5,0.6752349697222972,0,0.11701778968673429,0.25,0.3271036652818407,0,0.036347583110040375,0,0.10772101903521061,0,0
E02004387,0.75,0.9332121496924128,0,0.30673530416951456,0,0.21636278195488717,0,0.13032552973342443,0,0.1311760936431989,0,0
E02004388,0.25,0.6959309349021066,0,0.22624538052996127,0,0.35051323473698504,0,0.047192219990421516,0,0,0,0
E02004389,0,0,0,0,0.3333333333333333,0.5833417262291531,0,0,0,0,0,0
E02004390,0,0.2637630310794904,0,0.03426612992384579,0,0.27386988105380217,0,0,0,0,0,0
E02004391,0,0.186339453159585,0,0,0,0,0,0.08811101005304203,0,0.012119590151399282,0,0
E02004392,0,0.07538348291384728,0,0,0.3333333333333333,0.4985405282976133,0,0.014016024461368586,0.16666666666666666,0.5254171739191982,0,0
E02004393,0,0.3996226857080708,0,0,0.5,0.8879468580846489,0,0,0.5,0.726280233248835,0,0
E02004394,0,0,0,0,0.6,0.6042193026781203,0,0,0.8,0.8280697321879738,0,0
E02004395,0.4,0.4558556144490121,0.2,0.21460096596887723,0.2,0.4012675890645526,0,0.038179952551190444,0.2,0.5057673831916186,0,0
E02004396,0,0.08577033919693845,0,0,0.6,0.6497156239544999,0,0,0,0.26547956542409884,0,0
E02004397,0,0,0,0,0.6,0.614851297114569,0,0,0.4,0.3408708203031032,0,0
E02004398,0.5,0.6519046106764442,0.3333333333333333,0.5641568265149983,0,0,0,0.2467092993042122,0,0,0,0
E02004399,0,0.10306935069904923,0,0.065777927330549,0,0.390918298001491,0,0,0,0,0,0
E02004400,0,0,0,0,0.2857142857142857,0.539008289917414,0,0,0,0.016896971152340273,0,0
E02004401,0,0,0,0,0,0.20834826143336496,0,0,0,0,0,0
E02004402,0,0.09037019654852642,0,0,0,0,0,0.3950729988917286,0,0.5582060140682604,0,0
E02004403,0,0,0,0,0.75,0.6694505333917873,0,0,0.25,0.36417353115361834,0,0.03994823753816807
E02004404,0,0,0,0,0.75,0.9108041893549965,0,0,0.25,0.44667594248458253,0,0
E02004405,0,0,0,0,0,0,0,0,0,0,0,0
E02004406,0,0,0,0,0.25,0.46735767848115484,0,0,0,0,0,0
E02004407,0,0,0,0,0.4,0.6283558727773604,0,0,0.2,0.21061858251940896,0,0
E02004408,0.2,0.2922916175561771,0,0,0.2,0.39453455998063186,0,0,0,0,0,0
E02004409,0,0,0,0,1,1,0,0,1,1,0,0
E02004410,0,0,0,0,0.75,0.8413768203153207,0,0,0.25,0.7197015284631123,0,0
E02004411,0,0.06750910122020379,0,0.09265042167462452,0,0.3895727762227954,0,0.044085578910780576,0,0,0,0
E02004412,0,0.1416612942888855,0,0,0,0.21706455493450125,0,0,0,0,0,0
E02004413,0,0,0,0,0.6,0.8752626277162181,0,0,0.4,0.6028277449992805,0,0
E02004414,0,0,0,0,0,0.1609250398724083,0,0,0,0,0,0
E02004415,0,0,0,0,0.75,0.8289450700988279,0,0,0.5,0.6492967133992185,0,0
E02004416,0,0,0,0,0.6,0.5787494123178185,0,0,1,1,0,0.07387969217825945
E02004417,0,0,0,0,0,0.029771718452758392,0,0.01972098922003804,0,0.0389089787314264,0,0.23254126034722103
E02004418,0.25,0.38271466172104046,0,0.18225569262183752,0,0.1362131302629237,0,0.08541133934676519,0,0,0,0
E02004419,0.75,0.7472180700880252,0,0.48923723109467737,0,0.27518728310562146,0,0.16825540433045738,0,0,0,0
E02004420,0,0,0,0,0.6666666666666666,0.9173913135297919,0,0,0,0.38280382160762627,0,0.18385489041599262
E02004421,0,0.14421188423151224,0,0,0,0.26079234382426103,0,0,0,0,0,0.12980625011573144
E02004422,0,0.14236717636901955,0,0.03193143117429278,0.16666666666666666,0.261445792704565,0,0,0,0,0,0
E02004423,0,0,0,0,0,0.19178775590662045,0,0,0,0,0,0.10423389935512938
E02004424,0,0,0,0,0.6,0.8425280067638976,0,0,0,0,0,0
E02004425,0,0.057352500858083855,0,0,0,0.21644636428034145,0,0.057352500858083855,0,0,0,0
E02004426,0,0.06976925393852881,0,0,0,0,0,0,0,0,0,0
E02004427,0,0,0,0,0.2,0.2904021001408631,0,0,0,0,0,0
E02004428,0,0.08262804925876538,0,0.20619813318691657,0,0.012347242921013397,0,0.07237077417836692,0,0,0,0
E02004429,0,0.028539932270354146,0,0.13057711302384642,0,0.39551291096373636,0,0.06590129815154507,0,0,0,0.18448391420911525
E02004430,0,0,0,0,0,0.3657538516341615,0,0,0,0,0,0
E02004431,0.2,0.34375102178722844,0,0.07169649377118502,0,0.32009514882671575,0,0.024592375014986196,0,0,0,0.02441771751806519
E02004432,0,0.2301649361844966,0,0.19741419427682116,0.25,0.47743952212753943,0,0,0,0,0,0
E02004433,0,0.17169142709386237,0,0.2704232387579041,0.4,0.40598481464939706,0,0.13226358101596103,0,0,0,0.19857431654168917
E02004434,0.5,0.8762488538419219,0.3333333333333333,0.7300330093526499,0.16666666666666666,0.2970319090408949,0,0.2513359618558591,0,0.03132587566477168,0,0.17821994009413777
E02004435,0,0.6730071168118558,0.4,0.9203133976621215,0,0,0,0.2916749715679262,0,0,0,0.0286958764699675
E02004436,0.8,0.9546519609784431,1,1,0,0.13523721832798696,0,0.5980634430319591,0,0,0,0.04801988040077618
E02004437,0,0.25482702369959986,0,0.6115180055401661,0.2,0.496900892582333,0,0.33114835333948905,0,0,0,0
E02004438,0,0.5352402496993298,0.6,0.8289605406334115,0,0,0,0.5185504839356279,0,0,0.2,0.2652525628543611
E02004439,0.4,0.6878545019573726,0.4,0.8520682905611136,0,0.020600260983036096,0,0.5739789038712483,0,0,0,0
E02004440,0,0.09612714072369226,0,0.6629616819348456,0,0,0,0.248836622941705,0,0,0,0.02323877190827455
E02004441,0.4,0.6919407032263406,0.8,0.9729994066182761,0,0.12625369138630527,0,0.4478931498909833,0,0,0,0.027000593381723826
E02004442,1,1,1,1,0,0,0,0.6955965986849707,0,0,0,0.06583965402932962
E02004443,0,0.04670096080265283,0,0.25485776233799357,0,0,0,0.20006953976216788,0,0,0,0.01212785598892221
E02004444,0,0.1042891394056758,0,0.08032482652096731,0,0.3094989856375498,0,0.016419992161744695,0,0,0,0
E02004445,0.2,0.5792838471663484,0.4,0.7991296045679539,0,0.0459715244433733,0,0.3267857473906675,0,0,0,0.1983973230010567
E02004446,0,0,0,0,0.25,0.4807550221118545,0,0,0,0.4148912035440282,0,0
E02004447,0,0,0,0,1,1,0,0,0.6666666666666666,0.9292451132959728,0,0
E02004448,0,0.09867231369563148,0,0.08642333682307032,0.25,0.2608086672377145,0,0,0,0.16283350782018333,0,0
E02004449,0.2,0.43866996429270194,0,0.25182602475053806,0,0,0,0,0,0.12581075132068087,0,0
E02004450,0,0,0,0,0.75,0.790302066772655,0,0,0.5,0.7722801439210107,0,0
E02004451,0,0.03566586459185791,0,0,0.2,0.517180381331607,0,0,0,0.12003090227308812,0,0
E02004452,0,0.05238092597419161,0,0,0.16666666666666666,0.4729627514154684,0,0,0,0,0,0
E02004453,0.5,0.7456095670067239,0.25,0.5741008288894041,0,0.21714149084164155,0,0,0,0,0,0
E02004454,0,0.08078020177045349,0,0,0,0,0,0,0,0.1758261076676175,0,0
E02004455,0,0,0,0,0,0.4739549850017112,0,0,0,0,0,0
E02004456,0.2,0.6369641718169221,0.2,0.38093617348846415,0,0.014067070622649374,0,0,0,0,0,0
E02004457,0,0.21724700598051944,0,0.2246777888620971,0,0.3665654874399065,0,0,0,0.16134594272136188,0,0
E02004458,0,0,0,0,0,0.5903735600897153,0,0,0,0,0,0
E02004459,0,0,0,0,0,0.029297658862876247,0,0,0,0,0,0
E02004460,0.16666666666666666,0.17080045095828636,0,0.1684044383789236,0.16666666666666666,0.2526499732985225,0,0,0,0,0,0
E02004461,0,0.38662106508454674,0,0.6008009926794339,0,0.025917739252644022,0,0,0,0.14308237638205704,0,0
E02004462,0,0.06911157695091211,0,0.13800129769658856,0,0.09922886875795461,0,0,0,0,0,0
E02004463,0,0.05216782100794738,0,0,0.2,0.3517343844754397,0,0,0.2,0.22772621365420828,0,0
E02004464,0,0,0,0.027126095061069947,0.14285714285714285,0.527161474972673,0,0,0,0.007790709340824711,0,0
E02004465,0,0,0,0,0.25,0.46984801438143486,0,0,0,0.011799313613335496,0,0
E02004466,0,0.11099429220144427,0,0.008633912522468533,0.2,0.28290372425972055,0,0.11757339724385857,0,0,0,0
E02004467,0,0.20900585495591448,0,0.11085813864081828,0,0.1101954383023779,0,0.15667994378233932,0,0,0,0
E02004468,0,0,0,0,0,0.1850355338472859,0,0,0,0,0,0
E02004469,0,0,0,0,0,0.3902919641012693,0,0,0,0,0,0.2053056212270755
E02004470,0,0,0,0,0,0,0,0.20045372843410816,0,0,0,0
E02004471,0,0.20426510256571104,0,0.06044539238441752,0.2,0.22769587855216109,0,0.10129665642055075,0,0,0,0.01611975409321874
E02004472,0,0,0,0,0.5,0.6173719601597654,0,0,0,0,0,0.19287122705900198
E02004473,0,0,0,0.33450897721351075,0,0.09009765638217956,0,0,0,0,0,0
E02004474,0,0,0,0.054024169710878506,0.2,0.4271382713718199,0,0,0,0,0,0
E02004475,0,0,0,0.31395809517844,0,0,0,0,0,0,0,0
E02004476,0,0,0,0.055567422878880744,0,0.2392317226738398,0,0,0,0,0,0
E02004477,0,0,0,0,0.25,0.25147107166337934,0,0,0,0,0,0
E02004478,0,0.1857017943128189,0,0.03326905109838773,0,0.22791485997652294,0,0.02907313801116354,0,0,0,0
E02004479,0,0,0,0.07495786525854387,0,0.06120207373419545,0,0,0,0,0,0
E02004480,0,0.29476688973632276,0.2,0.6679391776594008,0,0.0786394729422937,0,0,0,0,0,0
E02004481,0,0.14941550554322006,0.5,0.8836248713802735,0,0.3194855984588842,0,0,0,0,0,0
E02004482,0.3333333333333333,0.8012707719339784,1,1,0,0.12415837450854554,0,0.2156583153159327,0,0,0,0
E02004483,0,0.08980770090497446,0.2,0.9266501254957561,0,0,0,0,0,0.21292893683060946,0,0
E02004484,0.2,0.641062126627016,0.6,0.9382861438236031,0,0.10887589180920225,0,0.018273351883843908,0,0,0,0
E02004485,0,0,0,0,0.5,0.6097902580378087,0,0,0.5,0.7402878141953476,0,0
E02004486,0,0,0,0,0.2,0.35449498022512926,0,0.027499543656829925,0,0,0,0
