ward_code,Children_and_young_people_Proportion,Children_and_young_people_Extent,Adult_skills_Proportion,Adult_skills_Extent,Geographical_barriers_Proportion,Geographical_barriers_Extent,Wider_barriers_Proportion,Wider_barriers_Extent,Indoors_Proportion,Indoors_Extent,Outdoors_Proportion,Outdoors_Extent
E05009622,1,1,1,1,0,0.23947368421052626,0,0,0,0.033333333333333284,0,0
E05009623,0.25,0.29988749109485496,0.25,0.333992458862574,0.25,0.5828195861062361,0,0,0,0,0,0
E05009624,0,0.4579756127908423,0,0.5527124548961054,0.5,0.970160231153139,0,0,1,1,0,0
E05009625,0,0.26995253897206356,0,0.45064709060040126,0.3333333333333333,0.25,0,0,0,0,0,0
E05009626,0,0.3360418635638256,0,0.6351819717087832,1,1,0,0,1,1,0,0
E05009627,0,0,0,0.3342105263157894,1,1,0,0,0,0,0,0
E05009628,0.5,0.8292374179162991,0.5,0.9889199255121042,0,0,0,0,0.25,0.4285109159070861,0,0
E05009629,0.5,0.6174051472539135,1,1,0,0,0,0,0,0,0,0
E05009630,0,0.7605263157894736,1,1,0,0,0,0,1,1,0,0
E05009631,0.5,0.6776035237347099,0,0.09195657053080458,0.5,0.9533918752104141,0,0,0.5,0.5213219616204691,0,0
E05009632,0.3333333333333333,0.38740428191904985,0.3333333333333333,0.39974996093139553,0,0.4368774726314144,0,0,0,0.5659005107705973,0,0
E05009633,0,0,0,0,1,1,0,0,0,0,0,0
E05009634,0.6666666666666666,0.7223753976670202,0.6666666666666666,0.7223753976670202,0,0.2637433722163309,0,0,0.3333333333333333,0.6110191438298822,0,0
E05009635,0,0.06670818231433406,0.3333333333333333,0.48623476399054,0.6666666666666666,0.6527519276788089,0,0,0,0,0,0
E05009636,0,0.381578947368421,0,0,1,1,0,0,0,0.4289473684210525,0,0.6657894736842105
E05009637,0,0,0,0,0.3333333333333333,0.28609248146840804,0,0,0,0.20402911178404887,0,0.2857097739052891
E05009638,0,0,0,0,0.25,0.4920732396488716,0,0,0,0.10133971291866026,0,0.2162445842595034
E05009639,0,0,0,0,0.5,0.5239624505928854,0,0,0,0.11061017786561264,0,0
E05009640,0.75,0.9566983735623328,0.5,0.7673539218021097,0,0.2559530980765728,0,0,0,0,0,0
E05009641,0.5,0.6262791210982,0,0.15915178571428568,0,0.10897093586238323,0,0,0.25,0.43044507575757573,0,0
E05009642,1,1,0,0.46533755966429247,0,0.2206070676389344,0,0,0.6666666666666666,0.7287002444780764,0,0.1721707748155831
E05009643,0.5,0.5630089181853432,0,0,0.5,0.9451807105977429,0,0,0.5,0.8385053366257831,0,0.2909440623660742
E05009644,0,0,0,0,1,1,0,0,0,0.5710526315789473,0,0
E05009645,0,0,0,0,1,1,0,0,0,0,0,0
E05009646,0,0,0,0,0.5,0.5811804008908686,0,0,0,0.13420320009377557,0,0
E05009647,0,0,0,0,0,0.33504553615852206,0,0,0,0,0,0
E05009648,0,0,0,0,0.3333333333333333,0.4559127655574356,0,0,0,0,0,0.044391506120066086
E05009649,0,0,0,0,1,1,0,0,0,0.06527347781217746,0,0
E05009650,0,0,0,0,0.2,0.43153020802367137,0,0,0,0.29066382296210774,0,0
E05009651,0,0,0,0,1,1,0,0,0,0,0,0
E05009652,0,0,0,0,1,1,0,0,0,0,0,0
E05009653,0,0,0,0,1,1,0,0,0,0.42157894736842105,0,0.14276153346328782
E05009654,0,0,0,0,1,1,0,0,1,1,0,0
E05009655,0,0.12835396182764597,0,0.022373626373626346,1,1,0,0,0,0.7118669751301329,0,0
E05009664,0,0,0,0,0,0.2868421052631578,0,0,0,0,0,0
E05009665,0,0,0,0,0.5,0.5354796320630749,0,0,0.5,0.5807092468358808,0,0
E05009666,0,0.06295726941115162,0,0,0,0,0,0,0.3333333333333333,0.5549348619072434,0,0
E05009667,0,0,0,0,0,0.16879744624082837,0,0,0,0,0,0
E05009668,0,0,0,0,0,0.147033561078159,0,0,0,0.372880096103311,0,0
E05009669,0,0.36528013582342944,0,0,0,0.20877192982456136,0,0,0.5,0.9644029428409733,0,0
E05009670,0,0,0,0,0,0,0,0,0,0.21224631578947364,0,0
E05009671,0,0,0,0,0,0.5710526315789473,0,0,1,1,0,0
E05009672,0,0,0,0,1,1,0,0,0.5,0.7073570617190458,0,0
E05009673,0,0,0,0,1,1,0,0,1,1,0,0
E05009674,0,0,0,0,0.2857142857142857,0.5733890309147932,0,0,0.14285714285714285,0.23152887225575206,0,0.020921733477409082
E05009675,0.2,0.169528340918494,0,0,0.4,0.491932147290029,0,0,0,0.07214494915401866,0,0
E05009676,0,0.17414429143348215,0,0,0,0.24184797417678003,0,0,0,0,0,0
E05009677,0,0,0,0,1,1,0,0,1,1,0,0
E05009678,0,0,0,0,0.5,0.9375132978723404,0,0,0,0,0,0
E05009679,0,0,0,0,1,1,0,0,0.5,0.9748750694058856,0,0
E05009680,0.3333333333333333,0.3062564811614241,0,0.11686102570633289,0.3333333333333333,0.54725198755617,0,0,0,0.2208188549493332,0,0
E05009681,0.75,0.7455052696838189,0,0.04345245864195512,0,0,0,0,0,0,0,0
E05009682,0,0,0,0,1,1,0,0,1,1,0,0
E05009683,0,0,0,0,1,1,0,0,1,1,0,0
E05009684,0,0.03142456989161744,0,0,0,0.042832985851383815,0,0,0,0,0,0
E05009685,0,0.03712668040136951,0,0,0.3333333333333333,0.38130104196001124,0,0,0.3333333333333333,0.5694496731832396,0,0
E05009686,0,0.24853045229412724,0,0.01452947259565665,0.25,0.38097842849108293,0,0,0.25,0.2819717338848673,0,0
E05009687,0,0,0,0,1,1,0,0,1,1,0,0
E05009688,0.25,0.43576119453837703,0,0.21924259588930248,0,0.13159044641868464,0,0,0,0.19136463914276708,0,0
E05009689,0,0,0,0.12112238531792108,0,0.5649277333934111,0,0,0,0,0,0
E05009690,0.2,0.2599905732337406,0,0.11861138695796095,0,0.1657599700646201,0,0,0,0,0,0
E05009691,0,0,0,0,0,0.03476522187822495,0,0,0,0,0,0
E05009692,0,0.22714155672199363,0,0.21696546791507068,0,0,0,0,0,0.0807768241358112,0,0
E05009693,0,0.2774810505905165,0,0.15296046833106033,0,0.014604265820553481,0,0,0,0,0,0
E05009694,0,0.4270227213891709,0,0,0,0.41659099508134695,0,0,0,0,0,0
E05009695,0.3333333333333333,0.25733063700707787,0.3333333333333333,0.25733063700707787,0,0,0,0.012866531850353876,0,0,0,0
E05009696,0.5,0.5471368206323766,0,0.17692201507703395,0,0,0,0,0,0.08862627207681155,0,0
E05009697,0,0,0,0,0.5,0.562369337979094,0,0,0,0,0,0
E05009698,0,0.2094046197851151,0,0.34805586046101705,0,0.022648644750863298,0,0,0,0,0,0
E05009699,0,0,0,0,0,0.08660484959296504,0,0,0,0,0,0
E05009700,0.5,0.7008462623413259,0,0.15871378021923635,0,0,0,0,0,0.2312020059551794,0,0
E05009701,0,0.15272759557271284,0,0,0,0.7170998375609146,0,0,0,0,0,0
E05009702,0,0.22976899460752834,0,0.12124836158589687,0,0,0,0,0,0,0,0
E05009703,0,0,0,0,0,0.13358998407747505,0,0,0,0,0,0
E05009704,0,0,0,0,0,0,0,0,0,0,0,0.01985505052689241
E05009705,0,0,0,0,0,0.21226518329381724,0,0,0,0,0,0
E05009706,0,0,0,0,0,0.4070109376841248,0,0,0,0,0,0
E05009707,0,0,0,0,0,0,0,0,0,0,0,0
E05009708,0,0,0,0,0,0.0529037534608397,0,0,0,0,0,0
E05009709,0,0,0,0,0,0.07288112333399205,0,0,0,0,0,0
E05009710,0,0.15365941137891456,0,0.07718375963272665,0,0.5364229791769143,0,0,0,0,0,0
E05009711,0,0,0,0,1,1,0,0,0,0,0,0
E05009712,0,0,0,0,0,0.26120661728181754,0,0,0,0,0,0
E05009713,0,0.2696998204359614,0,0.2184811457759527,0,0.029234599343267758,0,0,0,0,0,0
E05009714,0,0,0,0,1,1,0,0,0,0,0,0
E05009715,0,0,0,0,0,0,0,0,0,0,0,0
E05009716,0,0,0,0,0,0,0,0,0,0,0,0
E05009717,0,0,0,0,0,0.05105736979264077,0,0,0,0,0,0
E05009718,0,0,0,0,0.5,0.7997815068594955,0,0,0,0,0,0.023764473312623522
E05009719,0,0,0,0,0,0,0,0,0,0,0,0
E05009720,0,0,0,0,1,1,0,0,0,0.3342105263157894,0,0
E05009721,0.16666666666666666,0.139633129516398,0,0.09296626780960182,0.16666666666666666,0.2763523594979667,0,0,0,0.024463883444018602,0,0
E05009722,0,0,0,0,0,0,0,0,0,0.123600093897632,0,0.0967512397421727
E05009723,0,0,0,0,0,0.10802822552643151,0,0,0,0,0,0
E05009724,0,0,0,0,0,0.17134874115467547,0,0,0,0.1856827223858839,0,0
E05009725,0,0,0,0,0,0.02133628017681058,0,0,0,0,0,0
E05009726,0,0,0,0,1,1,0,0,0,0.07930029626511678,0,0
E05009727,0,0,0,0,0.3333333333333333,0.367708669029971,0,0,0,0,0,0
E05009728,0,0,0,0,0,0,0,0,0,0,0,0
E05009729,0,0,0,0,0,0.9026315789473685,0,0,0,0,0,0
E05009730,0,0,0,0,1,1,0,0,0,0.713157894736842,0,0
E05009731,0,0,0,0,0,0.5710526315789473,0,0,0,0,0,0
E05009732,0,0,0,0,0,0,0,0,0.3333333333333333,0.6899811951525282,0,0.11920128884685595
E05009733,0,0,0,0,0.16666666666666666,0.5511436420561513,0,0,0.16666666666666666,0.43530966071867067,0,0
E05009734,0.5,0.9757479312539784,0,0.6657894736842105,0,0.0931790009715568,0,0,0,0,0,0
E05009735,0,0.050674884844823666,0,0,0,0.13755663369327187,0,0,0,0,0,0
E05009736,0,0,0,0,0.2,0.3972753397917871,0,0,0.2,0.27758699633699635,0,0
E05009740,0.25,0.39210664874638884,0,0.1416920113895374,0,0.26481748335561817,0,0,0,0,0,0
E05009742,0,0,0,0,0.6666666666666666,0.6579804560260586,0,0,0,0,0,0
E05009743,0,0,0,0,0.3333333333333333,0.3076923076923077,0,0,0,0,0,0
E05009749,0,0.10944337888773681,0,0,0.5,0.7042983717007917,0,0,0,0,0,0
E05009751,0,0,0,0,0.6666666666666666,0.6901636396331595,0,0,0.6666666666666666,0.6901636396331595,0,0
E05009754,0,0.23371098589297845,0,0,0,0,0,0,0,0,0,0
E05009755,0.2,0.44699161445660013,0.2,0.17534279820410145,0,0.14649154739779915,0,0,0,0,0,0
E05009757,0,0.16843738375416215,0,0,0,0.4931926437365608,0,0,0,0,0,0.11979740335150925
E05009769,0,0,0,0,1,1,0,0,0,0.6184210526315789,0,0
E05009770,0,0,0,0,0.5,0.7333634491972753,0,0,0,0.8543958210132071,0,0
E05009771,0,0.1772132200030705,0,0,0.5,0.6279501458499072,0,0,0,0.26935756256193377,0,0
E05009800,0,0.16167376666208602,0,0,0,0.3749870508768406,0,0,0,0,0,0
E05009801,0,0.1500569901190371,0,0.09008452196527615,0,0.13934244640119436,0,0.048572838990873536,0,0,0,0
E05009802,0,0.06582715620893968,0,0,0.3333333333333333,0.5217552123360686,0,0.005817239755063581,0.16666666666666666,0.241089074546942,0,0.011328308996702775
E05009803,0,0,0,0,0.4,0.4134211263659288,0,0.010717287755673844,0.4,0.4316589491380455,0,0
E05009804,0,0.12017306700343286,0,0,0,0.1920996306243811,0,0.06494459365717435,0,0.16173197441051085,0,0
E05009805,0,0.2821326469138507,0,0,0,0,0,0.2325067090202092,0.3333333333333333,0.34921956295525497,0,0
E05009806,0.3333333333333333,0.5323128289133546,0,0.15237960478696483,0,0.11496933316643898,0,0.17424421357395142,0,0,0,0
E05009807,0.25,0.34208858912686435,0,0.1679350046270436,0.25,0.70305093082778225,0,0.04241956864281723,0,0.08425804730422602,0,0
E05009808,0.4,0.5689445701093674,0.2,0.4560172445957605,0,0.15508797192360602,0,0.34837697922253563,0,0.09885823053424432,0,0
E05009809,0,0.28535080481732383,0,0,0,0.1261630768339992,0,0.05912620867349891,0,0,0,0
E05009810,0,0.03063318400227551,0,0,0,0.19297991649651047,0,0,0,0,0,0
E05009811,0,0,0,0,0,0.12502988340873145,0,0,0,0,0,0
E05009812,0,0,0,0,0,0.0786946405648267,0,0,0,0,0,0
E05009813,0.25,0.5709694968240224,0,0.17316969450850883,0,0.16085923791864287,0.25,0.7833707503582072,0,0.10118495758978167,0,0
E05009814,0.25,0.5760915131316942,0,0.3350126111774857,0,0,0,0.7439256744010564,0.25,0.435878625276852,0,0
E05009815,0,0,0,0,0,0.1858562381056375,0,0.0927235100198629,0,0,0,0
E05009816,0.25,0.6790397545053477,0,0.4575911244241131,0,0,0,0.6069049440799648,0,0.05000203493577741,0,0
E05009817,0,0.11399077452913516,0,0.16703990863750323,0,0,0,0.012544499067638566,0,0,0,0
E05009818,0.6666666666666666,0.6518408171951479,0,0.4046241641558674,0,0,0,0.5982095854661126,0,0,0,0
E05009819,0.2,0.31219148574011135,0,0.09266345019457303,0,0,0,0.5674109160489044,0.4,0.5745379256102786,0,0
E05009820,0.3333333333333333,0.3385271749211649,0,0.01692635874605822,0,0,0,0.11313934530259982,0,0,0,0
E05009821,0,0.10527903811252266,0,0,0,0.15263125486129112,0,0,0,0,0,0
E05009822,0.25,0.2209009009009009,0,0.08429113323850165,0.25,0.2524324324324324,0,0.1321834992887624,0,0.131909435751541,0,0
E05009823,0,0,0,0,1,1,0,0,0,0.09736842105263155,0,0
E05009824,0,0,0,0,0,0.09877887788778875,0,0,0,0,0,0
E05009825,0,0,0,0,0,0,0,0,0,0.381578947368421,0,0
E05009826,0,0,0,0,0,0.5862744410960824,0,0,0,0,0,0
E05009827,0,0,0,0,0.5,0.560928896337084,0,0,0,0,0,0
E05009828,0,0,0,0,0.6,0.6283426089317226,0,0,0.2,0.5366888614232744,0,0.036081958663456516
E05009829,0,0,0,0,0,0,0,0,0,0,0,0
E05009830,0,0.24232417326502087,0,0,0,0,0,0,0,0,0,0
E05009831,0.5,0.4445538057742782,0,0,0,0,0,0,0,0,0,0
E05009832,0,0.9026315789473683,0,0.6184210526315789,0,0,0,0,0,0,0,0
E05009833,0,0,0,0,0,0.6184210526315789,0,0,0,0,0,0
E05009834,0,0,0,0,0,0,0,0,0,0,0,0
E05009835,0,0,0,0,0,0.43576607818411095,0,0,0,0,0,0
E05009836,0,0,0,0,0,0.34857819905213255,0,0,0,0,0,0
E05009837,0,0,0,0,0,0.2868421052631578,0,0,0,0,0,0
E05009838,0,0,0,0,0,0,0,0,0,0,0,0
E05009839,0,0,0,0,0.6666666666666666,0.9452018877818563,0,0,0,0,0,0
E05009840,0,0,0,0,1,1,0,0,0,0,0,0
E05009841,0,0,0,0,0.5,0.5559027523607349,0,0,0,0,0,0
E05009842,0,0,0,0,0,0.23776657878049592,0,0,0,0,0,0
E05009843,0,0,0,0,0,0.7605263157894736,0,0,0,0,0,0
E05009844,0,0.34800416120829153,0,0.37276335054326876,0,0.04647453186406718,0,0,0,0,0,0
E05009845,0,0,0,0,0,0.0172383073496659,0,0,0.3333333333333333,0.32271714922049,0,0
E05009846,0,0,0,0,0,0,0,0,0,0,0,0
E05009847,0.5,0.5343887879574357,0,0,0,0,0,0,0,0,0,0
E05009848,0,0.46054754431454603,0,0.04968005580069446,0,0.2913668137500189,0,0,0,0,0,0
E05009849,0,0,0,0,0.3333333333333333,0.7248804274167411,0,0,0,0,0,0
E05009850,0,0,0,0.38013135090759825,1,1,0,0,0.5,0.4998266897746967,0,0
E05009851,0,0,0,0,0,0.3541626957725711,0,0,0,0,0,0
E05009852,0,0,0,0,0,0.95,0,0,0,0.1952217481715187,0,0
E05009853,0,0,0,0,0,0.11618981880931836,0,0,0,0,0,0
E05009854,0.25,0.48387624572363525,0.25,0.4883682879666816,0,0,0,0,0,0,0,0.04894196669719814
E05009855,0.8333333333333334,0.9526415115757689,0.8333333333333334,0.9839241828284719,0,0,0,0,0,0,0,0.06233916236725749
E05009856,1,1,1,1,0,0.023747948265261786,0,0,0,0,0,0.036340664113396766
E05009857,0.6,0.8989439864722045,1,1,0,0,0,0.016282815472415973,0,0.08778545761995349,0,0.06396427816529275
E05009858,0,0.24949873253090393,0,0.18974223110688285,0.16666666666666666,0.4489309304608048,0,0,0,0,0,0
E05009859,0.5,0.5265611990008326,0.5,0.6589350979446952,0,0.38367237828125683,0,0,0,0,0,0
E05009860,0,0,0,0,0,0,0,0,0,0,0,0
E05009861,0.25,0.41658341895954637,0.25,0.49541424059063055,0,0.024014822848879215,0,0,0,0,0,0
E05009862,0,0,0,0,0,0,0,0,0,0,0,0
E05009863,0.42857142857142855,0.615160944461652,0.42857142857142855,0.8310095065640561,0,0.017992185080174392,0,0,0,0,0,0.14723928426770866
E05009864,0,0,0,0,0.6666666666666666,0.7649047728796513,0,0,0,0,0,0
E05009865,0,0,0,0,0.3333333333333333,0.6703732402815549,0,0,0,0,0,0
E05009866,0.7142857142857143,0.9805058619514148,0.5714285714285714,0.9109136541720395,0,0,0,0.007936731437153842,0,0.4093153892898961,0,0.46010389956869074
E05009867,1,1,1,1,0,0,0,0,0,0.8056239744517175,0,0.17511600825731777
E05009868,0,0,0,0,0,0.23646437448218716,0,0,0,0,0,0
E05009869,0,0.08387874915735141,0,0.10528629928865367,0,0,0,0,0.16666666666666666,0.21867711718600646,0,0
E05009870,0.4,0.6435812689409737,0.8,0.9429876692523702,0,0,0,0,0,0,0,0
E05009871,0,0,0,0.20350029804691608,0,0.6531505312247975,0,0,0,0,0,0
E05009872,0,0,0,0,0,0.19611908559276978,0,0,0,0,0,0
E05009873,0,0.05208711433756802,0,0.3720755650882692,0,0.149717868338558,0,0,0.3333333333333333,0.5385167464114833,0,0
E05009874,0,0,0,0,1,1,0,0,0.5,0.8454464591624278,0,0
E05009875,0,0,0,0.4775232586271361,0,0.16284558031099475,0,0,0,0.20900653221017437,0,0
E05009876,0.3333333333333333,0.8561416959704848,0.6666666666666666,0.9043650198881651,0,0.31673603504928804,0,0,0.6666666666666666,0.8415063123306623,0,0.016670317634173034
E05009877,0,0.1473786491389566,0,0,0.2,0.6076452253678073,0,0,0.2,0.2742400262700322,0,0
E05009878,0,0,0,0.30737082982054675,1,1,0,0,0.5,0.7604251475370348,0,0.14256774659761529
E05009879,0,0.6184210526315789,0,0.9026315789473683,1,1,0,0,1,1,0,0.09736842105263153
E05009881,0,0,0,0,0,0.6184210526315789,0,0,0,0,0,0
E05009882,0,0,0,0,1,1,0,0,1,1,0,0
E05009883,0,0.027259595542715606,0,0,1,1,0,0,0.5,0.9210906444816127,0,0
E05009884,0,0,0,0,0,0.13230002570180197,0,0,0,0.0830296713025102,0,0.14872347716823253
E05009885,0,0.1921152762119504,0,0.14421950097905414,0,0.38087247077671627,0,0,0,0.14545963626654007,0,0
E05009886,1,1,1,1,0,0.19210526315789467,0,0,0,0.5710526315789473,0,0.14473684210526305
E05009887,0,0,0,0,1,1,0,0,0,0.8078947368421052,0,0.4289473684210525
E05009888,0.5,0.9538711859509017,1,1,0,0.4066016050858366,0,0,0,0.0635887197404542,0,0
E05009889,0,0,0,0.20297282239671288,0.6666666666666666,0.8800228946497902,0,0,0.6666666666666666,0.8827001758448387,0,0
E05009890,0,0.17022166236185796,0,0.43986535123004605,0,0.31889105305500265,0,0,0,0,0,0
E05009891,0,0,0,0,0,0,0,0,0,0.4023637064975141,0,0
E05009892,0,0,0,0,1,1,0,0,1,1,0,0
E05009893,0.3333333333333333,0.7953568119470231,1,1,0,0,0,0,0,0.09304134949039838,0,0
E05009894,0,0.38887746710526316,0,0.17349917763157893,0,0,0,0,0,0,0,0
E05009895,0,0,0,0,0,0,0,0,0,0,0,0
E05009896,0,0.18550531055432273,0,0,0,0.47652907339983186,0,0,0,0,0,0
E05009897,0.6666666666666666,0.7113976710267924,0.6666666666666666,0.8615940489451864,0,0.18190279867243933,0,0.02633875765127414,0.16666666666666666,0.3727646221160582,0,0
E05009898,0,0.15678076309655253,0,0.15678076309655253,1,1,0,0,0.6666666666666666,0.6747474747474748,0,0.29528646791804686
E05009899,0.5,0.42835083384805434,0,0.4355888950294203,0,0,0,0,0,0,0,0
E05009900,0,0.8344514031073106,0,0.7085619655546188,0,0.36522823075996624,0,0,0,0,0,0
E05009901,0,0,0,0,1,1,0,0,1,1,0,0
E05009902,0,0,0,0,0.5,0.5018181818181818,0,0,0,0.26279425837320575,0,0
E05009903,1,1,0,0.8552631578947368,0,0.23947368421052626,0,0,0,0,0,0
E05009904,0.5,0.451215088864708,0.5,0.8425853807532978,0.5,0.9560658992421205,0,0,0.5,0.946565679705248,0,0
E05009905,0,0,0,0.47631578947368414,1,1,0,0,1,1,0,0.2868421052631578
E05009906,1,1,1,1,0,0,0,0,0,0.29598952035469567,0,0.06411570037548521
E05009907,0,0,0,0.19210526315789467,1,1,0,0,1,1,0,0
E05009908,0,0,0,0,0,0.4351280759114038,0,0,0,0.08081258143022196,0,0
E05009909,0,0,0,0,1,1,0,0,0,0.8078947368421051,0,0
E05009910,0,0,0,0,1,1,0,0,0,0.7605263157894736,0,0
E05009911,0,0,0,0,1,1,0,0,0,0,0,0
E05009912,0,0,0,0,1,1,0,0,0,0,0,0
E05009913,0,0,0,0,1,1,0,0,0,0,0,0
E05009914,0,0,0,0,0,0,0,0,0,0.107395791754576,0,0
E05009915,0,0,0,0,0.6666666666666666,0.8944042799305956,0,0,0,0,0,0
E05009916,0,0,0,0,0,0.23947368421052628,0,0,0,0,0,0
E05009917,0,0,0,0,0,0.6670333569907735,0,0,0,0,0,0
E05009918,0,0,0,0,0.5,0.486438679245283,0,0,0,0.03567216981132073,0,0
E05009919,0,0,0,0,0,0,0,0,0,0,0,0
E05009920,0,0,0,0,1,1,0,0,0,0.6657894736842105,0,0
E05009921,0,0,0,0,0.6666666666666666,0.7578171655668547,0,0,0,0.19602686303888125,0,0
E05009922,0,0,0,0,0.5,0.5478770131771596,0,0,0,0.13120212683979346,0,0
E05009923,0,0,0,0,0,0,0,0,0,0,0,0
E05009924,0,0,0,0,0.5,0.6512492255136727,0,0,0,0,0,0
E05009925,0,0,0,0,0,0.2378991836864339,0,0,0,0,0,0
E05009926,0,0,0,0,0,0.2780761097084655,0,0,0,0,0,0
E05009927,0,0.24634996582364999,0,0,0,0.30007332380538115,0,0,0,0,0,0
E05009928,0,0,0,0,1,1,0,0,0,0.5710526315789473,0,0
E05009929,0,0,0,0,0.5,0.895278141388196,0,0,0,0,0,0
E05009930,0,0,0,0,0.6666666666666666,0.6330553449583017,0,0,0,0.21613712541398983,0,0
E05009931,0,0,0,0,1,1,0,0,1,1,0,0
E05009932,0,0.20463436910353686,0,0,0,0,0,0,0,0.38127182945923155,0,0
E05009933,0,0,0,0,0,0,0,0,0,0,0,0
E05009934,0,0,0,0,1,1,0,0,0,0.22253219125658458,0,0
E05009935,0,0,0,0,1,1,0,0,0,0.9026315789473683,0,0
E05009936,0,0,0,0,0,0.28455774410559503,0,0,0,0,0,0
E05009937,0,0.025794491525423693,0,0.17241581177520068,0,0.1388631801962533,0,0,0,0,0,0
E05009938,0,0,0,0,0,0.1902550745464343,0,0,0,0,0,0
E05009939,0,0,0,0,1,1,0,0,0.5,0.6975416462164737,0,0
E05009940,0,0,0,0,0,0.13804178693178443,0,0,0,0.025666060886814182,0,0
E05009941,0,0,0,0,0,0.254304677891344,0,0,0,0,0,0
E05009942,0,0.15607794251478838,0,0.2457540194145305,0,0.1754635598361899,0,0,0,0.29154548384650386,0,0
E05009943,0,0,0,0,0,0,0,0,0,0.06774380446954574,0,0
E05009944,0.3333333333333333,0.3447453954496208,0.3333333333333333,0.3447453954496208,0,0,0,0,0.3333333333333333,0.8569812396647088,0,0
E05009945,0.5,0.7475390424688826,0.5,0.6699035010022842,0,0,0,0,0,0.06541513216167077,0,0
E05009946,0.75,0.8690004732109996,0.25,0.6013523318786476,0,0,0,0,1,1,0,0.011958041958041944
E05009947,0,0,0,0,0.5,0.49747474747474746,0,0,0,0,0,0
E05009948,0,0,0,0,1,1,0,0,0,0.8552631578947368,0,0
E05009949,0,0.1478790534618755,0,0,0,0.3273458185340652,0,0,0,0.05100096867936712,0,0
E05009950,0.5,0.6179219317416238,0.5,0.4889166406493912,0,0.14183454655996844,0,0,0,0,0,0
E05009951,0,0,0,0,0,0.5501046072422139,0,0,0,0,0,0
E05009952,0,0,0,0,0,0.14441411397681736,0,0,0,0.19454186052766045,0,0
E05009953,0,0,0,0,0,0.16983093935555732,0,0,0,0.17466830157831853,0,0
E05009954,0.3333333333333333,0.2944954128440367,0.3333333333333333,0.33344278126508936,0,0,0,0,0,0.36105263157894735,0,0
E05009955,0,0,0,0,1,1,0,0,0,0.5710526315789473,0,0
E05009956,0,0.1815693506796959,0,0,0,0.2767301160782088,0,0,0,0,0,0
E05009958,0,0,0,0,1,1,0,0,0,0,0,0
E05009959,0,0.14632128920742724,0,0,0.25,0.3806405007376627,0,0,0,0,0,0
E05009960,0,0,0,0,0,0,0,0,0,0,0,0
E05009961,0,0,0,0,0,0.713157894736842,0,0,1,1,0,0
E05009962,0,0,0,0,0.6666666666666666,0.8183825776007423,0,0,0.3333333333333333,0.30724575360137607,0,0.08813101879618415
E05009963,0,0,0,0,1,1,0,0,1,1,0,0
E05009964,0,0,0,0.025753600685334894,0,0.12721216826399667,0,0,0,0,0,0.2029894165729685
E05009965,0,0.05367430177896576,0,0,0.3333333333333333,0.27035901926444833,0,0,0,0.1765185731403816,0,0
E05009966,0,0,0,0,0.5,0.7877695079449466,0,0,0,0.290347923681257,0,0
E05009967,0,0,0,0,0,0.7575316707970123,0,0,0,0,0,0
E05009968,0,0.49624344092860545,0,0.6559866433455239,0,0.7030330736206074,0,0,0,0,0,0
E05009969,0.5,0.6959459954233409,0.5,0.6698151029748284,0,0.46406315789473673,0,0,0,0,0,0
E05009970,0,0,0,0,0.5,0.9033085661554127,0,0,0,0.2159000509132565,0,0
E05009971,0.5,0.5400966183574879,0.5,0.5400966183574879,0,0.052588354945334335,0,0,0,0,0,0
E05009972,0.16666666666666666,0.3514540806358881,0.16666666666666666,0.3859958917337888,0,0.31423408186390245,0,0,0,0,0,0
E05009973,0.6,0.8127443525461798,0.4,0.5148921982662814,0,0,0,0,0,0.1152539745674477,0,0
E05009974,0,0.02220466218885813,0,0.06427665370458936,0,0.4227817172326311,0,0,0,0,0,0
E05009975,0,0,0,0,0.75,0.8204088254380273,0,0,0.25,0.6865692988148502,0,0
E05009976,0,0,0,0,0,0.3593167007685827,0,0,0,0,0,0
E05009977,0.16666666666666666,0.5645481002034741,0.3333333333333333,0.5313606805818033,0.16666666666666666,0.3149782940775134,0,0,0,0,0,0
E05009978,0.5,0.70058078300382165,0,0.2648355451235292,0,0,0,0,0,0.1640034907164996,0,0
E05009979,0,0,0,0,0,0.35746912305728656,0,0,0,0,0,0
E05009980,0,0,0,0.015191986644407325,0.3333333333333333,0.6689328705737632,0,0,0,0.37597091643968017,0,0
E05009981,0,0,0,0.15387289993482323,0.2,0.37526434292670574,0,0,0,0.28718199397788297,0,0
E05009982,0.2857142857142857,0.5739339464882943,0.42857142857142855,0.5849748613800386,0,0.006683737458193971,0,0,0,0.012496699524731557,0,0
E05009983,0.75,0.9645726362849484,0.75,0.7674676672521156,0,0.012238543828836004,0,0,0,0,0,0
E05009984,0,0,0,0,0,0.12188694716342947,0,0,0,0,0,0
E05009985,0,0,0,0,0,0.2444326008527386,0,0,0,0.12974098496487196,0,0
E05009986,0,0.051392138975925095,0,0,0,0.15180016261452423,0,0,0,0,0,0
E05009987,0.2,0.3477748221335529,0,0.46854402854307853,0,0.10949606265965756,0,0,0,0,0,0
E05009988,0,0.2368788298497439,0,0,0,0,0,0,0,0,0,0
E05009989,0,0,0,0,0.25,0.32959381976454716,0,0,0,0,0,0
E05009990,0.25,0.29360461070030447,0,0.18003827751196172,0,0.24182775119617222,0,0,0,0.035071770334928205,0,0
E05009991,0,0,0,0,0,0.08980032243979441,0,0,0,0,0,0
