msoa_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_Score,Housing_Proportion,Housing_Extent,Access_Score,Access_Proportion,Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
W02000039,17.005043238865966,0,0.029022566025519964,18.471067959746286,0,0.07196006096738514,19.122838409883137,0,0.044232040249264866,11.463199379492313,0,0,13.688045668247053,0,0.029022566025519964,19.007217640455664,0,0.09342880843831772,19.78303593120579,0,0.07196006096738514,19.486885874432343,0,0.058927945183306796,15.849341795489492,0,0.13431236343035957
W02000040,16.05484336613316,0,0,6.392632518759419,0,0,5.000019515623382,0,0,8.995682726178602,0,0,4.390337325610296,0,0,4.052596276537676,0,0,52.80725282066005,0.25,0.9309904939224678,73.4868347848907,1,1,7.653854936095484,0,0
W02000041,15.54066291503024,0,0,11.51058689174122,0,0,9.149770703778902,0,0,10.139338194387648,0,0,6.4611805769987205,0,0,8.128053462915794,0,0,33.90248907247848,0.16666666666666666,0.382294229992287,53.15754839963713,0.6666666666666666,0.6619226013393568,10.227361240919398,0,0
W02000042,21.856698510895622,0,0,24.177708427351018,0,0.025457330891817894,23.709452830385807,0,0.06608318073861881,23.46312525758526,0,0.025457330891817894,24.698947004078537,0,0.025457330891817894,17.623605293685845,0,0.07499592073535541,13.422705947844989,0,0,13.375088345825008,0,0,23.471298628994145,0,0
W02000043,23.423148008321988,0,0.24677568682701012,27.608776130822182,0,0.39156183958941326,23.406023130433653,0,0.18278605212840895,22.0806459423304,0,0.17975545939418333,28.94840813085277,0.25,0.39814783133742576,34.21154967284398,0.25,0.5347192311562845,21.677341215805736,0,0.19309650800040248,10.606495885707075,0,0,9.553991243758508,0,0
W02000044,14.931568042695561,0,0,18.065019320398232,0,0.07244100063728413,16.19496504743148,0,0,17.998803701509704,0,0.08440373468747785,16.55521902498424,0,0,8.24043677661772,0,0,7.128738817562945,0,0,11.365208885463964,0,0,6.874033300418989,0,0
W02000045,56.9814715808287,0.6666666666666666,0.7666457789285971,68.11262627537606,0.5,0.7735845566922657,69.80786412588796,0.6666666666666666,0.7215978291475043,57.528429736068404,0.5,0.6970636625130433,67.96423951281024,0.8333333333333334,0.8271268226161754,52.648433923278084,0.5,0.6528954821754901,39.4465019842998,0.3333333333333333,0.4919744157414411,21.744419548151683,0,0.19239732342500013,16.444576268052028,0,0
W02000047,51.987858853845594,0.6666666666666666,0.6851952770208901,65.4598325051226,0.6666666666666666,0.7158473158372771,52.35101410832515,0.6666666666666666,0.6851952770208901,45.722365014624884,0.3333333333333333,0.6675022706630336,67.54003360560763,0.6666666666666666,0.6851952770208901,46.23359546089192,0.6666666666666666,0.7456709211721402,40.95669713695005,0,0.7115918542951383,25.1889324681624,0,0.28337874659400547,36.79589273742452,0.3333333333333333,0.6172168841722835
W02000049,16.49255040856329,0,0,18.47942650300924,0,0.09236947465676815,12.810532154793808,0,0,16.545674165753002,0,0.0295223931402266,15.539189925085003,0,0,9.03405875520881,0,0,32.81896737918386,0.25,0.34751633086411743,20.537821516973825,0.25,0.2622420696027102,3.1734764859909146,0,0
W02000050,14.066758438545342,0,0,14.219568162181208,0,0,13.060706880518184,0,0,14.313871997599499,0,0,16.659908390803807,0,0,26.516459614840645,0,0.373660798633074,11.44259496583924,0,0,10.972779342227563,0,0,6.761740536397378,0,0
W02000051,13.444054692469214,0,0,11.71803103091418,0,0,14.449504501417909,0,0,14.050528100734143,0,0.015485074626865651,13.874432089968284,0,0,10.624576179354477,0,0,13.30805911746735,0,0,16.892614485981344,0,0.28713423016496464,9.738074613396456,0,0
W02000052,31.69503265984704,0.3333333333333333,0.33424776089362984,32.34889153124665,0.3333333333333333,0.27151051625239003,37.95348137991587,0.3333333333333333,0.5200613867364395,30.173545726902486,0.3333333333333333,0.39612559122471575,33.7238938494761,0.3333333333333333,0.3106440575626446,40.69024025240153,0,0.6931055650598772,36.065390749070744,0,0.5695048807487169,21.80129205836367,0,0.2947791083828117,4.128231335669598,0,0
W02000053,8.24744418316897,0,0,4.090340061257173,0,0,3.5526587889606804,0,0,4.662472035901169,0,0,6.684729695701381,0,0,3.3560388912274175,0,0,26.03613570271094,0.25,0.29436769394261425,27.162149723119022,0.25,0.29436769394261425,4.0796496215611056,0,0
W02000054,10.258213020217683,0,0,3.1774794483750615,0,0,4.537388509815819,0,0,2.702984112435855,0,0,2.5992736649413306,0,0,2.215700358464291,0,0,35.032906928118976,0.3333333333333333,0.35708449092989053,50.980886397509394,0.3333333333333333,0.9704772021572153,2.6291220155793433,0,0
W02000055,10.012626293994314,0,0,11.585104425738097,0,0,10.258650401636816,0,0,7.119588655056858,0,0,9.836584002034826,0,0,13.064956708813078,0,0,14.003354389253019,0,0,6.981819166032338,0,0,8.062113215592396,0,0
W02000056,15.866731857335857,0,0,6.763405833243898,0,0,4.644830824559318,0,0,11.484896250096877,0,0.0590867898222377,6.539133845775024,0,0,5.040155476488553,0,0,55.92060026304447,0.6666666666666666,0.8240382412986107,59.10601958368402,0.6666666666666666,0.9759757008415076,13.822249797410219,0,0.15258676492555892
W02000057,16.818762341971897,0,0,10.825915689616236,0,0,9.842809965486339,0,0,13.226255019560968,0,0,7.794037553057298,0,0,19.651247684571118,0,0.17679937548790006,36.67526027901639,0.4,0.3511319281811085,52.08561756724903,0.6,0.9317547968281359,9.849380024540828,0,0
W02000058,25.603692830881943,0,0.2313426380141574,24.12035885385047,0,0.13250414068846195,23.71742311644418,0,0.14453376375394283,26.023162421870115,0,0.17707166292158533,24.077874164016837,0,0.20523256427297942,19.737987742368208,0,0.24286535641569343,24.884188359340545,0,0.22673407812978025,47.72930610797755,0.3333333333333333,0.9097372113386292,6.454674972203447,0,0
W02000059,19.945692549231786,0,0.09629199180917591,22.57638263719423,0,0.2484456409161705,18.683884745984678,0,0.018679585398828278,25.85524674175334,0,0.29644023307480055,17.347921646197086,0,0.02805357241684652,27.636660001341447,0.3333333333333333,0.37359170797656605,10.747637563443742,0,0,24.167814062121977,0,0.277590664358056,1.9112379637174404,0,0
W02000060,28.067654221341083,0.16666666666666666,0.3271849524947484,31.98067866760893,0.16666666666666666,0.3630364817205958,27.609952719650313,0.16666666666666666,0.27562922777467286,37.628345093774264,0.3333333333333333,0.475612123956908,32.35304644914683,0.16666666666666666,0.3482515562065177,34.32757223558861,0.16666666666666666,0.2858178033880013,19.814283977769865,0,0,13.047047846311699,0,0,8.574135250979861,0,0.010188575613328438
W02000061,31.854856193548898,0,0.4289045384597891,32.000920620226125,0,0.40573542454725314,26.888878343558982,0,0.27502558426889634,41.05774128168947,0.25,0.6317407915583284,39.09075448071152,0.25,0.558936679882047,41.617459983583466,0.5,0.5002520524269048,31.110871065356474,0,0.32253462404390637,23.15007031096068,0,0.1524363804513444,14.275249314710214,0,0
W02000062,8.576085059411206,0,0,7.1326348633876995,0,0,5.821731644604251,0,0,10.133319579528255,0,0,9.939152480135244,0,0,10.613159585946063,0,0,10.060335257158268,0,0,13.764808761717116,0,0,4.104489840783126,0,0
W02000063,10.93702671723151,0,0,4.872799313768861,0,0,5.196894658178747,0,0,8.330750775776133,0,0,5.2385372149842215,0,0,5.651432438695882,0,0,28.779550077970907,0.2,0.32867259680265754,42.641526534606754,0.4,0.7086921260251219,4.166311451136094,0,0
W02000064,30.19923482999836,0,0.48028039154861607,32.07939463458284,0,0.44998879812497844,29.49192318962148,0,0.42987195395167677,40.225826131350686,0,0.7074333057594872,35.06512778057924,0.5,0.5320890635232483,37.795567853240016,0.25,0.4280882707751697,26.956965500576295,0,0.1769336159652569,11.270573612983627,0,0,17.166734929371316,0,0
W02000065,9.79856417603976,0,0,8.468812351712282,0,0,6.286275188189542,0,0,17.759050760603213,0,0,11.380611115098038,0,0,16.38230300096596,0,0.11997083190001145,12.334381230487747,0,0,3.316100521735022,0,0,6.8990851019252455,0,0
W02000066,31.451090676824695,0.3333333333333333,0.4067150097465887,29.519145754747655,0.16666666666666666,0.3845730994152047,25.035769130297282,0,0.29584613385315134,51.08306263802271,0.5,0.5629447693307342,30.607974008400987,0.16666666666666666,0.3963433398310591,40.770223761445926,0.3333333333333333,0.566612865497076,38.957988858590625,0,0.6565055230669264,14.877552632438519,0,0.08685640025990901,29.057177235815313,0.16666666666666666,0.2774521117608837
W02000067,5.896293852050256,0,0,3.86560811666446,0,0,3.727534356941017,0,0,8.30178058650316,0,0,6.9506295437318695,0,0,4.440410492756245,0,0,2.912156605848631,0,0,13.492931400820947,0,0,4.9158833463993385,0,0
W02000068,21.81723882228253,0,0.14840705285860228,18.18729252745507,0,0,13.004272443599929,0,0,35.707899199888566,0.3333333333333333,0.432448730561126,22.891369977117183,0,0.12998410836581026,22.94775880050629,0,0.2957906088009383,33.9438840845435,0.3333333333333333,0.41820585341859323,13.2830734162376,0,0,33.41031952802804,0,0.5897995573044761
W02000069,5.970168238846561,0,0,4.068371330157329,0,0,2.398663506498755,0,0,6.4846772427718635,0,0,4.958492415279645,0,0,9.292661977355744,0,0,3.85918941179972,0,0,17.64662358067818,0,0.1662919553786427,7.927063659432461,0,0
W02000070,4.367251748641425,0,0,4.314336899557968,0,0,3.0865194618176295,0,0,4.199532018096246,0,0,3.5823215916118882,0,0,9.643661357081708,0,0,2.9562304419901544,0,0,3.125803650064133,0,0,12.241621279665347,0,0
W02000071,5.250246167700861,0,0,3.874570266203082,0,0,5.667076499783731,0,0,9.213664556764297,0,0,6.808514782540117,0,0,4.102044458290949,0,0,4.205880094397834,0,0,2.218234861019156,0,0,2.371126163911577,0,0
W02000072,13.197516970139466,0,0.012719627110766164,11.724255914871781,0,0,7.038657662224027,0,0,23.502240872092564,0,0.2766797335753781,11.986042869093726,0,0,12.400386248737398,0,0,15.76981440718187,0,0.11172645435132444,9.082647508412148,0,0.018907553813301045,26.985695166507956,0,0.24434746576513758
W02000073,14.954584882362935,0,0.08932966615887737,15.724719456633212,0,0.10712967343776808,16.09810350875195,0,0.07581900518361,20.79821927803497,0.14285714285714285,0.14190197413914118,13.154857143564557,0,0.11899634495702854,25.057204821614246,0.14285714285714285,0.327243588077177,8.941061762476044,0,0,7.4859461479004255,0,0,8.825107625520992,0,0
W02000074,14.683486870194647,0,0.040680976474883924,16.31274642155679,0,0.1011426112357206,13.163642085510409,0,0.054116895310625426,21.485598943722994,0.16666666666666666,0.18252595065463462,16.268659220208622,0,0.061545041990506484,15.998991763630427,0,0.031738302644619465,10.250196314178195,0,0,10.148557536557284,0,0,4.361591565605451,0,0
W02000075,3.818222267821958,0,0,2.1647769597032087,0,0,1.2538022522928816,0,0,3.244143163307542,0,0,3.4794526760247595,0,0,4.2558643142001955,0,0,9.572080072584459,0,0,7.635590047402835,0,0,8.872781429399087,0,0
W02000076,11.0221439600756,0,0,7.1094780939133715,0,0,5.0863256871737965,0,0,8.94910023842615,0,0,8.50679410379392,0,0,4.670834028102771,0,0,22.59858714216815,0,0.20422737635048072,36.69189589944579,0,0.5213570649788313,6.510831739823783,0,0
W02000077,10.000497868484652,0,0,7.174550236768982,0,0,6.20462509104475,0,0,10.903057136009531,0,0,9.27032845727819,0,0,10.130479280586915,0,0,22.346686219790467,0,0.06263583028654023,18.727064440332793,0,0.17454468157469602,3.9320716934357027,0,0
W02000080,17.11300949305296,0,0.11074044925397605,15.109221917130842,0,0.10072372520085258,14.902404205376698,0,0.050640104935235276,23.166412975101807,0,0.2842603705525496,25.1302289204152,0.2,0.2693107066732251,25.894461490621808,0,0.14767502869322838,10.288107572222927,0,0,13.30616010468486,0,0,3.042259534643614,0,0
W02000081,24.5978629450481,0,0.3706688874083943,23.667344391877638,0,0.3089820119920053,24.587200638128774,0,0.25664890073284474,34.49648649889317,0.25,0.4541958694203864,35.43499327908186,0,0.5795141017099711,27.758462906639156,0.25,0.3733217854763491,14.496072878542279,0,0,12.20745670614059,0,0,4.274240398261435,0,0
W02000082,21.174604092172963,0,0.07761919943562992,25.16240248210852,0,0.14603177294957975,18.61418352171414,0,0.055616906682223015,31.72695853812476,0,0.3746548999124955,20.42469688024101,0,0.06661805305892644,37.06521617300425,0.25,0.4399234166095739,15.8236321566747,0,0,9.829864105153886,0,0,1.8874994391122566,0,0
W02000083,16.90898047310225,0,0.0893554434030281,17.510787438616,0,0.15921672674837778,14.112651917641752,0,0,23.429029998179946,0.2,0.2418428262436914,17.406614400147067,0,0.037003604902667624,30.727436824770407,0.2,0.3144472963229992,23.00706162393315,0,0.1400173035328046,8.531669308345643,0,0,1.2146873435476164,0,0
W02000084,4.497444871990084,0,0,3.622320143231977,0,0,5.2665745387954965,0,0,4.4121447934695315,0,0,4.236139827054328,0,0,12.80424358245528,0,0.17399080224833927,1.2177336972666803,0,0,2.2300081582714317,0,0,6.806248864284238,0,0
W02000085,12.14922959852961,0,0.060102335889261546,10.554304622802183,0,0.02279743775109919,12.419861821570255,0,0,9.923035578270097,0,0,14.78369744533765,0,0.1421731117932187,25.827673791644113,0.16666666666666666,0.17005060500835517,20.310056334097162,0.16666666666666666,0.22620705388781567,5.146974721911056,0,0,5.206965508738235,0,0
W02000086,20.66682897910997,0,0.030003955696202525,23.868869641364714,0,0.1759691455696202,19.471372022381328,0,0.07379351265822784,24.338183766402295,0,0,20.606323894497628,0,0.030003955696202525,46.7816490491258,0.3333333333333333,0.6463061084277149,13.543765055577532,0,0,11.56815264653461,0,0,3.794404658965585,0,0
W02000087,55.823099069025346,0.8,0.8889017460329158,68.96342179834056,0.8,0.8758739377501309,52.64790970706904,0.4,0.8149724717900337,82.24330642879288,0.8,0.9084434584570935,61.465790805284975,0.8,0.9605546915882339,76.73769494873407,0.8,0.9605546915882339,18.674365594850578,0,0,27.874231469494468,0,0.23973606821984236,8.063222599674695,0,0
W02000088,19.419478905298778,0,0.06959443244540436,14.59220410498848,0,0,13.444025815582192,0,0,20.660773268306937,0,0.13006959443244537,16.590161150741302,0,0,54.35950903964723,0.5,0.697414838391876,44.38721540424358,0.5,0.5552565268462734,18.071347658377732,0,0,4.765211940296976,0,0
W02000089,30.29587332155586,0.16666666666666666,0.3230081286148888,27.587326673334474,0,0.22583360388634366,26.414139906547863,0,0.24325721775308726,43.61869388496459,0.16666666666666666,0.6645265923547731,29.1532775730329,0,0.2890720632973798,62.50762185275873,0.6666666666666666,0.8760464389211547,34.61030579605838,0.3333333333333333,0.40721294325601526,19.705532357336303,0,0.013193968471555842,8.34572313726742,0,0.02172540673135888
W02000090,22.65513672082591,0,0.24371858141949948,22.413562406533963,0,0.26238638765588673,19.841895831207616,0,0.1877151627103379,30.724883394162738,0.25,0.42295957284515634,20.850180369917933,0,0.1877151627103379,18.718770608016413,0,0.05704051905562751,23.87985255885385,0,0.139317452877873,32.51312154340317,0,0.3753641568562579,1.421696254453466,0,0
W02000091,11.790873043427196,0,0,10.678140406070927,0,0,9.385379377286158,0,0,14.740407321350562,0,0,14.978264709053317,0,0,21.291189217640635,0,0.13428175444317622,18.585102859065383,0,0.15639808799677324,4.881820886190119,0,0,4.25606419601337,0,0
W02000092,26.309937347099158,0,0.18709893598700117,28.551462000559113,0,0.2809057962875605,25.086430333095745,0,0.10943946507326788,35.28722112984635,0,0.5468491437727909,28.71985176433063,0,0.2135401457121249,37.020064959950204,0,0.5171204259047105,22.097415622348844,0,0.19978547521171683,17.071146933598662,0,0.10767759133215025,3.1295055328743775,0,0
W02000093,14.079713290910819,0,0,11.379654149845631,0,0,10.4222910905046,0,0,10.702530172523765,0,0,15.268270246513808,0,0,25.631937881775766,0,0.23203481769158069,11.80768217771752,0,0,29.72490981296514,0.2,0.4285423268447261,8.281298990274031,0,0
W02000094,27.114219894265638,0.2,0.2688396738195456,30.462016378552295,0.2,0.23453366746567877,25.310768882754413,0.2,0.24315783739147387,36.7618765748078,0.2,0.39589005746005895,29.02322858457812,0.2,0.39704614008326544,23.87039231621072,0,0.23640226628895183,18.51736709656679,0,0.060848310031998705,24.559666723688167,0,0.1668053468821323,7.9671628750153625,0,0
W02000095,10.47716314954235,0,0,4.049649557504589,0,0,2.561467293400933,0,0,4.638514509154506,0,0,4.878143914849707,0,0,3.9648508210084246,0,0,17.66497467016278,0,0.18656813916844162,56.400980030505494,0.75,0.9224691788143443,11.33430102382097,0,0.023789125288020706
W02000096,18.263055491036717,0,0.009595803764270274,13.676525260790497,0,0,12.1933746281029,0,0,30.205619132875658,0.25,0.19191607528540575,12.396862276237272,0,0,10.933378814973002,0,0,24.84645151097038,0,0.15372610792640345,33.001283964228634,0.25,0.4679415872294126,17.946251039867324,0,0.009595803764270274
W02000097,15.67135420336614,0,0,8.48962461887172,0,0,5.94419512855829,0,0,8.21351401927723,0,0,4.085086630874563,0,0,3.356468646344379,0,0,38.76546842046369,0,0.5752759934613436,72.11553629519685,1,1,12.805980957813102,0,0.09392641709260025
W02000098,10.284168762008136,0,0,3.969194653402441,0,0,3.9712589417394626,0,0,4.166652933984052,0,0,3.631904547711147,0,0,3.7691544395960945,0,0,7.6689946733902365,0,0,53.91765577383564,0.3333333333333333,0.953419553766434,25.841979071165337,0.3333333333333333,0.3799387606526487
W02000099,22.336436819889965,0,0.17980864801408725,22.2446282616684,0,0.18104050088045393,18.392610332762825,0,0.03243396595578162,28.017115534495165,0.25,0.26902837018196046,14.534673966532937,0,0,26.506078068930854,0.25,0.3401408726276658,25.99571844539807,0,0.28501232635492074,38.897166968289966,0.25,0.6103603991391118,5.178523386536209,0,0
W02000100,15.95962738323637,0,0,9.832795526651406,0,0,9.93154971178986,0,0,9.726938261019233,0,0,11.19855191369051,0,0,5.212706614018757,0,0,25.695858977250992,0,0.3181432957692275,61.52229739673503,0.6666666666666666,0.6426641233508187,7.166841768980448,0,0
W02000101,10.729439386577587,0,0,3.5861780812624726,0,0,2.3259830160854733,0,0,9.19979530285253,0,0,3.583204150519259,0,0,1.7328673273510637,0,0,23.72785328346295,0,0.13752413406958333,54.72095386138665,0.75,0.764490095377843,7.6724699494968815,0,0
W02000102,14.053517723685152,0,0,7.032591397568385,0,0,5.201796753679623,0,0,8.499912265544479,0,0,3.904432625561555,0,0,1.604732928386892,0,0,24.317113925334198,0,0.15778474891081987,67.8285728990649,1,1,20.420156119483007,0,0.2610698359168371
W02000103,13.17692853958289,0,0,4.75078558053479,0,0,3.0454569704105428,0,0,9.995565859675187,0,0,4.896862481504259,0,0,3.05461889463525,0,0,27.207423233067097,0,0.29745856921323544,65.02507892868476,1,1,15.361762408803692,0,0
W02000104,18.430975682265398,0,0.1741955056942582,13.614490898565785,0,0.03238810909893242,15.887459353061917,0,0.12692637349581629,16.667347536889874,0,0.22146463789270013,12.45863678328362,0,0,36.17443184175588,0.3333333333333333,0.3326346339890358,14.5794226839584,0,0,38.88734710098517,0,0.6290678728423768,20.406131290970652,0,0
W02000105,32.961704174205174,0,0.4784671838959949,37.95898375106175,0,0.5982847557139861,33.402899406328686,0,0.4235547284546027,42.68604099951594,0,0.7623851960578737,37.39046987087051,0,0.559965401551688,39.14675467198805,0,0.6074187460683581,9.455411066385059,0,0,26.14634355558765,0,0.1529508282658838,8.872455895741833,0,0
W02000106,11.19020369267856,0,0,7.096096054191019,0,0,7.2314431623726545,0,0,7.545049965017841,0,0,2.6680780454533988,0,0,5.396748356809904,0,0,14.493004313186711,0,0,47.36189247254829,0.5,0.5678252845278375,11.221787900192863,0,0
W02000107,13.671399557050233,0,0,8.923957104079753,0,0,7.615884763942413,0,0,9.853783400895184,0,0,6.4967215081501815,0,0,8.245008124359192,0,0,23.42271227396116,0.14285714285714285,0.29702172313227393,51.82422424647229,0.42857142857142855,0.5812739513205593,8.88667508400145,0,0
W02000108,15.948843778308376,0,0,10.78365240760025,0,0,11.781196160205214,0,0.04034394430335405,12.56273678849501,0,0,9.91146463328314,0,0,5.218419419094426,0,0,12.01594783191861,0,0.049110035905070494,62.987971623548255,0.6,0.8689545202440376,6.764795343115086,0,0
W02000109,24.618933085947585,0,0.11567921854913625,25.374138065656975,0,0.1435451483048859,33.39339954279551,0.3333333333333333,0.33145883964680817,21.939713978245674,0,0.05697610044008215,19.912060414904616,0,0.021508196413658493,28.197927151724016,0.3333333333333333,0.22089499019433054,9.770312702660725,0,0,28.964216664154037,0.3333333333333333,0.385451952219647,12.829317587499553,0,0
W02000110,13.973289833315349,0,0,7.330998997211029,0,0,7.91939878694784,0,0,9.242419867954267,0,0,3.533261372577941,0,0,9.534702154409654,0,0,29.423578983483633,0,0.39718002973357763,56.0682158130444,0.6,0.6854655507397998,13.021342334127333,0,0
W02000111,10.626329009933318,0,0,5.3927992631834645,0,0,5.224237817480537,0,0,4.882521777503117,0,0,4.312342697884512,0,0,6.29081673342385,0,0,17.65041400322592,0,0.037654512029809906,51.01305288508397,0.6,0.7974597200987887,6.176025878391038,0,0
W02000113,14.173234348529881,0,0.031400062656641595,11.135286717655,0,0.01591510025062656,12.33706658688881,0,0.06236998746867168,13.736993056054999,0,0.06236998746867168,11.397154973119761,0,0.04688502506265663,20.706630705430715,0.2,0.19476190476190477,19.520512824393453,0.2,0.19476190476190477,21.698230497703097,0,0.10108239348370926,16.099477307186785,0,0.0764442355889724
W02000114,9.603603132391209,0,0,3.0173822603790033,0,0,3.3483413641683186,0,0,1.9421691365568003,0,0,1.4584189302111161,0,0,5.250729497066638,0,0,25.445927125585236,0,0.09563142021361025,53.43520539643832,0.5,0.830861621956658,6.5041100352767485,0,0
W02000116,11.62472377896613,0,0,8.195446565127822,0,0,7.211537131352823,0,0,6.514643314694759,0,0,6.731307278204838,0,0,7.223891911878225,0,0,17.56485584067984,0,0.10568017826825125,42.08300778674194,0.5,0.6857703735144313,10.288118515631451,0,0
W02000117,12.872123118832711,0,0,3.4694179793551787,0,0,4.718027652200679,0,0,5.537906440903339,0,0,9.73560954521347,0,0,37.766647089142054,0.5,0.38936049801924166,44.27357644250934,0.5,0.5152768593810503,27.688571341575553,0,0.2000345515741816,21.577938173049233,0.25,0.24561403508771928
W02000118,17.35386471801464,0,0.028069389071064016,16.53888990698043,0,0.08590632789953365,15.700554915274767,0,0.11993284421272812,14.182162392389213,0,0.060646630021939645,16.659036877148214,0,0.060646630021939645,17.872400130079484,0,0.15493799492006574,18.857329351881965,0,0.10043682716428003,30.756259942317346,0,0.3440381545526748,9.751390684053787,0,0.07735772645419015
W02000120,16.9441948493927,0,0,11.295693266409469,0,0,10.343071278239819,0,0,6.389761013063689,0,0,9.268667798603778,0,0,6.678167848410033,0,0,46.690889835762995,0.2,0.6549142335901753,55.912800559631954,0.8,0.812455967310131,14.104984059469635,0,0
W02000122,16.724696979822,0,0,12.212563796244485,0,0,9.730061800028603,0,0,10.766645660062377,0,0,3.263342058084436,0,0,5.922145612662407,0,0,35.203809930095844,0.25,0.5372724943348787,65.9820320313948,0.75,0.8498402555910544,10.838209343995285,0,0
W02000123,19.112866167209756,0,0,13.096303962775082,0,0,13.402549300056412,0,0,13.280794336838529,0,0.009104694892636163,8.7734283163193,0,0,15.252705584461724,0,0.16423025597476648,49.6229761101662,0.8,0.8179061021472764,54.81724504345566,0.6,0.7317663472036879,7.796497690716244,0,0
W02000124,23.635866302218968,0.14285714285714285,0.21240144176616352,26.942404429116355,0.14285714285714285,0.21868664113539085,29.664543425247352,0.2857142857142857,0.26931741383194413,12.876984314729219,0,0,14.516085522216603,0,0.07155090643933555,18.261482152477246,0.14285714285714285,0.22497184050461816,30.82547783366389,0.14285714285714285,0.4618006070594372,38.660289450398736,0.2857142857142857,0.5483059840409764,5.305212767900316,0,0
W02000125,18.578799367457375,0,0,15.632337721361028,0,0,15.362340164477402,0,0,11.09666188217023,0,0,9.244821499955615,0,0,5.116876054005818,0,0,27.13384498123681,0.2,0.21563848728723023,65.42618958149255,0.8,0.9728936685421267,2.437648673250474,0,0
W02000126,16.192031922661016,0,0,10.520554676926174,0,0,8.536287119370659,0,0,9.132340327613917,0,0,6.308146203590723,0,0,3.9271175730678203,0,0,41.58132974255622,0.4,0.564360742902824,62.11524501390086,1,1,9.124073774881433,0,0
W02000127,17.16075412763785,0,0,16.323983383684308,0,0,15.547637443216018,0,0,20.708498358030297,0,0.029838203871626133,7.676360603900626,0,0,9.542220759377702,0,0,23.47823366374591,0.16666666666666666,0.1607705514037568,37.879699295041604,0.3333333333333333,0.37247525752373256,3.7959272320866497,0,0
W02000128,13.993875624354116,0,0,9.099564360069454,0,0,8.461366353584847,0,0,10.527416293166535,0,0,5.106687809036043,0,0,4.1857583247895285,0,0,24.855098556232573,0,0.10799858762929421,56.29392872377006,0.75,0.95522092524128,6.241834546842935,0,0
W02000129,13.437980945229702,0,0,6.670718271494379,0,0,5.381745273095906,0,0,6.229403036798057,0,0,4.556986550112006,0,0,2.3384887207950036,0,0,24.20460801178279,0.25,0.23775156141568354,71.9508235833921,1,1,4.488904017976267,0,0
W02000130,29.1674043683474,0.25,0.36808053889999254,32.05833097576794,0.25,0.3197127840698793,29.708785240698592,0.25,0.4809386335035901,33.07422604570886,0.25,0.2220815752461322,28.529260359362304,0.25,0.27134502923976606,45.87644528315753,0.25,0.6203194166851728,16.51924670685823,0,0.01701828410689168,25.09707784141772,0,0.2755244651713672,14.17961565762377,0,0
W02000131,18.04374365680744,0,0.030704207729504145,20.259200776442455,0,0.09045293628421491,15.04620077362159,0,0,28.846153416864777,0,0.31773141776269787,16.02969687857167,0,0,20.989072582661166,0,0.1250763603176589,7.165170010181653,0,0,17.829675124171164,0,0.12032730056157032,9.99312525185037,0,0
W02000132,12.559177782134315,0,0,8.740738931273139,0,0,8.270413681865396,0,0,6.533756111885476,0,0,8.451296075452417,0,0,5.238126448850553,0,0,19.333003510457946,0,0.07745963788983518,44.83421185803449,0.5,0.6342438422890754,10.713323762025174,0,0
W02000133,14.175042091498982,0,0,8.450574977468,0,0,8.250289039370617,0,0,14.321114719946404,0,0.0337373521133855,7.826971164628903,0,0,6.688782359834669,0,0,7.899740833050725,0,0,58.776023802733576,0.8,0.8921682271236171,11.13653831947422,0,0
W02000134,13.186413707750633,0,0,12.46573824310955,0,0,12.018960713761334,0,0,15.720694710238782,0,0,10.486582788626352,0,0,5.627328526021748,0,0,8.578170251545686,0,0,27.778928868963632,0.25,0.37036733087032886,7.323280572352244,0,0
W02000135,26.35103314623996,0,0.2247956192033377,28.281800315764592,0,0.20986454486510867,31.41121728425683,0.3333333333333333,0.3152115693626138,36.83909721533744,0,0.5491444196994896,18.352673112732994,0,0,36.83189106912962,0.3333333333333333,0.5717454120034955,8.534089824494778,0,0,20.38200189257097,0,0.20986454486510867,16.620273375194163,0,0
W02000136,14.722404830310808,0,0,12.709505662859902,0,0,10.91491912494396,0,0,13.524796467310688,0,0,11.53925738554615,0,0,4.409627455059689,0,0,13.322658330089475,0,0.06488078271969068,35.47744140578243,0.3333333333333333,0.4855638035517331,23.997193418650813,0,0.16862057427533986
W02000137,29.292837900032723,0,0.36632474510884533,33.403791142520944,0.2,0.435029278038027,32.52313032424477,0,0.4270835629650041,44.442268112837695,0.2,0.6047216864149904,21.972005821489528,0,0.08357743179939373,22.354962050049476,0,0.15827052907136951,17.079567311920812,0,0.044581496279966916,21.470054785739528,0,0.14351577569578394,16.217469454156806,0,0
W02000138,35.067823899131916,0.3333333333333333,0.4506210689683339,35.80395835025867,0.16666666666666666,0.44873989163285866,40.89392477479979,0.3333333333333333,0.4127851444441419,48.83534533365442,0.5,0.6217689982846407,28.56345533297982,0,0.27972853758815036,36.31444437845628,0.3333333333333333,0.5178514444414191,26.85746342960476,0.16666666666666666,0.25468538132708907,24.00640425582928,0,0.21650257303890866,19.528757647501294,0,0.0738679990197947
