lad_code,Children_and_young_people_Proportion,Children_and_young_people_Extent,Adult_skills_Proportion,Adult_skills_Extent,Geographical_barriers_Proportion,Geographical_barriers_Extent,Wider_barriers_Proportion,Wider_barriers_Extent,Indoors_Proportion,Indoors_Extent,Outdoors_Proportion,Outdoors_Extent
E09000017,0,0.05071982292112587,0.006211180124223602,0.1070900259979264,0.031055900621118012,0.0850745787070156,0.3167701863354037,0.6626974199760216,0,0.013465517903440739,0.11180124223602485,0.4248005178252193
E09000018,0,0.0157920361170456,0.007042253521126761,0.10936797742526352,0,0.036606450484398735,0.6549295774647887,0.9344759211451363,0.028169014084507043,0.07465776681307161,0.5070422535211268,0.9041349058558219
E09000019,0,0.021451797406861303,0,0.023947686435232807,0,0,0.6666666666666666,0.9476119920593948,0.008130081300813009,0.04606421472317445,0.991869918699187,0.9996090166537295
E09000020,0,0,0,0.009395272320938165,0,0,0.941747572815534,0.9946726410639087,0.009708737864077669,0.09481859928560783,1,1
E09000021,0,0.0014498227457706019,0,0.011678322600550637,0,0.046209728296056116,0.09183673469387756,0.47843086379655586,0.02040816326530612,0.08346732826857627,0.030612244897959183,0.46411834000854446
E09000022,0,0.01428664116895836,0,0.00873245250839393,0,0,0.5674157303370787,0.9176002934072991,0.05056179775280899,0.22308617112520218,1,1
E09000023,0,0.040510949100451894,0,0.04874008493516748,0,0.005838619256693286,0.8402366863905325,0.9768622320039978,0.047337278106508875,0.23727624589628402,0.7514792899408284,0.9684169937418164
E09000024,0,0.003416995989354347,0,0.031321826523923964,0,0.02241344019870519,0.056451612903225805,0.4331669023991046,0.016129032258064516,0.08451791119339386,0.29838709677419356,0.8434303477724242
E09000025,0,0,0.006097560975609756,0.16565054362100326,0,0.006545827042401842,1,1,0.018292682926829267,0.10567435237710339,0.75,0.9660862339966686
E09000026,0,0.0016818086743671011,0,0.022300575271453783,0,0.023949684416863695,0.3167701863354037,0.724318406495953,0,0.030139275967771793,0.2360248447204969,0.7329117314109096
E09000027,0,0.0033034365446285544,0,0,0,0.020476128117784723,0,0.14042295537632482,0,0.04337280620417334,0.2608695652173913,0.7772923356639109
E09000028,0,0.012900977194472722,0,0.019917081979152405,0,8.085411431533755e-4,0.7831325301204819,0.9420221437803123,0.018072289156626505,0.12105459395390568,0.9156626506024096,0.9912216995668782
E09000029,0,0.03313445845062448,0.008264462809917356,0.06372873947012926,0,0.061626544095767496,0.06611570247933884,0.3519665940756228,0,0.0847326946725898,0.008264462809917356,0.11976866542199795
E09000030,0,0.004362666880659863,0.10416666666666667,0.26336283919772613,0,0.0012877207790021085,0.8263888888888888,0.977506872979036,0.027777777777777776,0.07513180822579339,0.8472222222222222,0.9318462716820367
E09000031,0,0.005737602593476755,0.006944444444444444,0.10559915523779206,0,0.01844874210271588,0.8472222222222222,0.9561594295191151,0.006944444444444444,0.12905101921170953,0.7152777777777778,0.9470357293346419
E09000032,0,0.00514744590904191,0,0.0014068263055710957,0,0.005155534770300275,0.39106145251396646,0.7700049424593076,0.027932960893854747,0.06309823525809162,0.8659217877094972,0.981191722024467
E09000033,0,0.004185838577211531,0,0.03350415320459714,0,0,0.234375,0.7482718140800589,0.0390625,0.13382510928293018,0.984375,0.9983000703310911
