iz_code,Proportion,Extent,Income_Proportion,Income_Extent,Employment_Proportion,Employment_Extent,Education_Proportion,Education_Extent,Health_Proportion,Health_Extent,Crime_Proportion,Crime_Extent,Housing_Proportion,Housing_Extent,Access_Proportion,Access_Extent
S02001531,0,0.0499222069796232,0,0.08849750727741153,0,0.2870679559674774,0,0,0,0.29910830795998256,0,0,0,0.13757988423060186,0,0.08606082912303005
S02001532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48807030665669404
S02001533,0.2,0.1957069628363947,0.2,0.26836821870995303,0.2,0.18475010679196924,0,0,0.2,0.26836821870995303,0,0.14925863890824884,0,0,0,0.19651689561366034
S02001534,0,0.15303382696091136,0,0.15595746465555366,0,0.10338689014625811,0,0.37687016730467143,0,0.05211227866827309,0,0,0,0.10087045707575223,0,0.3090229376687153
S02001535,0,0.04050878720527917,0,0.04826260797836995,0,0.08014630066677358,0,0,0,0,0,0.1575773892720482,0,0.07021515477854408,0,0.4031230667002726
S02001536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956860679013448,0,0.19732287964566994
S02001537,0,0.15997457672959373,0,0.1693801049386055,0,0.25147887704873695,0,0.09660247741656297,0,0,0.16666666666666666,0.5018331800724833,0.16666666666666666,0.41926218423757233,0,0
S02001538,0,0.2258651954588915,0,0.337258629974393,0,0.21017792968535345,0,0.1029937026738908,0,0.08981272873141298,0.16666666666666666,0.2581623457265004,0,0.20158257410073518,0,0.18451605103801472
S02001539,0,0.3284210526315789,0,0.3471275646743978,0,0.3316324710080285,0,0.42460303300624436,0,0,0,0.12321141837644954,0,0.5117127564674397,0,0
S02001540,0.14285714285714285,0.3452983632749363,0.14285714285714285,0.314480650974418,0,0.3632373158452078,0.5714285714285714,0.5845268173964739,0,0.05349499321901647,0.14285714285714285,0.27890463893585,0.14285714285714285,0.32592518624482136,0,0
S02001541,0,0.0697202565236621,0,0.078687527642636,0,0.11170880632954934,0.16666666666666666,0.34314954051796154,0,0.06066268612708239,0,0.17085729028453486,0,0.1049640031451177,0,0
S02001542,0,0,0,0,0,0.041086647070785486,0,0,0,0.01197012552455955,0,0.022752944003845227,0,0,0,0.04525585565599984
S02001543,0.125,0.22199548233407596,0.125,0.23787052955370702,0,0.28359378011456055,0,0.23226430658453662,0,0.005024168741760649,0.125,0.26694702921064195,0,0.14486828613940006,0,0.12405001811691965
S02001544,0,0.11925469909207685,0,0.140386850406774,0,0.18650480176865872,0,0.1393408600365266,0,0.05298635930686752,0,0.21840925574770395,0,0.12029806793257423,0,0.049425448063126425
S02001545,0,0,0,0,0,0,0,0.06243438785643352,0,0,0,0,0,0.015970350404312647,0,0.2873492693999149
S02001546,0,0,0,0,0,0,0,0.01829490626496261,0,0,0,0,0,0,0,0.3527462156090015
S02001547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.9268096514745308
S02001548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13175342989626654
S02001549,0,0.08336326476647969,0,0.12444498308782212,0,0.1408696274913786,0,0.1135727113471348,0,0,0.16666666666666666,0.2574049998347344,0,0.06556526337824882,0,0.042661106397981555
S02001550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5688970781470243
S02001551,0,0,0,0,0,0,0,0.018510534450500278,0,0,0,0,0,0.09055153339298785,0,0.08223379158870896
S02001552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4186509093355459
S02001553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.7892298945826668
S02001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3321590963710646
S02001555,0,0,0,0,0,0,0,0.0819961833354035,0,0,0,0.006629478652649638,0,0,0,0.07078331959484636
S02001556,0,0.06310553125890178,0,0.09164572127549052,0,0.11679862263107624,0,0,0,0.09699475527404948,0,0.23296511335645703,0,0.09735375927880828,0.125,0.1346704871060172
S02001557,0,0,0,0,0,0,0,0,0,0.007276595744680842,0,0.07257633445315415,0,0,0,0.19225382605449792
S02001558,0.2222222222222222,0.5601527572382311,0.2222222222222222,0.5714552541822315,0.3333333333333333,0.6099903404768213,0,0.3317272595163399,0.3333333333333333,0.6384705470025559,0.1111111111111111,0.5185424377901062,0,0.2472628501577152,0,0
S02001559,0,0,0,0.03739153452817517,0,0.14661174526109186,0,0,0,0.06450144620629099,0,0.06186599349207168,0,0,0,0.08761492174990958
S02001560,0,0.2636169351779255,0,0.3496522420900882,0,0.25100660107741724,0,0.1439920078909431,0,0.33717279142112844,0,0.10811856647866662,0,0.4584473557753104,0,0
S02001561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21025867678293003
S02001562,0,0,0,0,0,0,0,0,0,0.020540148117600555,0,0,0,0,0,0.18705388593913772
S02001563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.2859124446630595
S02001565,0,0,0,0,0,0,0,0,0,0,0,0.058758751989679656,0,0,0.14285714285714285,0.36831545655996084
S02001566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001567,0,0,0,0.039658777817025766,0,0.029879901095019406,0,0,0,0.029879901095019406,0,0.06899540798304485,0,0,0,0.0362585658777817
S02001568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001569,0,0,0,0,0,0,0,0,0,0,0,0.01486149584487534,0,0,0,0
S02001570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639581284649479
S02001571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031511401707554294
S02001573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001574,0,0,0,0,0,0,0,0,0,0,0,0.21173724621322965,0,0.045063612167830204,0,0
S02001575,0,0.04225380970674861,0,0.07351005250352156,0,0.1568600332949161,0,0,0,0.04225380970674861,0,0.21934370598027916,0,0,0,0
S02001576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4016449595552863
S02001577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5480433928754397
S02001578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11930917327293318
S02001579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057871045341886564
S02001580,0,0,0,0,0,0,0,0,0,0,0,0.021552010818959768,0,0,0,0.14659357956812838
S02001581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09937453470796577
S02001582,0.4,0.606468200270636,0.4,0.7102556797948864,0.4,0.5625368563492629,0.2,0.49891745602165083,0.2,0.49068299978633995,0.4,0.5302955629940888,0.6,0.8382323196353535,0,0
S02001583,0.2,0.645956861203168,0.4,0.6707627927877323,0.2,0.6810812784362187,0,0.6764764365556366,0.2,0.5349924170083694,0.2,0.5082351289108576,0,0.5995804077964387,0,0
S02001584,1,1,1,1,1,1,0.6,0.949456670874266,0.8,0.9763686131386861,0.8,0.8772151638219636,0,0.6287395038691619,0,0
S02001585,0,0,0,0,0,0,0,0.09809798414571318,0,0,0,0.23917288484868626,0,0.24819354195403248,0,0
S02001586,0,0.3763880100145816,0,0.4908720114452361,0,0.2290849313560954,0.2,0.6055279665446942,0.2,0.4360978897845764,0.2,0.4955656587888959,0,0.6653437697746719,0,0
S02001587,0,0.34092111900737204,0,0.28390342764596027,0,0.3327555689290487,0.125,0.4066504119724231,0,0.3251657182303328,0.625,0.7586629260219659,0,0.44295797084775157,0,0
S02001588,0,0.06455412794491572,0,0.06491078058549535,0,0.06455412794491572,0,0.35155318287167253,0,0,0.2,0.41490403006232984,0,0.03245539029274768,0,0.05171463288404851
S02001589,0,0,0,0,0,0,0,0.06159380020410017,0,0,0.16666666666666666,0.44812369279890063,0.5,0.6155919410736479,0,0
S02001590,0,0.06176205811654863,0,0,0,0.06176205811654863,0.2,0.33145365618242395,0,0.017993670474899994,0.4,0.39199435725621584,0.8,0.9418101328086571,0,0
S02001591,0,0.08629210526315788,0,0.07482894736842104,0,0.09775526315789473,0,0.023244736842105256,0.2,0.121,0,0.1593486842105263,0.8,0.8826855263157894,0,0
S02001592,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.24101971270803565,0,0
S02001593,0,0,0,0,0,0,0,0,0,0,0,0.061108324204793237,0,0,0,0
S02001594,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24803475382705834,0,0.06052522701043048
S02001595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3550906546678408
S02001596,0,0.23082218777097505,0,0.27064666158656747,0,0.21944714507186588,0,0.09658275744278316,0,0.1179139185957905,0.2,0.43961426281630184,0.2,0.2503810074362141,0,0.10724833801928685
S02001597,0.25,0.336682765582629,0.25,0.3520783436590724,0.25,0.40446645949209237,0,0.10231883771105084,0,0.12772213534965657,0.25,0.40956532926901684,0.25,0.40346192672354064,0,0
S02001598,0,0,0,0,0,0,0,0,0,0,0.125,0.05217732444095724,0,0,0,0.12701781916541058
S02001599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6241598467699807
S02001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3279726832592676
S02001601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40699953385880155
S02001602,0,0.6163706269545265,0,0.5925070207921757,0,0.4881625457348133,0.3333333333333333,0.8092616872934735,0,0.528092027746525,0.16666666666666666,0.5587474198035064,0.3333333333333333,0.7062261359508855,0,0
S02001603,0.2,0.4117570619931421,0.2,0.3635069123169869,0.2,0.40197232351820605,0,0.5800046263538888,0.2,0.4079974691122843,0,0.30838254503891577,0,0.6945068851031404,0,0
S02001604,0,0.3014595882294855,0,0.29374999999999996,0,0.23618359336427366,0,0.39284153747407913,0,0.36610731213587433,0.2,0.5658265034067345,0.2,0.4213914535400414,0,0
S02001605,0.25,0.49789283564118003,0.25,0.4897881745302449,0.25,0.4699451820399886,0.5,0.600059412528914,0.25,0.48391900884058425,0.5,0.603868943882886,0.5,0.5126429861529199,0,0
S02001606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001607,0,0,0,0,0,0,0,0,0,0,0,0.13128013396079335,0,0,0,0.07250050524006119
S02001608,0,0.1529178117708063,0,0.1977148042520093,0,0.18483899403681614,0,0.19839668135856883,0,0.11222971221156339,0,0.09906403940886696,0.16666666666666666,0.5485003889032927,0,0
S02001609,0,0,0,0,0,0,0,0,0,0,0,0.16918195531182886,0,0.012894476767946972,0,0.06907160956181219
S02001610,0,0.12772785622593066,0,0.13928112965340178,0,0.16238767650834404,0,0,0,0.19704749679075736,0,0.12772785622593066,0.25,0.6432629677173964,0,0
S02001611,0,0,0,0,0,0,0,0,0,0,0,0.0776120005490025,0.4,0.7709916761531072,0,0
S02001612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14765865244015913,0,0
S02001613,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.940841083923682,0,0
S02001614,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.944178093883357,0,0
S02001615,0,0,0,0,0,0,0,0,0,0,0,0.056147221077188884,0.125,0.20951551934326734,0,0
S02001616,0,0,0,0,0,0.06617574194853125,0,0,0,0,0,0.14838515597350724,0,0.1284913291875221,0,0
S02001617,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.7528849447162039,0,0
S02001618,0,0,0,0,0,0,0,0.030545622079375175,0,0,0,0.08492354270419691,0.8333333333333334,0.9762592966367566,0,0
S02001619,0,0.024240991700808897,0,0.01469757852715621,0,0.06714203172602162,0,0.08538843365899779,0,0,0.125,0.319218799243618,0.875,0.9525705168610148,0,0
S02001620,0,0,0,0,0,0,0,0.029095389611454612,0,0,0.42857142857142855,0.7287017598530449,1,1,0,0
S02001621,0,0,0,0,0,0,0,0,0,0,0.25,0.5750385025470915,1,1,0,0
S02001622,0,0.16376297298785908,0,0.03323602772816326,0,0.1528857275495511,0,0.18582708452998242,0,0.21814920017939898,1,1,0.8333333333333334,0.9704109653712694,0,0
S02001623,0,0.04901130190228309,0,0.012506332209548094,0,0.030758817055915592,0.16666666666666666,0.5524193407514805,0,0,0.5,0.6588811058512527,1,1,0,0
S02001624,0,0,0,0,0,0,0,0.031528510246699455,0,0.1856271900329168,0,0.12413106572753331,1,1,0,0
S02001625,0,0,0,0,0,0,0,0,0,0,0,0.19643922680953876,0.8,0.9121756487025948,0,0
S02001626,0,0,0,0.01660824374586029,0,0,0,0.024687929892495016,0,0,0,0.10223111020532936,0.14285714285714285,0.26473684210526316,0,0.03397106027411218
S02001627,0.2,0.6027145632584522,0.2,0.43731804469437363,0.2,0.41135176561325404,0.2,0.8205151861289283,0.2,0.6763460543400794,0.6,0.8155527243261185,0.2,0.6537372228568081,0,0
S02001628,0.8333333333333334,0.992396798652064,0.8333333333333334,0.992396798652064,0.6666666666666666,0.9308118653837627,1,1,0.5,0.9241697335166053,0.3333333333333333,0.6708952245820954,0.3333333333333333,0.7762781004744379,0,0
S02001629,0.4,0.7837128902645066,0.4,0.7231319125977879,0.4,0.823810571749038,0.8,0.9100364885777973,0.4,0.6121796601025088,0,0.5408792753396845,0,0.6366383655388809,0,0
S02001630,0,0,0,0,0,0,0,0.11380732391640866,0,0,0,0.2022554663312693,0,0.2911583301083591,0,0.11865385545665633
S02001631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001632,0,0,0,0.02720654215671025,0,0.047331929505509615,0,0.027162871944580697,0,0,0,0.3024323709934076,0.5,0.758682595326689,0,0
S02001633,0,0,0,0,0,0,0,0,0,0,0,0.11981680014328476,0,0,0,0
S02001634,0,0,0,0,0,0,0,0,0,0,0,0.15531667455694376,0,0,0,0
S02001635,0,0.20181909089572206,0,0.20827781944383167,0,0.08479434125968734,0,0.41887472243055246,0,0.02878340024411405,0.25,0.30431170129851026,0.25,0.5274356259466773,0,0
S02001636,0,0,0,0,0,0,0,0,0,0,0,0.10295868862099379,0,0,0,0
S02001637,0.2,0.320753843165962,0.2,0.34995742265114954,0.2,0.3149453964175269,0.2,0.41942946352540444,0.2,0.23539970419947115,0,0.20561423427999462,0.2,0.4432541046058234,0,0
S02001638,0.5,0.7963574695759139,0.3333333333333333,0.7135651415809776,0.6666666666666666,0.8274222827320172,0.6666666666666666,0.8274222827320172,0.3333333333333333,0.7908465001851122,0.16666666666666666,0.6055909856329045,0.16666666666666666,0.802125804640942,0,0
S02001639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12045560814278382,0,0
S02001640,0,0,0,0,0,0,0,0,0,0.08285141029369,0,0.21967025298051757,0.75,0.7332596685082873,0,0.10957894736842104
S02001641,0,0.3399844690538663,0,0.2817723607038123,0.16666666666666666,0.3726732520450686,0,0.26854115218397895,0.16666666666666666,0.40986649174255285,0,0.5732891842876987,0.6666666666666666,0.8552332535885167,0,0
S02001642,0,0.019869663264916095,0,0,0,0.05853495394259066,0,0.06456541680999883,0,0.04886863127317202,0,0.18524012919007754,0.8571428571428571,0.849128540305011,0,0
S02001643,0.14285714285714285,0.2566682372897328,0.14285714285714285,0.2600607831126608,0.14285714285714285,0.27150214390048527,0.14285714285714285,0.21192856806295055,0.14285714285714285,0.26354662394571926,0.7142857142857143,0.9527347688828157,1,1,0,0
S02001644,0,0.025579590832528993,0,0.04477138098752814,0,0.008682980374344706,0,0.017961165048543663,0,0.10069030450992636,0.16666666666666666,0.40434764094702774,1,1,0,0
S02001645,0,0,0,0,0,0,0,0.18027034052508448,0,0,0,0.20143652606952783,1,1,0,0
S02001646,0,0,0,0.013850222717149203,0,0,0,0.05321401359746804,0,0.04428261634040556,0,0.1740219493611534,1,1,0,0
S02001647,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.27377232834737014,0.42857142857142855,0.7936187642250502,0,0
S02001648,0,0,0,0,0,0.07131976333451076,0.25,0.17980984340044742,0,0,0,0.15633536441775575,1,1,0,0
S02001649,0,0.05603483411678394,0,0.014584408879710874,0,0.1113020677662147,0,0,0,0.1113020677662147,0,0.2590705920712985,0.5,0.7631816699725565,0,0
S02001650,0,0,0,0,0,0,0,0,0,0,0,0.14912075750122972,0,0,0,0
S02001651,0,0,0,0,0,0,0,0,0,0,0,0.027767905731833263,0.16666666666666666,0.1628313768172277,0,0
S02001652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001653,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.9404474710520278,0,0
S02001654,0,0,0,0,0,0,0,0,0,0,0,0.058651633188905324,0.2,0.5384293725485959,0,0
S02001655,0,0,0,0,0,0,0,0,0,0,0.25,0.4889689599173248,0,0.01584852734922859,0,0
S02001656,0,0,0,0,0,0,0,0,0,0,0,0.05105852954414937,0.25,0.43832668518834683,0,0
S02001657,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4430692588878465,0,0
S02001658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41370597035223716,0,0
S02001659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001660,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.19571274636424077,0,0.1283107762145308,0,0
S02001661,0,0,0,0,0,0,0,0,0,0,0,0.20248040691952904,0.16666666666666666,0.19891867537733723,0,0
S02001662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001663,0,0,0,0,0,0,0,0,0,0,0,0.14664139161462977,0,0,0,0.020698595004460286
S02001664,0,0,0,0,0,0,0,0,0,0,0,0.062121939719903596,0,0,0,0
S02001665,0,0.20567689690220514,0,0.22610974855274202,0,0.12863858323390337,0,0.5256998762649697,0,0,0.2,0.5900128154138494,0,0.4773968138229705,0,0
S02001666,0,0.5206313788272963,0,0.5035211126676005,0,0.3589888933360016,0.2,0.892412447468481,0,0.37481138683209925,1,1,0.6,0.9209930958575145,0,0
S02001667,0,0,0,0,0,0,0,0.0787523685130337,0,0,0,0,0,0.23841314225795177,0,0
S02001668,0.5,0.8621109972024812,0.5,0.9075402686313009,0.5,0.8498974822331496,0.5,0.7214288196556097,0.25,0.756777466942364,0.5,0.8075454813991069,0,0.5957924275859672,0,0
S02001669,0.25,0.3775362695985947,0.25,0.43850042287424373,0.25,0.32671329126276755,0.25,0.5908405438813349,0.25,0.3572422093552794,0,0.22792271159976576,0.25,0.8155331468349488,0,0
S02001670,0,0.23101059042546632,0,0.2100220685233815,0,0.1995980816412077,0.2,0.46463734881828606,0,0.2510941795810679,0.6,0.634963198579724,0.2,0.6887647791298344,0,0
S02001671,0.5,0.5929893194781526,0.5,0.6207542954272646,0.3333333333333333,0.4770907625314326,0.5,0.8913026907204753,0.3333333333333333,0.4770907625314326,0.5,0.5568937117222889,0.8333333333333334,0.8438488430164808,0,0
S02001672,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3672566524793245,0,0,0,0
S02001673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4374532731435371
S02001675,0,0.13641053305910514,0,0.12357463164638051,0,0.11055666071007111,0.14285714285714285,0.23284205468829025,0,0.10483580026298929,0,0.23817053845375769,0,0.16977477325600995,0,0.052795104352810256
S02001676,0,0,0,0,0,0,0,0,0,0,0,0.011436476827299962,0,0,0,0.16833367717194758
S02001677,0,0,0,0,0,0,0,0,0,0,0,0.08118624858330184,0,0,0,0.05558328196766944
S02001678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2621922529817266
S02001679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001680,0,0,0,0,0,0,0,0,0,0,0,0.09857107092649296,0,0.12245074816569412,0,0.11039439983053127
S02001681,0,0,0,0,0,0,0,0.06765730635224623,0,0,0,0.2267345808625026,0,0.12284605090103601,0,0
S02001682,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.10861348716928586,0,0.31822997916513984,0,0.22910232115000048
S02001683,0,0,0,0,0,0,0,0,0,0,0.25,0.2957945244143381,0,0.04131645795267167,0,0.28093200825942927
S02001684,0,0.048348685758149774,0,0.038732372568683525,0,0,0,0.09162209511074793,0,0.00988343300028476,0,0.009402431625995118,0.16666666666666666,0.1015055281110327,0.16666666666666666,0.780260062647798
S02001685,0,0,0,0,0,0,0,0,0,0,0,0.09704052463426938,0,0,0,0
S02001686,0,0.040641493299127474,0,0.05216191659651794,0,0.04640170494782271,0,0.023360858353041775,0,0.023360858353041775,0,0.10400382143477506,0,0.040641493299127474,0,0.09303790702956934
S02001687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.8854521806988641
S02001688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.9344694751482322
S02001689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S02001690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S02001691,0,0,0,0,0,0.005900454910355893,0,0,0,0,0,0,0,0,1,1
S02001692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S02001693,0,0.04852658552210118,0,0.12702889510772444,0,0.18359182710138572,0,0,0,0,0.25,0.39786405475572334,0,0,0,0.28983613742877373
S02001694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736908799878044
S02001695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
S02001696,0.2,0.17494532958450484,0.2,0.17494532958450484,0.2,0.17494532958450484,0,0.1661980631052796,0.2,0.17494532958450484,0.2,0.2981477827652542,0,0.10018086453246516,0,0
S02001697,0,0.12622740549920777,0,0.14843441801308513,0,0.14794722830011747,0.16666666666666666,0.22257024909190856,0,0.1958103840391476,0,0.2772190305786994,0,0,0,0.1793483298662384
S02001698,0,0.1738883290700979,0,0.19663075213807715,0,0.16593545719970026,0.16666666666666666,0.39916350153734853,0,0.008001963672066756,0,0.09826628426736943,0,0,0,0
S02001699,0,0,0,0,0,0,0,0.12429163128433528,0,0,0,0,0,0,0,0.12584267715716685
S02001700,0,0,0,0.00871851308388358,0,0,0,0.1313736468831653,0,0,0,0,0,0,0,0.24601176455445287
S02001701,0,0.10292434006084196,0,0.0903176212750646,0,0.0693315015319529,0,0.17703269983535594,0,0.15667462627980766,0.3333333333333333,0.44015297722242214,0,0,0,0
S02001702,0,0.04288808763247006,0,0.03580565114270438,0,0.01455834167340727,0,0.07830027008129858,0,0.028723214652938665,0,0.024094816358426665,0,0,0.4,0.8128761601842585
S02001703,0,0.01021308572533964,0,0.015181613916045405,0,0.02015014210675118,0,0,0,0.05989836763239735,0.16666666666666666,0.1441899915182358,0,0,0,0.3366821421662723
S02001704,0,0,0,0,0,0,0,0,0,0,0,0.16680255085566675,0,0,0,0.07950772252717683
S02001705,0,0.33151435330436385,0,0.32008372061808965,0,0.29344160528832436,0.25,0.3478054795899535,0,0.552253242286462,0.25,0.6280279516131738,0,0.09877019613106722,0,0
S02001706,0,0,0,0,0,0,0,0,0,0.007969114219114209,0,0.2146408416145258,0,0,0,0.11833670715249661
S02001707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243477907732293
S02001708,0,0,0,0,0,0,0,0,0,0,0,0.11206165356378402,0,0,0,0
S02001709,0,0.12292584434654918,0,0,0,0,0.25,0.3584299404899915,0,0.1351505139500734,0,0,0,0,0,0
S02001710,0,0,0,0,0,0,0,0.029223190521164236,0,0,0,0,0,0,0.2,0.7709490641366875
S02001711,0.6666666666666666,0.7722163836107842,0.6666666666666666,0.707667731629393,0.6666666666666666,0.7850547895297348,0.8333333333333334,0.9253061767838126,0.5,0.6747050333501485,0.5,0.8027689030883919,0,0.09272672495936322,0,0.17762317134689756
S02001712,0,0.15792942176870747,0,0.14218022735409952,0,0.15792942176870747,0,0.0634342552810598,0.16666666666666666,0.16624149659863946,0.3333333333333333,0.2803996598639456,0,0,0,0.0415922619047619
S02001713,0,0.5336042042513138,0,0.4317373911679347,0.4,0.6693975998117498,0,0.214066985645933,0,0.4034010510628284,0.6,0.716796611498941,0,0.15420346693858342,0,0
S02001714,0.16666666666666666,0.27358031035985203,0.16666666666666666,0.30022735143952,0.16666666666666666,0.27457629958998536,0,0.40969064563339996,0.16666666666666666,0.15809248232021358,0,0.13607570188472665,0,0.16571908970047702,0,0
S02001715,0,0.19858032246853133,0,0.19220197349532314,0.2,0.28654970760233917,0,0.05910814935702736,0,0.15107590250389108,0.6,0.6715626274989801,0,0.14273614699971285,0,0
S02001716,0,0,0,0,0,0,0,0,0,0,0.2,0.27569832402234634,0,0,0,0
S02001717,0.2,0.682925644648534,0.2,0.5626448251501236,0.4,0.7934864005651714,0.4,0.5978134934652065,0.4,0.6515913104909925,0.6,0.7537062875309077,0,0.03576033203814906,0,0
S02001718,0,0.535411753427284,0,0.4201227111494583,0.25,0.4366129805387786,0.75,0.8085523919087335,0.25,0.46017447991563604,0,0.3015492282619116,0,0.094742594190394,0,0
S02001719,0,0.2984966625317502,0,0.3548319451828223,0,0.24450056116722776,0,0.26693937424931574,0,0.2668950715734341,0,0.2372034181975702,0,0.0493019867288873,0,0.04563667867761433
S02001720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.766859433111687
S02001721,0.25,0.6124579524990655,0.25,0.4916057898134619,0,0.604721212327138,0,0.5284852706330059,0,0.2417578403723964,0.25,0.515708776460195,0,0.08868200197071115,0,0.8019010567089123
S02001722,0,0,0,0.017594473791141787,0,0,0,0.017594473791141787,0,0,0,0,0,0,0,0.45321863170726484
S02001723,0,0.19083687958900178,0,0.1852986572001852,0,0.13413555883844508,0,0.39289958767887456,0,0.12726115141225497,0,0.16472008466915083,0,0,0.16666666666666666,0.37648060767755165
S02001724,0,0,0,0,0,0,0,0,0,0,0.25,0.1696642685851319,0,0,0,0.6201517733181874
S02001725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18401124047577133
S02001726,0.16666666666666666,0.13989637305699482,0.16666666666666666,0.13989637305699482,0.16666666666666666,0.13989637305699482,0.16666666666666666,0.20609237544061648,0.16666666666666666,0.13989637305699482,0,0,0,0.008673958933026278,0,0.4083825712813986
S02001727,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.12603773584905661,0,0,0,0.33942072161535913
S02001728,0,0.05990494846022927,0,0,0,0.05990494846022927,0,0.38855046401849647,0,0.05990494846022927,0,0.1472335506245785,0,0,0,0.08282489322757777
S02001729,0,0.16182072015364998,0,0.12597120676576445,0,0.20205377749802286,0.25,0.1892057651027292,0,0.16182072015364998,0,0.13035475072225178,0,0.07219693668393615,0,0.1806638260785358
S02001730,0,0.16049530961078787,0,0.09870732422315426,0,0.208817593469535,0,0.22174716998150898,0,0.15164952870608395,0,0.30617586704550576,0,0.052481058043566495,0,0.04066657646687412
S02001731,0.2,0.18491564670856764,0.2,0.1941779689050612,0.2,0.18491564670856764,0.2,0.18491564670856764,0,0.11435572888556156,0.2,0.3437148527952365,0,0,0,0
S02001732,0.3333333333333333,0.42926510531440576,0.16666666666666666,0.40613501255573203,0.3333333333333333,0.4007610311074668,0.3333333333333333,0.5681199713011839,0,0.32345295444062927,0.3333333333333333,0.5124391431353457,0,0.11125467636959974,0,0
S02001733,0.2,0.4267862031207227,0.4,0.43963865316178485,0.4,0.43963865316178485,0.2,0.40243419251660495,0.2,0.4366058178569885,0.2,0.2925360554410938,0,0,0,0.12357110954226518
S02001734,0,0,0,0,0,0,0,0.022844929945381138,0,0,0,0,0,0,0,0.1417796747865865
S02001735,0,0.10604889402330875,0,0.06655482314566273,0,0.1587076551935034,0,0.2640251775338928,0,0.09288420373076006,0,0,0,0,0,0
