msoa_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E02003899,20.62827421150278,0,0.0357797090127917,0.14851150278293138,0,0.23753930280246063,0.11731410018552875,0,0.2630954008397617,20.26848849721707,0,0.05482570061517429,0.37194248608534325,0,0.11571233278000193,-0.559743413729128,0,0,11.470535807050092,0,0,21.016741929499073,0,0
E02003900,15.993239239798772,0,0,0.10036752375628843,0,0,0.09559977641140302,0,0.11972433879556352,14.786024035774176,0,0,-0.05393334264952489,0,0.07984870995263449,-0.276699552822806,0,0,15.660762017887087,0,0,20.416463387367244,0,0.09806566444058719
E02003901,28.75741759702286,0,0.22073819916617696,0.13053761297182348,0,0.06560724978315005,0.1083551302498671,0,0.12230126752287412,22.09557735247209,0,0,0.1995571504518873,0,0.10589482078401743,-1.0410474481658691,0,0,39.335469165337585,0.6,0.9256533478832648,58.188978070175445,1,1
E02003902,22.035825363825367,0,0.178038178038178,0.1391806841806842,0,0.2477076266549951,0.12073672273672273,0,0.34686707318286264,16.7565137025137,0,0.029707845497319158,0.6664668304668305,0.25,0.4482074824180087,-0.4372526932526932,0,0,16.338779058779057,0,0,18.655006804006806,0,0
E02003903,19.789209438618137,0,0,0.10869617520049353,0,0,0.08560225169648364,0,0,14.506569401603949,0,0,0.1225521283158544,0,0,-1.0328903454657619,0,0,25.169698334361506,0,0.43020755544011163,39.60019818013572,0.6666666666666666,0.634793337446021
E02003904,20.670021276595744,0,0,0.1051972397929845,0,0,0.09375215641173089,0,0.015257811002491833,18.953101399271613,0,0,0.08119053095648841,0,0,-0.44105922944220816,0,0,25.86283036227717,0,0.35795829424048903,37.308019743147405,0.5,0.44845696760590376
E02003905,21.441045047777948,0,0,0.09520339754284847,0,0,0.08062338844228728,0,0,13.907696799635978,0,0,-0.20458349764902167,0,0,-1.1904987107538298,0,0,29.57116472015774,0.25,0.4930568306098174,61.118616411345364,1,1
E02003906,21.91455588235294,0,0,0.10814522058823531,0,0,0.08696801470588235,0,0,10.651173529411764,0,0,0.021933272058823526,0,0.031368517801857565,-0.5030871323529411,0,0,22.610833272058823,0.25,0.2545955882352941,60.15915992647059,1,1
E02003907,19.036316196023805,0,0,0.09857832088134734,0,0,0.08288400658477903,0,0,5.56002507281246,0,0,-0.121043054324427,0,0,-0.9725557806762062,0,0,22.61780904140813,0.25,0.1966569583386096,57.58087932126124,1,1
E02003908,18.59260612395475,0,0.10623883552955186,0.12778529267092967,0,0.13065116369378932,0.10552090506640432,0,0.12251372097237682,14.274438760452531,0,0.024864408315427015,-0.10372749631087062,0,0.0899639500867269,-0.5232690605017216,0,0,28.687601205115595,0.25,0.41605612654360935,11.840363379242497,0,0
E02003909,16.709459086188993,0,0.090200032792261,0.11422564901349948,0,0.10415313985899326,0.0968288681204569,0,0.17643056238727658,14.87117497403946,0,0.090200032792261,-0.025758359293873306,0,0.11416461715035252,-0.7928552440290758,0,0,21.344793146417445,0,0.24352872055528224,15.026676739356178,0,0.048262010165600916
E02003910,18.659428998740555,0,0.0643274393477396,0.11680053526448363,0,0.11191212050908124,0.10641955289672543,0,0.1753583620575368,9.374056832493702,0,0,0.10687594458438286,0,0.11191212050908124,-0.5934596977329976,0,0,16.305202455919396,0,0,35.15517647984887,0,0.5539904547262362
E02003911,16.11248673928487,0,0,0.0791826900307838,0,0,0.06817061330807483,0,0,6.149914752545584,0,0,-0.46325858394506275,0,0,-1.3825254558370825,0,0,27.23908287946957,0.2,0.2839416354051123,49.02238882311153,0.6,0.7816060545633561
E02003912,17.53267808047988,0,0,0.09085266183454135,0,0,0.06797725568607849,0,0,9.66367983004249,0,0,-0.2710641089727568,0,0,-1.1267740564858786,0,0,25.35603724068983,0.4,0.3475381154711322,49.21890277430643,0.8,0.7826793301674582
E02003913,16.311007142857143,0,0,0.08519169435215948,0,0,0.0772328903654485,0,0,6.8566016611295675,0,0,-0.5052883720930232,0,0,-1.7081915282392026,0,0,23.18336395348837,0.25,0.23305647840531563,51.182722923588045,0.75,0.90238678090575275
E02003914,20.692219369598376,0,0.1292176169962272,0.13393657854600916,0,0.15891017579536026,0.09591408235892222,0,0.1292176169962272,19.662256227758007,0,0.030242420999116986,0.10979702592780884,0,0.15891017579536026,-0.8497044992374174,0,0,25.080981952211488,0,0.1428705214994782,31.0480232587697,0,0.42090847670778364
E02003915,29.389851346129074,0,0.38843501901733585,0.20507406930310448,0.4,0.5734323409967661,0.149572845549401,0.2,0.48606717424761176,28.890631843359525,0.2,0.3501216973904554,0.4259988406543862,0,0.21648643701227818,0.03915586757696766,0,0.020344142592730693,18.313311863970114,0,0,26.48949980677573,0,0.25550689166559315
E02003916,12.32516840099663,0,0,0.07165586985197128,0,0,0.052928916898724906,0,0,4.5963146709658504,0,0,-0.23435805364209294,0,0,-0.3904133079290635,0,0,19.357911475890372,0,0.07348673603986514,37.049044262054814,0.25,0.4433545207001087
E02003917,13.198320962634579,0,0,0.07999797340088664,0,0,0.06622596580113997,0,0,10.032892083597211,0,0,-0.3979839138695377,0,0,-1.0997650411652946,0,0,29.736518682710578,0.4,0.4,21.97861519949335,0,0
E02003918,22.5028014225577,0,0.08393396031812728,0.13116794890404992,0,0.13954664568228525,0.1134592829147917,0,0.2355998502570841,19.910407025693132,0,0.0572377015990404,0.09915111046596024,0,0.11174030300020625,-0.5542056902308028,0,0,23.3420461605458,0.2,0.30459313474570443,33.350176513282044,0.4,0.4048483088982436
E02003919,36.31638431039365,0.25,0.4421622769753611,0.2180819881053526,0.25,0.4310747663551402,0.1816767204757859,0.5,0.5203908241291418,32.24828221467006,0.25,0.286321155480034,0.7829529878221467,0.25,0.4981882275782915,-0.01245964316057773,0,0,19.443332058906822,0,0.12873347344572134,34.48295397904276,0.25,0.5882264603735337
E02003920,19.223855302537412,0,0,0.11943435263500327,0,0,0.1035384515289525,0,0.046895182001849105,15.778626805465192,0,0,0.06082108002602472,0,0,-0.5888618087182824,0,0,17.27523096942095,0,0,34.19945230969421,0.25,0.4120737595452522
E02003921,22.38258644628099,0,0,0.12688347107438017,0,0,0.09861785123966943,0,0,16.163233223140494,0,0,0.1859080991735537,0,0,-0.7275380165289256,0,0,12.481761157024794,0,0,57.10991338842975,1,1
E02003922,30.849515638738854,0.2,0.29709075162469667,0.18556940082904158,0.2,0.3427458861952016,0.15568948624544654,0.2,0.49173834284240936,27.67715173973119,0.2,0.16065820876774276,0.4648608215048361,0.2,0.24231748193495922,-0.3863883934179123,0,0,21.523083155382487,0,0.009565381233513364,39.552491521165685,0.4,0.6459050370556463
E02003923,37.259130869393665,0.25,0.678780536768727,0.217654346968302,0.25,0.5730473428078944,0.17418611074575824,0,0.7522089618363942,27.588408786005523,0,0.15853298905556665,0.7603912929106932,0,0.5440594779069203,0.4760723398658424,0.25,0.27159293076832547,20.690213468367748,0,0.058521913095246327,47.698148757069575,0.75,0.8124787999196993
E02003924,36.524650956869465,0.4,0.411596686660954,0.20987317909168807,0.4,0.411596686660954,0.18285804055984006,0.4,0.4899491122837084,22.63274878606112,0,0.17299794043807032,0.9877520708369038,0.4,0.5960695440400487,0.13307097972007997,0,0.2988912942166899,17.092358469008854,0,0.06539109126715674,40.177593259068836,0.4,0.6130605541273921
E02003925,34.59047843082507,0.2,0.35430942636501905,0.20547731397459162,0.2,0.315484911496947,0.16461398855228254,0.2,0.4194269528351102,28.926143794499513,0.2,0.1987295825771325,0.7636011447717437,0.2,0.3737209490290013,0.11052408208851038,0,0.11770648875434432,19.870017450788776,0,0.22129547308169906,35.56426483317046,0.4,0.5294639117688119
E02003926,21.34392356687898,0,0,0.09512776320719371,0,0,0.07478156612963656,0,0,12.504783314599726,0,0,-0.31211402522792553,0,0,-1.2112094417384789,0,0,30.52559935056825,0.5,0.5240414637192456,63.05014737105033,1,1
E02003927,15.213949487054224,0,0,0.07237352222765023,0,0,0.054007523204689795,0,0,7.578890571568148,0,0,-0.49881787982413284,0,0,-1.5313785051294577,0,0,30.31078172936004,0.2,0.5024256292906178,49.455927210552034,0.8,0.8594554289975059
E02003928,15.869017405719022,0,0,0.10303315375051803,0,0.0354147490566449,0.08140920016576875,0,0.057011800117783035,15.645076833816827,0,0.025539729971426693,-0.005564774140074599,0,0.08525617815778565,-0.8352556154164941,0,0,24.4374080397845,0,0.2424442166335856,16.942540654786573,0,0.1104689510764063
E02003929,24.02894387830453,0,0.03563494469447876,0.11538679663269827,0,0.02684824600268947,0.09477433170875793,0,0.0795684381534252,15.499262442770641,0,0,-0.09792925712597844,0,0,-0.7948475852902083,0,0,28.51799542165116,0.4,0.5955642873244253,61.5180762073549,1,1
E02003930,20.486835142827026,0,0,0.09893549067144514,0,0,0.07353726151575841,0,0,12.06556076736587,0,0,-0.1984452408559081,0,0,-1.5694252134499842,0,0,27.27414757035944,0.2,0.4162643617581954,61.730052598292396,1,1
E02003931,21.554478402046637,0,0.04903519992542608,0.14354826330807832,0,0.12662936244478162,0.12243530453606218,0,0.26423248419188283,21.932156351471022,0,0.12662936244478162,-0.01804388467972055,0,0,-0.7006128111778018,0,0,23.73390632687199,0,0.25679218216751165,19.71503601298829,0,0.15793047017820058
E02003932,25.668002196896882,0,0.08923954125324293,0.10847576548125773,0,0,0.0846898256213099,0,0,22.656484415762737,0,0.03628420908098889,-0.6241710833447754,0,0,-1.4433752574488534,0,0,43.69223053686668,0.6666666666666666,0.9117772462186634,60.94859206371001,1,1
E02003933,23.237417543360817,0,0,0.10582399772533409,0,0,0.09267571794142734,0,0,18.793902758032417,0,0.03393105667210389,-0.055284475405174865,0,0,-1.5102038669320443,0,0,29.213132499289166,0.25,0.5170839381650031,58.10104847881718,1,1
E02003934,28.070088618346546,0,0.19726895452107046,0.1347498584371461,0,0.18705854741610536,0.10309413929784823,0,0.17669838171305952,22.476035390713477,0,0.15597805030696785,-0.0178730181200453,0,0.14561788460392203,-0.9688272933182334,0,0,37.88928921291053,0.5,0.5416194790486977,55.37284767836919,0.75,0.9890642695356738
E02003935,22.91616280667321,0,0.10680207633903208,0.1418848871442591,0,0.13341020608439647,0.12152306182531895,0,0.16522777749083206,23.046396859666338,0,0.1429957130313517,0.18035250245338566,0,0.07354191415732658,-0.6236481844946026,0,0,25.444664867517176,0,0.218452042766386,24.883745927379785,0,0.22586772377459838
E02003936,23.336770893027698,0,0.01278653295128938,0.08729453199617956,0,0,0.0850361747851003,0,0,14.724417382999045,0,0,-0.09202638490926457,0,0,-1.5040739016236866,0,0,40.869142191977076,0.8,0.986573480621324,57.11368481375358,1,1
E02003937,21.6814546899841,0,0,0.08942872284048756,0,0,0.06567797208973679,0,0,14.692893658364248,0,0,-0.4239697933227345,0,0,-1.088383501148207,0,0,38.45884225401873,0.6666666666666666,0.7367891110925165,61.52900953895072,1,1
E02003938,21.439618916570108,0,0,0.10431474507531865,0,0,0.07147928736964079,0,0,25.111964658169175,0,0.16551732024150756,-0.34016309385863264,0,0,-1.2586287659327926,0,0,34.72651955388181,0.4,0.5878704946026713,47.859426564310546,0.6,0.821611041653961
E02003939,14.65745637973581,0,0,0.11026259253883001,0,0.01318043257366815,0.08356307156336189,0,0,16.618064886050224,0,0,-0.13588184061547395,0,0,-1.4260991435622008,0,0,18.214079982580927,0,0,17.475283205109594,0,0.10080830614786347
E02003940,22.6290925684485,0,0,0.09075945241199478,0,0,0.08090547588005216,0,0,16.57803259452412,0,0,-0.2956264667535854,0,0,-1.0677659713168188,0,0,36.17421968709257,0.5,0.7693474233170932,60.59362255541069,1,1
E02003941,24.26635139838409,0.25,0.24120931601844883,0.149636171535115,0.25,0.28258970920153087,0.12071895587321317,0.25,0.28258970920153087,32.01567308887508,0,0.3572012691766707,0.07460024860161589,0.25,0.1992541951522685,0.11272678682411434,0,0.14209970233227565,21.41324760720945,0,0,15.558897078931013,0,0.18929148539465504
E02003942,33.637632104352456,0.2,0.44924516802454695,0.20458618394782377,0.2,0.47128696224789307,0.15976534007719953,0.2,0.5016609806160549,44.485826301078134,0.6,0.6780247570877146,0.4671868760814588,0,0.22151849075637312,0.1138007453746839,0,0.11437158048855667,23.32271209902835,0,0.11138657905244943,27.70037135631572,0,0.07108590723447777
E02003943,23.42279805984424,0,0.16389606000244492,0.14916668943844788,0,0.2506141189837553,0.11843065992621943,0,0.25533866432716573,15.852191146331467,0,0.026657366191815083,0.14111449651591748,0,0.010547889055881937,-0.27491569886596534,0,0,19.42070023227217,0,0.0889073859673093,40.50012884273807,0.2,0.6218547975348947
E02003944,23.41927789299046,0,0.1784531969700277,0.16243840729987558,0,0.285719782138881,0.12048123185400249,0.2,0.22832849440066363,23.26522812111157,0,0.21605552402366346,0.032356387391124,0,0.10875646706978978,-0.40228421816673576,0,0,20.607737660721693,0,0.09160290554257895,27.8516351099129,0.4,0.38365823309829944
E02003945,17.697692459016395,0,0,0.08969262295081967,0,0,0.08430491803278688,0,0,9.002977704918033,0,0,-0.41906770491803275,0,0,-1.349596393442623,0,0,32.779015573770494,0.3333333333333333,0.5692618636755824,38.3425944262295,0.3333333333333333,0.5115578084555651
E02003946,23.75936365610074,0,0.010122666087711667,0.11965946591402517,0,0.019712560276070108,0.09196450282240556,0,0,14.733941923577943,0,0,-0.11654027355623098,0,0,-0.8117759444203213,0,0,30.044564481111593,0,0.4434601892268665,60.138486973512805,1,1
E02003947,26.73767536803764,0,0.12389668586399975,0.12697829716193657,0,0.01160267111853087,0.1019057520109273,0,0.04457868377119759,14.874353771437244,0,0,0.006767187737137653,0,0,-0.7768083168917894,0,0,31.761725603278194,0.5,0.526179996964638,65.4034131127637,1,1
E02003948,34.421958267236114,0.2,0.427428149385055,0.22350957901159244,0.2,0.46412318165762173,0.18077669310555217,0.2,0.6569956006550849,26.43936485661989,0.2,0.29018978195947465,0.45169432580841973,0.2,0.3759962750072252,-0.24486833435021355,0,0,21.164349603416717,0,0,39.69814789505796,0.4,0.5229440287723579
E02003949,38.36771595680864,0.25,0.6610859407065955,0.23295470905818835,0.25,0.6508706153506141,0.19007468506298741,0.5,0.702494632652417,20.04382153569286,0,0.11937217819593975,0.7634532093581284,0,0.5216971079468317,0.46146835632873423,0,0.23523545290941808,14.877657018596281,0,0,54.47451844631073,1,1
E02003950,24.186853068592058,0,0.08475821774653236,0.134357761732852,0,0.09875498764962946,0.10114765342960289,0,0.12674852745582363,13.963117148014442,0,0,-0.09464675090252707,0,0,-1.071418953068592,0,0,21.00701064981949,0,0.015712996389891674,66.09275848375451,1,1
E02003951,27.58448147543659,0.25,0.27327403296882646,0.16086632936184103,0.25,0.32611606951113703,0.13043855067732985,0,0.39755740338278367,20.032514281051085,0,0.2117641500519701,0.17468859148033294,0,0.10747897571577052,-0.6664073771829606,0,0,27.04158576791252,0,0.3230605688368137,48.05929019095806,0.5,0.7623061857352701
E02003952,21.712453303903985,0,0.0962158119813259,0.13081500896675405,0,0.12809098895673446,0.1083806042212719,0,0.18616578693249883,19.670488895020004,0,0.05371557601411446,0.008883294247482416,0,0.04309051702231159,-0.5299753069388882,0,0,26.555619809628915,0,0.34893415425721147,31.889338253552214,0.25,0.4024881834881036
E02003953,21.06680951522797,0,0,0.1137834744999099,0,0.03526026500744561,0.08786249774734185,0,0.043954576927089754,25.75797657235538,0,0.19969411273724041,-0.12076085781221839,0,0,-1.3435837087763562,0,0,24.30231095692918,0.3333333333333333,0.3432149936925572,42.87776139845017,0.5,0.6435332112945907
E02003954,27.20860762173606,0.25,0.26441704119154624,0.15171150317572335,0,0.2558908739739256,0.13262187720536345,0.25,0.3389629684656241,14.143699647141847,0,0,0.30948835568101624,0.25,0.21968948482709946,0.4015717713479181,0.25,0.20395201129146084,27.16768285109386,0.25,0.43349589570255914,30.992425405786875,0.25,0.5942008691453403
E02003955,21.352417077520194,0.16666666666666666,0.184304107063,0.1427438371971048,0,0.24140741027014195,0.11841581873492082,0.16666666666666666,0.2671702727920189,20.964476135529214,0,0.05636597525493159,0.1600543375642505,0.16666666666666666,0.1566820518199937,-0.5481024861009126,0,0.06303946954346948,20.315693380887446,0,0.06340302660564133,18.253569390538132,0,0.13265360768963214
E02003956,31.587736232664604,0,0.39476199924882893,0.16092904268210584,0,0.2425765166922962,0.1325684664063552,0,0.3261202015406092,46.122284637134776,0.25,0.7636341088347636,0.3242224316682375,0,0.07793931104859225,-0.6802049279655311,0,0,19.454879763026792,0,0,56.775760737848394,1,1
E02003957,26.803181947743468,0,0.2234576822102762,0.13822384798099763,0,0.13046905863232902,0.11462555819477434,0,0.12130691336417049,26.671012731591446,0,0.28662307788473557,0.05417263657957246,0,0.008907363420427541,-0.5073345368171022,0,0,26.865622042755348,0.3333333333333333,0.4641667708463558,51.38178470308789,0.8333333333333334,0.8495961995249406
E02003958,27.479946252285192,0,0.20239167388306226,0.14201206581352835,0,0.1336005003367651,0.12468190127970749,0,0.24742198274479618,29.343935405240707,0,0.30573751563552387,0.17755173674588667,0,0,-0.9416316879951249,0,0,23.64745557586837,0.2,0.28577953109464704,53.76009506398537,1,1
E02003959,25.02890500767192,0.25,0.23085507044218162,0.1495984098200586,0,0.20837707674123232,0.1304006137536616,0.25,0.29887197069252847,35.3073840145069,0.25,0.3181523518658551,0.2521097782117451,0,0.1709267239797079,-0.2672275073231971,0,0.0552837142374698,16.338649183986607,0,0,23.435102245780442,0,0.21817327528613695
E02003960,17.11766534959629,0,0,0.10158374849682186,0,0,0.091883525167497,0,0.03602880677040477,14.066352688541487,0,0,-0.15878096546985052,0,0,-0.6572028861020444,0,0,19.701046899158218,0,0.19740684816318407,32.53402113038997,0.25,0.515880342498576
E02003961,13.11794044079959,0,0,0.09136781137878011,0,0.043560926920067966,0.08390158892875449,0,0.15097143165448218,14.524112147616608,0,0,-0.30993931317273193,0,0.07578407834039223,-1.0325190158892876,0,0,18.28906652998462,0,0,14.112077293695542,0,0
E02003962,24.49601612218922,0,0.2691088136123082,0.13782095884599066,0,0.13592657928231694,0.1466605854900297,0.25,0.5170499966505147,14.976246075519727,0,0,0.2607394993635978,0,0.216957327557332,-0.22903860840050913,0,0.050698925931715155,22.849033092914723,0,0.25495500524752696,27.791624522698346,0.25,0.2201951633432329
E02003963,33.45247838706334,0.3333333333333333,0.45755702618212374,0.20475660827200165,0.3333333333333333,0.46443126578756416,0.18420265367471753,0.3333333333333333,0.557434544690741,29.327678241940504,0,0.3257778529458298,0.7066873639473412,0.16666666666666666,0.43699022875941795,0.07800404270757748,0,0.028954188103200874,16.431555405825645,0,0,27.815686016378148,0,0.3773308309646304
E02003964,18.766689804220697,0,0,0.09133549453343505,0,0,0.0754373251970506,0,0.007074752097635383,11.615623188405797,0,0,-0.16123137554030004,0,0,-1.2441520467836258,0,0,26.746807526061527,0.16666666666666666,0.260095079422431,52.68300839054157,0.8333333333333334,0.8019323671497585
E02003965,20.732513910425975,0,0.041875783136579,0.1147457812642525,0,0.07153343543113917,0.10160266350451518,0,0.1292925486204794,25.600057830885707,0,0.17746102920349305,0.18687412204688497,0,0.13656941770644798,-0.6031624555322449,0,0,18.600105263157893,0.14285714285714285,0.2412790390644128,27.764284867280853,0.2857142857142857,0.3626086789536095
E02003966,18.334879514591158,0,0,0.052335885582201674,0,0,0.051462727535394395,0,0,10.385697775209477,0,0,-0.42163695463738804,0,0,-1.2189592603293846,0,0,42.303732013868824,1,1,55.60058263507657,0.75,0.9639935217992974
E02003967,22.405083075458226,0,0.0981238802791315,0.11329766722208998,0,0.0981238802791315,0.10257962389907166,0,0.16313847580150087,28.656653177814803,0.2,0.25452586476903993,0.044452392287550574,0,0.07645234843834173,-1.1334721494882172,0,0,24.68417602951678,0,0.2948937596311655,37.445881694834554,0.6,0.7201718888986332
E02003968,20.536031668558458,0,0.10383953641197202,0.1177800227014756,0,0.07799928311129696,0.12144665153234963,0.2,0.1979305812772567,23.93640329171396,0,0.07799928311129696,0.15086515323496028,0,0.09522611864508035,-0.291049829738933,0,0.1296797897126471,12.540604086265606,0,0.10434613776211242,20.220753007945518,0,0.12644811518011825
E02003969,39.75833338325595,0.5,0.5744961099769043,0.24080350456791974,0.5,0.5107186492515549,0.19876456492436725,0.5,0.600007094267044,57.87010378912686,0.5,0.8670731418932234,0.9424946832409765,0.25,0.6208003909729393,0.15204612850082372,0,0,9.459151864609854,0,0,15.772077579751384,0,0.038975114887713484
E02003970,13.159941850108156,0,0,0.0674052678457819,0,0,0.06120905967680367,0,0,7.037987021249523,0,0,-0.19120893243415196,0,0,-1.700681893370658,0,0,29.448395724646904,0.4,0.4506017238030819,26.27023158162616,0,0.2322971986525673
E02003971,12.227575404287325,0,0,0.06472984831390247,0,0.010969035978437996,0.0609803184154444,0,0.04214419086452497,12.463950482637584,0,0.15645309211351052,-0.38572834398896827,0,0.04214419086452497,-1.2644484141907983,0,0,22.478154067945344,0.2,0.19155070828632317,22.08843399774351,0.2,0.19155070828632317
E02003972,21.84754217130387,0.16666666666666666,0.22570161081919202,0.12073726132024004,0.16666666666666666,0.18634938409854424,0.12181102018548826,0.16666666666666666,0.2424236942602004,23.66836672122204,0.16666666666666666,0.1861837080426106,0.329392253136934,0.16666666666666666,0.2191429063657507,-0.5298315330060009,0,0.19035460992907802,11.921185160938352,0,0,21.416337588652482,0.3333333333333333,0.2856519367157665
E02003973,47.95791099656357,0.6,0.8283224814613854,0.25087262313860254,0.4,0.7129381443298969,0.22094558991981672,0.6,0.772984566226563,66.56914238258878,0.8,0.9009019111352263,1.251630240549828,0.6,0.7731298607343099,0.5887028636884307,0,0.4759007053716765,10.945228407789234,0,0,28.051472164948454,0.4,0.4048109965635739
E02003974,29.347275673614643,0.2,0.4994477965376073,0.16225050838840874,0.2,0.440598493564873,0.14959278088459585,0.2,0.5084241966125277,43.681539273004574,0.6,0.6262074224707677,0.5953434163701068,0.4,0.4500916436999973,0.33463561260803254,0,0.1975834827281727,12.524948525673617,0,0,13.329562023385867,0,0.017461469510074115
E02003975,15.725016109422493,0,0.012568389057750743,0.0797580547112462,0,0,0.08571382978723403,0,0.11973044312909933,15.508668541033435,0,0.07210286354183328,0.1756127659574468,0,0.10782354823228281,-0.5065255319148936,0,0,25.086955471124618,0,0.27729123340265555,16.145145896656533,0,0.11479883218685007
E02003976,11.217782595913567,0,0,0.05330045568131707,0,0,0.0439522269586947,0,0,15.837801411142143,0,0,-0.5951932970748199,0,0,-0.982917977362928,0,0,20.37975966485374,0,0.3685444502038574,31.707932235778333,0,0.4246160749514533
E02003977,17.908919540229885,0,0,0.07843567942056369,0,0,0.0810998267989293,0,0,19.531945205479452,0,0,0.6555613289245789,0,0.3828692539094547,-1.0742931821760353,0,0,7.666930404660683,0,0,38.19549929145017,0.25,0.4591568671324035
E02003978,19.544069884977343,0,0.013201463924712427,0.09983234576507494,0,0,0.09455193447194143,0,0.05072141402652674,19.55737748344371,0,0.07133560198858943,0.8004386545834785,0,0.5774751884940653,-1.0136120599512024,0,0,7.363523353084698,0,0,30.314678110840013,0.25,0.48527132138467466
E02003979,11.056084139784947,0,0,0.0484616935483871,0,0,0.06889381720430109,0,0.052287775891341245,5.1028674731182795,0,0,0.8244938172043011,0.16666666666666666,0.588757427843803,-1.3260895161290323,0,0,8.834594489247312,0,0,11.54315053763441,0,0
E02003980,51.462023569023565,0.6,0.872144088412031,0.3027929292929293,0.4,0.7449603692426658,0.2547542087542088,0.6,0.8643870926167576,47.86774165901439,0.4,0.6369174198121567,2.0031098867462505,1,1,0.09819253137434954,0,0.15511977832551993,7.07290281603918,0,0,31.596095347413527,0.2,0.4174306864498252
E02003981,21.458192871167494,0,0.09006907845054411,0.08701812415043043,0,0,0.09367905150279414,0,0.08111193252728556,10.973395710617732,0,0,1.0237755626038363,0.4,0.7799986486379065,-0.26481951366863016,0,0.12562699226543927,1.4848018426219605,0,0,45.9156455218245,0.6,0.7708427729950159
E02003982,18.87730005200208,0,0.19181172510058295,0.10394734789391576,0,0.1527075293538057,0.10578640145605823,0.2,0.3415209239948545,14.720080343213729,0,0.05848249719462461,0.8810769630785232,0.4,0.4533418178832416,-0.9893220228809152,0,0,14.027784191367655,0,0,13.699226729069162,0,0
E02003983,45.58286127704766,0.5,0.8734204587534149,0.2479495552900571,0.3333333333333333,0.6777016216367282,0.21560215053763443,0.5,0.8690439260237411,44.047832072215584,0.3333333333333333,0.7043499828823353,1.677690694278508,1,1,0.3584713925394929,0,0.19283678132008633,4.7984887826895,0,0,36.64556179476968,0.3333333333333333,0.5389552635072348
E02003984,64.54167308270677,1,1,0.32323684210526316,0.8,0.975427384250099,0.2711603007518797,1,1,54.7245192481203,0.6,0.9488923624851603,2.1844745864661657,1,1,0.9534237593984962,0.6,0.8033834586466165,5.598173533834586,0,0,70.3187377443609,1,1
E02003985,27.045784363745497,0,0.3010926739116699,0.14192617046818726,0,0.2358955424274973,0.1353062725090036,0.25,0.41233335439438934,21.27008013205282,0,0.10366343905983444,1.2056201980792316,0.5,0.7450381468376824,-0.8641709183673469,0,0,11.674018457382953,0,0,29.387419717887155,0.5,0.4104141656662665
E02003986,34.30746505501317,0.2,0.40694576981738395,0.1556993646366031,0.2,0.20765535409886873,0.16347853711452037,0.2,0.42663306336506074,28.350601890593524,0.2,0.3067439053235133,1.2288445684177902,0.6,0.7304799073462362,-0.19230574926390828,0.2,0.3569779865749916,5.371633968696731,0,0,47.76083341081667,0.6,0.5905780257244693
E02003987,27.418058004640372,0,0.21380510440835265,0.10316672190918129,0,0.05389546953229942,0.09354905535299968,0,0.19248381975821224,37.22941481604243,0.25,0.34701821258482635,0.3584285714285714,0.25,0.22505800464037123,-0.7100250248591317,0,0,33.64714683460391,0.25,0.6429718437625386,44.896062976466695,0.5,0.7459056574149991
E02003988,18.030684911021385,0,0,0.09850082249140121,0,0,0.08803349783161357,0,0,18.919082548227905,0,0.1360381100800453,0.029178555406011664,0,0.05704823971098674,-0.8697833109017497,0,0,23.251855241513383,0.25,0.29385374607447284,24.943743831314492,0.25,0.29385374607447284
E02003989,12.62968706555813,0,0,0.07826032438326291,0,0,0.0821234837126891,0,0,14.302652719094999,0,0,0.1668900095406842,0,0.058922333091827275,-0.9703425105629003,0,0,17.43306610331198,0,0,5.26218072781791,0,0
E02003990,8.07665235756385,0,0,0.05100933202357564,0,0,0.05245913555992141,0,0,7.870386247544205,0,0,-0.2932241650294695,0,0,-1.3446398821218073,0,0,19.747546365422398,0.16666666666666666,0.19223968565815325,6.264418271119843,0,0
E02003991,10.411597383911053,0,0,0.04799672988881622,0,0,0.054029300196206664,0,0,14.628162197514715,0,0,-0.21922079790712884,0,0,-0.3449750163505559,0,0,22.966223152387183,0.2,0.2812295618051014,11.289829431000653,0,0.0540256789783484
E02003992,24.894963978811067,0,0.28088968743223564,0.1306747498528546,0,0.17668783494935097,0.11711806945261918,0.16666666666666666,0.3190591989095753,22.939940553266627,0,0.208951705337505,0.656781871689229,0.16666666666666666,0.4580220563179579,0.41774655679811656,0,0.33582292989684326,8.357860270747498,0,0,31.874525603296053,0.16666666666666666,0.41121836374337845
E02003993,9.879994402332363,0,0,0.042695043731778425,0,0,0.04407148688046647,0,0,6.997138309037901,0,0,-0.6344373177842566,0,0,-1.816044198250729,0,0,30.849130262390673,0.4,0.4345189504373178,25.979684664723035,0.2,0.27910234770599973
E02003994,29.042745491525427,0,0.2484610169491525,0.16328433898305084,0,0.20969277430865296,0.13991715254237286,0,0.3635871543264942,41.44426562711865,0,0.7029841213202498,0.8628496271186441,0.4,0.5655532560214094,0.11353206779661017,0,0.009010169491525413,9.986079322033897,0,0,22.44866725423729,0,0.1114415700267618
