msoa11_code,Score,Proportion,Extent
E02001510,31.642183358752753,0,0.36881616853521704
E02001511,25.95795136341891,0,0.13825965807518314
E02001512,19.94020556856622,0,0.10613418792883847
E02001513,14.194583942542003,0,0
E02001514,40.69834908845375,0.5,0.7510330857528696
E02001515,48.49369837337068,0.5,0.8790188063069447
E02001516,31.862417017828204,0.25,0.3136048792971082
E02001517,22.086782123605364,0.2,0.22013288203585307
E02001518,24.88712105939322,0.2,0.23162913955508396
E02001519,41.09827042660883,0.5,0.6105502911291243
E02001520,13.017249624624625,0,0
E02001521,31.344697299651568,0,0.379685035760132
E02001522,50.4450578313253,0.6666666666666666,0.7375803967750701
E02001523,23.131500655117193,0,0.12659890737179239
E02001524,7.7850761708697895,0,0
E02001525,51.96790068438644,0.75,0.9305934141417525
E02001526,50.568785357737106,1,1
E02001527,18.924398744911805,0,0.11512042062415195
E02001528,32.285683750000004,0.14285714285714285,0.3957747975708501
E02001529,39.9727119078105,0.5,0.5946829301165847
E02001530,49.51368035143769,0.75,0.8396321674794013
E02001531,37.60668779812279,0.25,0.6073278480090054
E02001532,10.680082819564324,0,0.020746803815951703
E02001533,35.177315048479215,0.4,0.576077412950626
E02001534,27.416817071853053,0.16666666666666666,0.3414640734737979
E02001535,13.157162427559562,0,0
E02001536,20.095555621162024,0,0.07552675086393355
E02001537,24.515421253731347,0,0.16651626080125684
E02001538,30.254657705414616,0,0.4426044759760059
E02001539,36.50833481921743,0.25,0.5921704335132034
E02001540,29.731431685044793,0.14285714285714285,0.35491199354347275
E02001541,28.3563262013016,0,0.270074323278107
E02001542,46.94325747863248,0.8,0.797676282051282
E02001543,33.75549583234103,0.3333333333333333,0.4608283927250849
E02001544,30.601033432904416,0.16666666666666666,0.45241691660216715
E02001545,11.698169455822118,0,0
E02001546,18.820820005611672,0,0
E02001547,35.040751381733024,0.2857142857142857,0.5190287193393319
E02001548,47.83367595381526,0.8,0.8370620640456563
E02001549,14.579326903723583,0,0
E02001550,22.312527644869746,0,0.07891239262430398
E02001551,27.507804448105436,0,0.30295283100667647
E02001552,25.68369557845311,0,0.24192060299437784
E02001553,31.278420958441043,0.16666666666666666,0.4453564065263576
E02001554,13.412135825840037,0,0
E02001555,14.72736322299018,0,0
E02001556,36.35033165073568,0.5,0.6093189153745712
E02001557,30.498035168515806,0.16666666666666666,0.3073361391756553
E02001558,17.48529476127321,0,0
E02001559,10.511352535760729,0,0
E02001560,52.97840231534635,0.8333333333333334,0.9618061010735794
E02001561,45.6705553462082,0.25,0.616081182702399
E02001562,29.844287638533675,0,0.4037124781262619
E02001563,15.27144674786214,0,0
